PS100;PS80;PS60;PS40;PS20
0;0.856;0.144;0;0;
0.028;0.229;0.517;0.226;0;
0.021;0.93;0.049;0;0;
0.02;0.012;0.856;0.112;0;
0.02;0.293;0.687;0;0;
0;0.003;0.234;0.763;0;
0.11;0.462;0.428;0;0;
0;0;0.081;0.919;0;
0.062;0.637;0.301;0;0;
0;0;0;1;0;
0.189;0.699;0.112;0;0;
0;0;0;1;0;
0.102;0.813;0.085;0;0;
0;0;0;1;0;
0.179;0.807;0.014;0;0;
0;0;0;1;0;
0.145;0.699;0.156;0;0;
0;0;0;1;0;
0.163;0.837;0;0;0;
0;0;0;1;0;
0.146;0.685;0.169;0;0;
0;0;0;1;0;
0.223;0.777;0;0;0;
0;0;0;1;0;
0.169;0.722;0.109;0;0;
0;0;0;1;0;
0.213;0.787;0;0;0;
0;0;0;1;0;
0.079;0.855;0.066;0;0;
0;0;0;1;0;
0.189;0.811;0;0;0;
0;0;0;1;0;
0.163;0.775;0.062;0;0;
0;0;0;1;0;
0.254;0.746;0;0;0;
0;0;0;1;0;
0.151;0.787;0.062;0;0;
0;0;0;1;0;
0.202;0.798;0;0;0;
0;0;0;1;0;
0.105;0.829;0.066;0;0;
0;0;0;1;0;
0.194;0.806;0;0;0;
0;0;0;1;0;
0.096;0.856;0.048;0;0;
0;0;0;1;0;
0.196;0.804;0;0;0;
0;0;0;1;0;
0.151;0.752;0.097;0;0;
0;0;0;1;0;
0.136;0.864;0;0;0;
0;0;0;1;0;
0.176;0.615;0.209;0;0;
0;0;0;1;0;
0.186;0.763;0.051;0;0;
0;0;0;1;0;
0.178;0.609;0.213;0;0;
0;0;0;1;0;
0.087;0.913;0;0;0;
0;0;0;1;0;
0.062;0.761;0.177;0;0;
0;0;0;1;0;
0.193;0.706;0.101;0;0;
0;0;0;1;0;
0.129;0.733;0.138;0;0;
0;0;0;1;0;
0.125;0.838;0.037;0;0;
0;0;0;1;0;
0.167;0.603;0.23;0;0;
0;0;0;1;0;
0.167;0.768;0.065;0;0;
0;0;0;1;0;
0.072;0.767;0.161;0;0;
0;0;0;1;0;
0.207;0.567;0.226;0;0;
0;0;0;1;0;
0.168;0.505;0.327;0;0;
0;0;0;1;0;
0.033;0.845;0.122;0;0;
0;0;0;1;0;
0.07;0.568;0.362;0;0;
0;0;0;1;0;
0.106;0.732;0.162;0;0;
0;0;0;1;0;
0.106;0.642;0.252;0;0;
0;0;0;1;0;
0.139;0.756;0.105;0;0;
0;0;0;1;0;
0.049;0.753;0.198;0;0;
0;0;0;1;0;
0.136;0.692;0.172;0;0;
0;0;0;1;0;
0.062;0.709;0.229;0;0;
0;0;0;1;0;
0.007;0.899;0.094;0;0;
0;0;0;1;0;
0.127;0.53;0.343;0;0;
0;0;0;1;0;
0.094;0.813;0.093;0;0;
0;0;0;1;0;
0.125;0.554;0.321;0;0;
0;0;0;1;0;
0.131;0.638;0.231;0;0;
0;0;0;1;0;
0.145;0.412;0.401;0.042;0;
0;0;0;1;0;
0.223;0.408;0.23;0.139;0;
0;0;0;1;0;
0.096;0.505;0.209;0.19;0;
0;0;0;1;0;
0.151;0.444;0.212;0.193;0;
0;0;0;1;0;
0.126;0.417;0.292;0.165;0;
0;0;0;1;0;
0.187;0.416;0.266;0.131;0;
0;0;0;1;0;
0.16;0.428;0.227;0.185;0;
0;0;0;1;0;
0.158;0.415;0.366;0.061;0;
0;0;0;1;0;
