PS100;PS80;PS60;PS40;PS20
0.417582;0.120879;0.461538;0;0;
0.0879121;0.186813;0.725275;0;0;
0.186813;0.681319;0.131868;0;0;
0.21978;0.10989;0.67033;0;0;
0.175824;0.824176;0;0;0;
0;0.340659;0.659341;0;0;
0.296703;0.703297;0;0;0;
0;0.274725;0.703297;0;0.021978;
0.450549;0.549451;0;0;0;
0;0;0.802198;0.197802;0;
0.164835;0.835165;0;0;0;
0.285714;0.043956;0.637363;0;0.032967;
0.131868;0.857143;0.010989;0;0;
0.043956;0.406593;0.549451;0;0;
0.230769;0.769231;0;0;0;
0.175824;0.142857;0.648352;0;0.032967;
0.197802;0.802198;0;0;0;
0;0.21978;0.758242;0;0.021978;
0.263736;0.736264;0;0;0;
0;0.274725;0.714286;0;0.010989;
0.428571;0.571429;0;0;0;
0;0;0.813187;0.186813;0;
0.131868;0.868132;0;0;0;
0.142857;0.252747;0.582418;0;0.021978;
0.263736;0.626374;0.10989;0;0;
0;0.131868;0.868132;0;0;
0.164835;0.835165;0;0;0;
0.0989011;0.164835;0.736264;0;0;
0.307692;0.692308;0;0;0;
0;0.120879;0.857143;0;0.021978;
0.395604;0.604396;0;0;0;
0;0.0879121;0.879121;0;0.032967;
0.538462;0.461538;0;0;0;
0;0;0.637363;0.340659;0.021978;
0.0659341;0.857143;0.0769231;0;0;
0.274725;0.296703;0.428571;0;0;
0.175824;0.824176;0;0;0;
0.21978;0.142857;0.615385;0;0.021978;
0.142857;0.648352;0.208791;0;0;
0.21978;0.461538;0.318681;0;0;
0.208791;0.56044;0.230769;0;0;
0.10989;0.241758;0.637363;0;0.010989;
0.208791;0.527473;0.263736;0;0;
0.263736;0.186813;0.549451;0;0;
0.153846;0.736264;0.10989;0;0;
0.21978;0.10989;0.648352;0;0.021978;
0.164835;0.582418;0.252747;0;0;
0.186813;0.571429;0.241758;0;0;
0.175824;0.824176;0;0;0;
0.230769;0.175824;0.571429;0;0.021978;
0.175824;0.571429;0.252747;0;0;
0.285714;0.384615;0.32967;0;0;
0.252747;0.428571;0.318681;0;0;
0.21978;0.0549451;0.725275;0;0;
0.10989;0.527473;0.362637;0;0;
0.186813;0.692308;0.120879;0;0;
0.241758;0.648352;0.10989;0;0;
0.274725;0.010989;0.714286;0;0;
0.164835;0.417582;0.417582;0;0;
0.197802;0.648352;0.153846;0;0;
0.307692;0.307692;0.384615;0;0;
0.021978;0.241758;0.725275;0;0.010989;
0.131868;0.67033;0.197802;0;0;
0.285714;0.0879121;0.626374;0;0;
0.186813;0.582418;0.230769;0;0;
0.252747;0.010989;0.703297;0;0.032967;
0.10989;0.461538;0.428571;0;0;
0.153846;0.846154;0;0;0;
0.340659;0.527473;0.131868;0;0;
0.230769;0.0769231;0.692308;0;0;
0.142857;0.604396;0.252747;0;0;
0.208791;0.604396;0.186813;0;0;
0.307692;0.483516;0.208791;0;0;
0.142857;0.208791;0.648352;0;0;
0.164835;0.681319;0.153846;0;0;
0.296703;0.307692;0.395604;0;0;
0.197802;0.747253;0.0549451;0;0;
0.340659;0.0549451;0.604396;0;0;
0.208791;0.406593;0.384615;0;0;
0.252747;0.747253;0;0;0;
0.263736;0.626374;0.10989;0;0;
0.351648;0.120879;0.527473;0;0;
0.208791;0.43956;0.351648;0;0;
0.241758;0.758242;0;0;0;
0.373626;0.395604;0.230769;0;0;
0.241758;0.10989;0.637363;0;0.010989;
0.153846;0.604396;0.241758;0;0;
0.285714;0.505495;0.208791;0;0;
0.241758;0.516484;0.241758;0;0;
0.307692;0.032967;0.659341;0;0;
0.186813;0.241758;0.571429;0;0;
0.274725;0.725275;0;0;0;
0.307692;0.362637;0.32967;0;0;
0.208791;0.131868;0.659341;0;0;
0.197802;0.274725;0.527473;0;0;
0.120879;0.747253;0.131868;0;0;
0.263736;0.472527;0.263736;0;0;
0;0.307692;0.67033;0;0.021978;
0.131868;0.615385;0.252747;0;0;
0.197802;0.175824;0.626374;0;0;
0.175824;0.516484;0.307692;0;0;
0;0.153846;0.824176;0;0.021978;
0.0989011;0.549451;0.351648;0;0;
0.153846;0.197802;0.648352;0;0;
0.120879;0.67033;0.208791;0;0;
0;0.153846;0.791209;0;0.0549451;
0.0659341;0.648352;0.285714;0;0;
0.164835;0.0879121;0.747253;0;0;
0.0659341;0.747253;0.186813;0;0;
0;0.10989;0.791209;0;0.0989011;
0.0659341;0.648352;0.285714;0;0;
0.164835;0.0659341;0.681319;0;0.0879121;
0.175824;0.516484;0.307692;0;0;
0;0;0.67033;0.263736;0.0659341;
0.043956;0.10989;0.846154;0;0;
0.0989011;0.901099;0;0;0;
0.208791;0.142857;0.626374;0;0.021978;
0.241758;0.010989;0.637363;0.0879121;0.021978;
0;0;0.802198;0.164835;0.032967;
0.615385;0.384615;0;0;0;
