PS100;PS80;PS60;PS40;PS20
1;0;0;0;0;
0.659341;0.340659;0;0;0;
1;0;0;0;0;
1;0;0;0;0;
1;0;0;0;0;
0.483516;0.516484;0;0;0;
1;0;0;0;0;
1;0;0;0;0;
1;0;0;0;0;
0.142857;0.461538;0.395604;0;0;
1;0;0;0;0;
0.472527;0.527473;0;0;0;
1;0;0;0;0;
0.0769231;0.274725;0.21978;0.428571;0;
1;0;0;0;0;
0.120879;0.571429;0.307692;0;0;
1;0;0;0;0;
0;0.0659341;0.483516;0.450549;0;
1;0;0;0;0;
0.10989;0.197802;0.527473;0.164835;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.362637;0.637363;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.021978;0.978022;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.153846;0.846154;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.450549;0.549451;0;0;0;
0;0;0;1;0;
0.813187;0.186813;0;0;0;
0;0;0;1;0;
0.472527;0.527473;0;0;0;
0;0;0;1;0;
0.879121;0.120879;0;0;0;
0;0;0;1;0;
0.692308;0.307692;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.604396;0.395604;0;0;0;
0;0;0;1;0;
0.879121;0.120879;0;0;0;
0;0;0;1;0;
0.461538;0.538462;0;0;0;
0;0;0;1;0;
0.736264;0.263736;0;0;0;
0;0;0;1;0;
0.571429;0.428571;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.681319;0.318681;0;0;0;
0;0;0;1;0;
0.978022;0.021978;0;0;0;
0;0;0;1;0;
0.472527;0.527473;0;0;0;
0;0;0;1;0;
0.835165;0.164835;0;0;0;
0;0;0;1;0;
0.923077;0.0769231;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.923077;0.0769231;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.923077;0.0769231;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.857143;0.142857;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
