PS100;PS80;PS60;PS40;PS20
0.134;0.001;0.731;0.134;0;
0;0;0.817;0.101;0.082;
0.023;0.347;0.63;0;0;
0.069;0.169;0.762;0;0;
0.154;0.846;0;0;0;
0;0.217;0.688;0;0.095;
0.347;0.653;0;0;0;
0;0;0.64;0.163;0.197;
0.033;0.709;0.258;0;0;
0;0;0.577;0.344;0.079;
0.052;0.473;0.475;0;0;
0.093;0.229;0.678;0;0;
0.066;0.889;0.045;0;0;
0.036;0.27;0.616;0;0.078;
0.305;0.695;0;0;0;
0;0.068;0.725;0;0.207;
0.06;0.94;0;0;0;
0;0;0.73;0.186;0.084;
0.189;0.811;0;0;0;
0.161;0.001;0.624;0.009;0.205;
0.056;0.811;0.133;0;0;
0;0.189;0.712;0;0.099;
0.292;0.708;0;0;0;
0;0.109;0.677;0;0.214;
0.094;0.906;0;0;0;
0;0;0.772;0.138;0.09;
0.183;0.817;0;0;0;
0;0.075;0.749;0;0.176;
0.076;0.924;0;0;0;
0;0;0.664;0.247;0.089;
0.036;0.859;0.105;0;0;
0.169;0.001;0.687;0.143;0;
0.054;0.616;0.33;0;0;
0;0.102;0.824;0;0.074;
0.036;0.925;0.039;0;0;
0.124;0.069;0.629;0;0.178;
0.059;0.726;0.215;0;0;
0;0.032;0.899;0;0.069;
0.061;0.939;0;0;0;
0.189;0.001;0.62;0.009;0.181;
0.073;0.695;0.232;0;0;
0;0.003;0.929;0;0.068;
0.129;0.871;0;0;0;
0;0.131;0.697;0;0.172;
0.053;0.938;0.009;0;0;
0;0;0.662;0.289;0.049;
0.041;0.637;0.322;0;0;
0.112;0.15;0.738;0;0;
0.057;0.721;0.222;0;0;
0;0.085;0.858;0;0.057;
0.031;0.969;0;0;0;
0.183;0.016;0.629;0;0.172;
0.06;0.74;0.2;0;0;
0;0.01;0.925;0;0.065;
0.089;0.911;0;0;0;
0.099;0.07;0.638;0;0.193;
0.074;0.771;0.155;0;0;
0;0;0.838;0.068;0.094;
0.05;0.95;0;0;0;
0.166;0.038;0.623;0;0.173;
0.081;0.722;0.197;0;0;
0;0.01;0.929;0;0.061;
0.142;0.858;0;0;0;
0;0.091;0.75;0;0.159;
0.074;0.926;0;0;0;
0;0;0.779;0.121;0.1;
0.164;0.836;0;0;0;
0;0.19;0.604;0;0.206;
0.069;0.853;0.078;0;0;
0;0;0.748;0.196;0.056;
0.031;0.893;0.076;0;0;
0.193;0.001;0.652;0.074;0.08;
0.066;0.576;0.358;0;0;
0.036;0.149;0.719;0;0.096;
0.062;0.817;0.121;0;0;
0.162;0.001;0.627;0.157;0.053;
0.046;0.642;0.312;0;0;
0.035;0.142;0.721;0;0.102;
0.059;0.793;0.148;0;0;
0.146;0.001;0.664;0.152;0.037;
0.041;0.619;0.34;0;0;
0;0.169;0.745;0;0.086;
0.073;0.927;0;0;0;
0.168;0.026;0.606;0;0.2;
0.07;0.766;0.164;0;0;
0;0.03;0.895;0;0.075;
0.194;0.806;0;0;0;
0;0.099;0.724;0;0.177;
0.11;0.89;0;0;0;
0;0;0.839;0.078;0.083;
0.278;0.722;0;0;0;
0;0;0.792;0.031;0.177;
0.07;0.93;0;0;0;
0;0;0.763;0.154;0.083;
0.189;0.811;0;0;0;
0.179;0.001;0.575;0.034;0.211;
0.067;0.73;0.203;0;0;
0;0.138;0.769;0;0.093;
0.232;0.768;0;0;0;
0;0.09;0.709;0;0.201;
0.113;0.887;0;0;0;
0;0;0.787;0.118;0.095;
0.246;0.754;0;0;0;
0;0.076;0.735;0;0.189;
0.088;0.912;0;0;0;
0;0;0.701;0.213;0.086;
0.037;0.963;0;0;0;
0.209;0.001;0.617;0.009;0.164;
0.077;0.648;0.275;0;0;
0;0.165;0.755;0;0.08;
0.158;0.842;0;0;0;
0;0.083;0.744;0;0.173;
0.078;0.922;0;0;0;
0;0;0.715;0.217;0.068;
0.048;0.904;0.048;0;0;
0.165;0.001;0.653;0.181;0;
0.063;0.559;0.378;0;0;
0.035;0.143;0.74;0;0.082;
0.068;0.893;0.039;0;0;
0.106;0.073;0.668;0;0.153;
