PS100;PS80;PS60;PS40;PS20
0;0.043956;0.956044;0;0;
0;0.043956;0.263736;0.692308;0;
0.032967;0.450549;0.516484;0;0;
0;0;0;1;0;
0.043956;0.10989;0.846154;0;0;
0;0;0;1;0;
0.0879121;0.0549451;0.769231;0.0879121;0;
0;0;0;1;0;
0.043956;0.0659341;0.428571;0.461538;0;
0;0;0;1;0;
0.043956;0.043956;0.43956;0.472527;0;
0;0;0;1;0;
0.032967;0.131868;0.230769;0.604396;0;
0;0;0;1;0;
0.032967;0.0659341;0.703297;0.197802;0;
0;0;0;1;0;
0.010989;0.032967;0.791209;0.164835;0;
0;0;0;1;0;
0.10989;0.120879;0.428571;0.340659;0;
0;0;0;1;0;
0.0769231;0.164835;0.0989011;0.659341;0;
0;0;0;1;0;
0.0659341;0.120879;0.252747;0.56044;0;
0;0;0;1;0;
0;0.010989;0.384615;0.604396;0;
0;0;0;1;0;
0.032967;0.153846;0.153846;0.659341;0;
0;0;0;1;0;
0;0;0.307692;0.692308;0;
0;0;0;1;0;
0;0.197802;0.164835;0.637363;0;
0;0;0;1;0;
0.0549451;0.0659341;0.186813;0.692308;0;
0;0;0;1;0;
0.0989011;0.131868;0.186813;0.582418;0;
0;0;0;1;0;
0;0.153846;0.153846;0.692308;0;
0;0;0;1;0;
0.0659341;0.0879121;0.142857;0.703297;0;
0;0;0;1;0;
0;0;0.32967;0.67033;0;
0;0;0;1;0;
0.010989;0.164835;0.175824;0.648352;0;
0;0;0;1;0;
0;0;0.340659;0.659341;0;
0;0;0;1;0;
0.0549451;0.131868;0.153846;0.659341;0;
0;0;0;1;0;
0;0.131868;0.263736;0.604396;0;
0;0;0;1;0;
0.0549451;0.131868;0.351648;0.461538;0;
0;0;0;1;0;
0.043956;0.142857;0.186813;0.626374;0;
0;0;0;1;0;
0.0549451;0.142857;0.285714;0.516484;0;
0;0;0;1;0;
0;0.153846;0.164835;0.681319;0;
0;0;0;1;0;
0.043956;0.131868;0.241758;0.582418;0;
0;0;0;1;0;
0.0549451;0.0989011;0.186813;0.659341;0;
0;0;0;1;0;
0.0659341;0.197802;0.164835;0.571429;0;
0;0;0;1;0;
0.010989;0.197802;0.120879;0.67033;0;
0;0;0;1;0;
0.10989;0.10989;0.230769;0.549451;0;
0;0;0;1;0;
0.0769231;0.131868;0.230769;0.56044;0;
0;0;0;1;0;
0.0769231;0.0879121;0.549451;0.285714;0;
0;0;0;1;0;
0.010989;0.10989;0.56044;0.318681;0;
0;0;0;1;0;
0.0549451;0.0769231;0.681319;0.186813;0;
0;0;0;1;0;
0.043956;0.120879;0.340659;0.494505;0;
0;0;0;1;0;
0.043956;0.120879;0.483516;0.351648;0;
0;0;0;1;0;
0.0659341;0.0549451;0.384615;0.494505;0;
0;0;0;1;0;
0.043956;0.0549451;0.615385;0.285714;0;
0;0;0;1;0;
0.0659341;0.0769231;0.340659;0.516484;0;
0;0;0;1;0;
0.0879121;0.153846;0.208791;0.549451;0;
0;0;0;1;0;
0.032967;0.142857;0.164835;0.659341;0;
0;0;0;1;0;
0.021978;0.120879;0.428571;0.428571;0;
0;0;0;1;0;
0.0659341;0.10989;0.175824;0.648352;0;
0;0;0;1;0;
0.0769231;0.0989011;0.307692;0.516484;0;
0;0;0;1;0;
0;0.0769231;0.296703;0.626374;0;
0;0;0;1;0;
0;0.164835;0.197802;0.637363;0;
0;0;0;1;0;
0;0;0.274725;0.725275;0;
0;0;0;1;0;
0.032967;0.175824;0.10989;0.681319;0;
0;0;0;1;0;
0;0.142857;0.208791;0.648352;0;
0;0;0;1;0;
0.120879;0.120879;0.230769;0.527473;0;
0;0;0;1;0;
0.0659341;0.10989;0.318681;0.505495;0;
0;0;0;1;0;
0.032967;0.0769231;0.736264;0.153846;0;
0;0;0;1;0;
0.032967;0.10989;0.406593;0.450549;0;
0;0;0;1;0;
0.0549451;0.0989011;0.373626;0.472527;0;
0;0;0;1;0;
0;0.120879;0.175824;0.703297;0;
0;0;0;1;0;
0.0659341;0.120879;0.131868;0.681319;0;
0;0;0;1;0;
