PS100;PS80;PS60;PS40;PS20
1;0;0;0;0;
0;0.416667;0.583333;0;0;
1;0;0;0;0;
0;0.104167;0.895833;0;0;
0.619792;0.380208;0;0;0;
0;0;0.614583;0.385417;0;
0.53125;0.46875;0;0;0;
0;0;0.807292;0.192708;0;
0.166667;0.833333;0;0;0;
0;0;0.869792;0.130208;0;
0.135417;0.864583;0;0;0;
0;0.328125;0.671875;0;0;
0.078125;0.921875;0;0;0;
0;0.270833;0.729167;0;0;
0.135417;0.864583;0;0;0;
0;0.708333;0.291667;0;0;
0.0677083;0.932292;0;0;0;
0;0.53125;0.46875;0;0;
0.328125;0.671875;0;0;0;
0;0.510417;0.489583;0;0;
0.265625;0.734375;0;0;0;
0;0.276042;0.723958;0;0;
0.229167;0.770833;0;0;0;
0;0.161458;0.838542;0;0;
0.046875;0.953125;0;0;0;
0;0;0.942708;0.0572917;0;
0;0.916667;0.0833333;0;0;
0;0.5;0.5;0;0;
0;0.703125;0.296875;0;0;
0;0.447917;0.552083;0;0;
0.03125;0.96875;0;0;0;
0;0.703125;0.296875;0;0;
0.0572917;0.942708;0;0;0;
0;0.395833;0.604167;0;0;
0.0520833;0.947917;0;0;0;
0;0.651042;0.348958;0;0;
0;0.848958;0.151042;0;0;
0;0.307292;0.692708;0;0;
0;0.932292;0.0677083;0;0;
0;0.489583;0.510417;0;0;
0;0.776042;0.223958;0;0;
0;0.244792;0.755208;0;0;
0;0.802083;0.197917;0;0;
0;0.432292;0.567708;0;0;
0;0.744792;0.255208;0;0;
0;0.265625;0.734375;0;0;
0;0.755208;0.244792;0;0;
0;0.421875;0.578125;0;0;
0;0.609375;0.390625;0;0;
0;0.119792;0.880208;0;0;
0;0.609375;0.390625;0;0;
0;0.213542;0.786458;0;0;
0;0.5;0.5;0;0;
0;0.0520833;0.947917;0;0;
0;0.59375;0.40625;0;0;
0;0.15625;0.84375;0;0;
0;0.447917;0.552083;0;0;
0;0;0.927083;0.0729167;0;
0;0.447917;0.552083;0;0;
0;0;1;0;0;
0;0.265625;0.734375;0;0;
0;0;0.619792;0.380208;0;
0;0.567708;0.432292;0;0;
0;0;0.838542;0.161458;0;
0;0.286458;0.713542;0;0;
0;0;0.661458;0.338542;0;
0;0.619792;0.380208;0;0;
0;0;0.796875;0.203125;0;
0;0.447917;0.552083;0;0;
0;0;0.244792;0.755208;0;
0.0364583;0.963542;0;0;0;
0;0;0.25;0.75;0;
0.0520833;0.947917;0;0;0;
0;0;0.291667;0.708333;0;
0.25;0.75;0;0;0;
0;0;0.604167;0.395833;0;
0.104167;0.895833;0;0;0;
0;0;0.598958;0.401042;0;
0.125;0.875;0;0;0;
0;0;0.921875;0.078125;0;
0;0.697917;0.302083;0;0;
0;0;0.90625;0.09375;0;
0;0.598958;0.401042;0;0;
0;0.114583;0.885417;0;0;
0;0.338542;0.661458;0;0;
0;0;0.817708;0.182292;0;
0;0.583333;0.416667;0;0;
0;0.078125;0.921875;0;0;
0;0.432292;0.567708;0;0;
0;0;0.953125;0.046875;0;
0;0.635417;0.364583;0;0;
0;0.328125;0.671875;0;0;
0;0.322917;0.677083;0;0;
0;0.0416667;0.958333;0;0;
0;0.489583;0.510417;0;0;
0;0.0729167;0.927083;0;0;
0;0.208333;0.791667;0;0;
0;0;0.765625;0.234375;0;
0;0.333333;0.666667;0;0;
0;0;0.848958;0.151042;0;
0;0.1875;0.8125;0;0;
0;0;0.541667;0.458333;0;
0;0.583333;0.416667;0;0;
0;0;0.697917;0.302083;0;
0;0.489583;0.510417;0;0;
0;0;0.661458;0.338542;0;
0;0.682292;0.317708;0;0;
0;0;0.932292;0.0677083;0;
0;0.489583;0.510417;0;0;
0;0;0.854167;0.145833;0;
0;0.526042;0.473958;0;0;
0;0.0572917;0.942708;0;0;
0;0.317708;0.682292;0;0;
0;0;0.864583;0.135417;0;
0;0.463542;0.536458;0;0;
0;0;0.744792;0.255208;0;
0;0.302083;0.697917;0;0;
0;0;0.65625;0.34375;0;
0;0.588542;0.411458;0;0;
0;0;0.713542;0.286458;0;
