PS100;PS80;PS60;PS40;PS20
0.021978;0.978022;0;0;0;
0.0549451;0.175824;0.494505;0.274725;0;
0.21978;0.78022;0;0;0;
0.0549451;0.0989011;0.428571;0.417582;0;
0.043956;0.527473;0.428571;0;0;
0;0;0;1;0;
0.0549451;0.934066;0.010989;0;0;
0;0;0.021978;0.978022;0;
0.010989;0.769231;0.21978;0;0;
0;0;0;1;0;
0.0879121;0.912088;0;0;0;
0;0;0.0769231;0.923077;0;
0.032967;0.78022;0.186813;0;0;
0;0;0;1;0;
0.153846;0.846154;0;0;0;
0;0;0.043956;0.956044;0;
0.043956;0.901099;0.0549451;0;0;
0;0;0;1;0;
0.208791;0.791209;0;0;0;
0;0;0;1;0;
0.252747;0.461538;0.285714;0;0;
0;0;0;1;0;
0.0989011;0.901099;0;0;0;
0;0;0;1;0;
0.10989;0.395604;0.494505;0;0;
0;0;0;1;0;
0.0879121;0.604396;0.307692;0;0;
0;0;0;1;0;
0.10989;0.296703;0.56044;0.032967;0;
0;0;0;1;0;
0.153846;0.395604;0.450549;0;0;
0;0;0;1;0;
0.0879121;0.362637;0.549451;0;0;
0;0;0;1;0;
0.0879121;0.747253;0.164835;0;0;
0;0;0;1;0;
0.131868;0.483516;0.384615;0;0;
0;0;0;1;0;
0.0659341;0.912088;0.021978;0;0;
0;0;0;1;0;
0.0769231;0.648352;0.274725;0;0;
0;0;0;1;0;
0.153846;0.846154;0;0;0;
0;0;0.010989;0.989011;0;
0.120879;0.648352;0.230769;0;0;
0;0;0;1;0;
0.175824;0.824176;0;0;0;
0;0;0;1;0;
0.120879;0.626374;0.252747;0;0;
0;0;0;1;0;
0.0769231;0.923077;0;0;0;
0;0;0;1;0;
0.043956;0.681319;0.274725;0;0;
0;0;0;1;0;
0.032967;0.956044;0.010989;0;0;
0;0;0;1;0;
0.186813;0.428571;0.384615;0;0;
0;0;0;1;0;
0.142857;0.725275;0.131868;0;0;
0;0;0;1;0;
0.0769231;0.472527;0.450549;0;0;
0;0;0;1;0;
0.175824;0.406593;0.417582;0;0;
0;0;0;1;0;
0.142857;0.230769;0.56044;0.0659341;0;
0;0;0;1;0;
0.0549451;0.549451;0.395604;0;0;
0;0;0;1;0;
0.043956;0.285714;0.67033;0;0;
0;0;0;1;0;
0.021978;0.549451;0.428571;0;0;
0;0;0;1;0;
0.021978;0.351648;0.626374;0;0;
0;0;0;1;0;
0.175824;0.351648;0.450549;0.021978;0;
0;0;0;1;0;
0.153846;0.285714;0.56044;0;0;
0;0;0;1;0;
0.164835;0.472527;0.362637;0;0;
0;0;0;1;0;
0.032967;0.571429;0.395604;0;0;
0;0;0;1;0;
0.0769231;0.714286;0.208791;0;0;
0;0;0;1;0;
0.0549451;0.648352;0.296703;0;0;
0;0;0;1;0;
0.021978;0.956044;0.021978;0;0;
0;0;0.0989011;0.901099;0;
0.043956;0.615385;0.340659;0;0;
0;0;0;1;0;
0.120879;0.736264;0.142857;0;0;
0;0;0;1;0;
0.10989;0.637363;0.252747;0;0;
0;0;0;1;0;
0.0879121;0.813187;0.0989011;0;0;
0;0;0;1;0;
0.0989011;0.406593;0.494505;0;0;
0;0;0;1;0;
0.142857;0.32967;0.527473;0;0;
0;0;0;1;0;
0.0659341;0.307692;0.285714;0.340659;0;
0;0;0;1;0;
0.0659341;0.340659;0.351648;0.241758;0;
0;0;0;1;0;
0;0.373626;0.395604;0.230769;0;
0;0;0;1;0;
0.0769231;0.285714;0.56044;0.0769231;0;
0;0;0;1;0;
0.043956;0.263736;0.582418;0.10989;0;
0;0;0;1;0;
0.153846;0.285714;0.43956;0.120879;0;
0;0;0;1;0;
0;0.274725;0.483516;0.241758;0;
0;0;0;1;0;
0;0.153846;0.637363;0.208791;0;
0;0;0;1;0;
0;0;0.681319;0.318681;0;
0;0;0;1;0;
0;0.197802;0.516484;0.285714;0;
0;0;0;1;0;
