PS100;PS80;PS60;PS40;PS20
1;0;0;0;0;
0.0375;0.279167;0.683333;0;0;
1;0;0;0;0;
0.0333333;0.477083;0.489583;0;0;
1;0;0;0;0;
0;0;0.341667;0.658333;0;
1;0;0;0;0;
0;0;0.520833;0.479167;0;
0.760417;0.239583;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.314583;0.685417;0;
0.98125;0.01875;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.4;0.6;0;
0.94375;0.05625;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.34375;0.65625;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.304167;0.695833;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.258333;0.741667;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.0604167;0.939583;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.222917;0.777083;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.385417;0.614583;0;
0.970833;0.0291667;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.34375;0.65625;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.354167;0.645833;0;
0.964583;0.0354167;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.335417;0.664583;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.179167;0.820833;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.35625;0.64375;0;
0.877083;0.122917;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0.0520833;0.458333;0.489583;0;
0.960417;0.0395833;0;0;0;
0;0;0.0354167;0.964583;0;
1;0;0;0;0;
0;0;0.525;0.475;0;
0.947917;0.0520833;0;0;0;
0;0;0.0104167;0.989583;0;
1;0;0;0;0;
0;0;0.497917;0.502083;0;
0.945833;0.0541667;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.452083;0.547917;0;
0.897917;0.102083;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.395833;0.604167;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.489583;0.510417;0;
0.910417;0.0895833;0;0;0;
0;0;0.0375;0.9625;0;
1;0;0;0;0;
0;0.0270833;0.45;0.522917;0;
0.98125;0.01875;0;0;0;
0;0;0.01875;0.98125;0;
1;0;0;0;0;
0;0;0.5375;0.4625;0;
0.98125;0.01875;0;0;0;
0;0;0.104167;0.895833;0;
1;0;0;0;0;
0;0.172917;0.320833;0.50625;0;
1;0;0;0;0;
0;0;0.108333;0.891667;0;
1;0;0;0;0;
0.025;0.170833;0.3125;0.491667;0;
1;0;0;0;0;
0;0;0.110417;0.889583;0;
1;0;0;0;0;
0;0;0.533333;0.466667;0;
0.947917;0.0520833;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0.122917;0.383333;0.49375;0;
1;0;0;0;0;
0;0;0.0666667;0.933333;0;
1;0;0;0;0;
0;0.0666667;0.491667;0.441667;0;
1;0;0;0;0;
0;0;0.0270833;0.972917;0;
1;0;0;0;0;
0;0.139583;0.4;0.460417;0;
1;0;0;0;0;
0;0;0.15;0.85;0;
1;0;0;0;0;
0;0.179167;0.375;0.445833;0;
