PS100;PS80;PS60;PS40;PS20
0;0;0.666;0.334;0;
0.007;0.059;0.618;0.316;0;
0.004;0.003;0.739;0.254;0;
0.004;0.001;0.203;0.792;0;
0.001;0.01;0.72;0.269;0;
0;0;0;1;0;
0.006;0.019;0.975;0;0;
0;0;0;1;0;
0.007;0.016;0.95;0.027;0;
0;0;0;1;0;
0.005;0.017;0.93;0.048;0;
0;0;0;1;0;
0.008;0.019;0.695;0.278;0;
0;0;0;1;0;
0.004;0.011;0.804;0.181;0;
0;0;0;1;0;
0.002;0.002;0.842;0.154;0;
0;0;0;1;0;
0.005;0.085;0.91;0;0;
0;0;0;1;0;
0.004;0.03;0.966;0;0;
0;0;0;1;0;
0.001;0.191;0.808;0;0;
0;0;0;1;0;
0.008;0.022;0.958;0.012;0;
0;0;0;1;0;
0.005;0.086;0.909;0;0;
0;0;0;1;0;
0.003;0.009;0.86;0.128;0;
0;0;0;1;0;
0.008;0.018;0.731;0.243;0;
0;0;0;1;0;
0.007;0.015;0.597;0.381;0;
0;0;0;1;0;
0.01;0.033;0.689;0.268;0;
0;0;0;1;0;
0.014;0.033;0.565;0.388;0;
0;0;0;1;0;
0.004;0.031;0.771;0.194;0;
0;0;0;1;0;
0.003;0.015;0.817;0.165;0;
0;0;0;1;0;
0.001;0.006;0.982;0.011;0;
0;0;0;1;0;
0.007;0.019;0.724;0.25;0;
0;0;0;1;0;
0.006;0.025;0.651;0.318;0;
0;0;0;1;0;
0.002;0.01;0.537;0.451;0;
0;0;0;1;0;
0.005;0.021;0.642;0.332;0;
0;0;0;1;0;
0.003;0.005;0.774;0.218;0;
0;0;0;1;0;
0.005;0.013;0.957;0.025;0;
0;0;0;1;0;
0.008;0.016;0.845;0.131;0;
0;0;0;1;0;
0.001;0.005;0.843;0.151;0;
0;0;0;1;0;
0.001;0.01;0.682;0.307;0;
0;0;0;1;0;
0.001;0.005;0.767;0.227;0;
0;0;0;1;0;
0.008;0.021;0.705;0.266;0;
0;0;0;1;0;
0.002;0.01;0.94;0.048;0;
0;0;0;1;0;
0.002;0.004;0.759;0.235;0;
0;0;0;1;0;
0.003;0.014;0.789;0.194;0;
0;0;0;1;0;
0.004;0.009;0.703;0.284;0;
0;0;0;1;0;
0.005;0.02;0.816;0.159;0;
0;0;0;1;0;
0.01;0.022;0.866;0.102;0;
0;0;0;1;0;
0.005;0.021;0.974;0;0;
0;0;0;1;0;
0.006;0.017;0.929;0.048;0;
0;0;0;1;0;
0.003;0.027;0.97;0;0;
0;0;0;1;0;
0.005;0.014;0.851;0.13;0;
0;0;0;1;0;
0.004;0.016;0.98;0;0;
0;0;0;1;0;
0.002;0.012;0.932;0.054;0;
0;0;0;1;0;
0.003;0.058;0.939;0;0;
0;0;0;1;0;
0.005;0.021;0.966;0.008;0;
0;0;0;1;0;
0.003;0.157;0.84;0;0;
0;0;0;1;0;
0.003;0.082;0.915;0;0;
0;0;0;1;0;
0.009;0.268;0.723;0;0;
0;0;0;1;0;
0.005;0.158;0.837;0;0;
0;0;0;1;0;
0.003;0.305;0.692;0;0;
0;0;0;1;0;
0.009;0.153;0.838;0;0;
0;0;0;1;0;
0.01;0.272;0.718;0;0;
0;0;0;1;0;
0.009;0.093;0.898;0;0;
0;0;0;1;0;
0.015;0.157;0.828;0;0;
0;0;0;1;0;
0.014;0.034;0.915;0.037;0;
0;0;0;1;0;
0.014;0.069;0.917;0;0;
0;0;0;1;0;
0.012;0.02;0.889;0.079;0;
0;0;0;1;0;
0.007;0.101;0.892;0;0;
0;0;0;1;0;
