PS100;PS80;PS60;PS40;PS20
0.967033;0.032967;0;0;0;
0;0;0.824176;0.175824;0;
1;0;0;0;0;
0;0;0.769231;0.230769;0;
0.395604;0.604396;0;0;0;
0;0;0.252747;0.747253;0;
0.736264;0.263736;0;0;0;
0;0;0.373626;0.626374;0;
0.659341;0.340659;0;0;0;
0;0;0;0.857143;0.142857;
1;0;0;0;0;
0;0;0.32967;0.67033;0;
1;0;0;0;0;
0;0;0;0.67033;0.32967;
1;0;0;0;0;
0;0;0.307692;0.692308;0;
1;0;0;0;0;
0;0;0;0.714286;0.285714;
1;0;0;0;0;
0;0;0.241758;0.758242;0;
1;0;0;0;0;
0;0;0;0.395604;0.604396;
1;0;0;0;0;
0;0;0;0.868132;0.131868;
1;0;0;0;0;
0;0;0;0.131868;0.868132;
1;0;0;0;0;
0;0;0;0.835165;0.164835;
1;0;0;0;0;
0;0;0;0.395604;0.604396;
1;0;0;0;0;
0;0;0.10989;0.89011;0;
1;0;0;0;0;
0;0;0;0.351648;0.648352;
1;0;0;0;0;
0;0;0;0.868132;0.131868;
1;0;0;0;0;
0;0;0;0.120879;0.879121;
1;0;0;0;0;
0;0;0;0.791209;0.208791;
1;0;0;0;0;
0;0;0;0.263736;0.736264;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;0.56044;0.43956;
1;0;0;0;0;
0;0;0.131868;0.868132;0;
1;0;0;0;0;
0;0;0;0.538462;0.461538;
1;0;0;0;0;
0;0;0.010989;0.989011;0;
1;0;0;0;0;
0;0;0;0.384615;0.615385;
1;0;0;0;0;
0;0;0.0549451;0.945055;0;
1;0;0;0;0;
0;0;0;0.362637;0.637363;
1;0;0;0;0;
0;0;0.153846;0.846154;0;
1;0;0;0;0;
0;0;0;0.56044;0.43956;
1;0;0;0;0;
0;0;0.241758;0.758242;0;
1;0;0;0;0;
0;0;0;0.461538;0.538462;
1;0;0;0;0;
0;0;0.175824;0.824176;0;
1;0;0;0;0;
0;0;0;0.78022;0.21978;
1;0;0;0;0;
0;0;0.472527;0.527473;0;
1;0;0;0;0;
0;0;0;0.681319;0.318681;
1;0;0;0;0;
0;0;0.120879;0.879121;0;
1;0;0;0;0;
0;0;0;0.659341;0.340659;
1;0;0;0;0;
0;0;0.395604;0.604396;0;
1;0;0;0;0;
0;0;0;0.791209;0.208791;
1;0;0;0;0;
0;0;0.285714;0.714286;0;
1;0;0;0;0;
0;0;0;0.67033;0.32967;
1;0;0;0;0;
0;0;0.120879;0.879121;0;
1;0;0;0;0;
0;0;0;0.450549;0.549451;
1;0;0;0;0;
0;0;0;0.978022;0.021978;
1;0;0;0;0;
0;0;0;0.340659;0.659341;
1;0;0;0;0;
0;0;0;0.956044;0.043956;
1;0;0;0;0;
0;0;0;0.307692;0.692308;
1;0;0;0;0;
0;0;0;0.945055;0.0549451;
1;0;0;0;0;
0;0;0;0.32967;0.67033;
1;0;0;0;0;
0;0;0.043956;0.956044;0;
1;0;0;0;0;
0;0;0;0.450549;0.549451;
1;0;0;0;0;
0;0;0.274725;0.725275;0;
1;0;0;0;0;
0;0;0;0.736264;0.263736;
1;0;0;0;0;
0;0;0.362637;0.637363;0;
1;0;0;0;0;
0;0;0;0.472527;0.527473;
1;0;0;0;0;
0;0;0;0.901099;0.0989011;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0.791209;0.208791;
