PS100;PS80;PS60;PS40;PS20
1;0;0;0;0;
0.120879;0.483516;0.395604;0;0;
1;0;0;0;0;
0.153846;0.725275;0.120879;0;0;
1;0;0;0;0;
0;0.263736;0.384615;0.351648;0;
1;0;0;0;0;
0.032967;0.252747;0.56044;0.153846;0;
1;0;0;0;0;
0;0;0.175824;0.824176;0;
1;0;0;0;0;
0;0.0659341;0.450549;0.483516;0;
1;0;0;0;0;
0;0;0.0879121;0.912088;0;
1;0;0;0;0;
0;0.153846;0.428571;0.417582;0;
1;0;0;0;0;
0;0;0.175824;0.824176;0;
1;0;0;0;0;
0;0.0549451;0.736264;0.208791;0;
1;0;0;0;0;
0;0;0.0769231;0.923077;0;
1;0;0;0;0;
0;0;0.483516;0.516484;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.340659;0.659341;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0.252747;0.450549;0.296703;0;
1;0;0;0;0;
0;0;0.461538;0.538462;0;
1;0;0;0;0;
0.0769231;0.142857;0.637363;0.142857;0;
1;0;0;0;0;
0;0;0.395604;0.604396;0;
1;0;0;0;0;
0.0659341;0.153846;0.472527;0.307692;0;
1;0;0;0;0;
0;0;0.197802;0.802198;0;
1;0;0;0;0;
0;0.120879;0.659341;0.21978;0;
1;0;0;0;0;
0;0;0.241758;0.758242;0;
1;0;0;0;0;
0;0.175824;0.450549;0.373626;0;
1;0;0;0;0;
0;0;0.164835;0.835165;0;
1;0;0;0;0;
0;0.131868;0.461538;0.406593;0;
1;0;0;0;0;
0;0;0.0879121;0.912088;0;
1;0;0;0;0;
0;0;0.582418;0.417582;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.461538;0.538462;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0.032967;0.604396;0.362637;0;
1;0;0;0;0;
0;0;0.0879121;0.912088;0;
1;0;0;0;0;
0;0;0.648352;0.351648;0;
1;0;0;0;0;
0;0;0.0989011;0.901099;0;
1;0;0;0;0;
0;0.0659341;0.406593;0.527473;0;
1;0;0;0;0;
0;0;0.0769231;0.923077;0;
1;0;0;0;0;
0;0.010989;0.736264;0.252747;0;
1;0;0;0;0;
0;0;0.373626;0.626374;0;
1;0;0;0;0;
0.0769231;0.175824;0.395604;0.351648;0;
1;0;0;0;0;
0;0;0.472527;0.527473;0;
1;0;0;0;0;
0.010989;0.274725;0.32967;0.384615;0;
1;0;0;0;0;
0;0;0.208791;0.791209;0;
1;0;0;0;0;
0;0.153846;0.274725;0.571429;0;
1;0;0;0;0;
0;0;0.032967;0.967033;0;
1;0;0;0;0;
0;0;0.604396;0.395604;0;
1;0;0;0;0;
0;0;0.010989;0.989011;0;
1;0;0;0;0;
0;0;0.252747;0.747253;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.21978;0.78022;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.0769231;0.923077;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.978022;0.021978;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
