PS100;PS80;PS60;PS40;PS20
0;0;0;0.425;0.575;
0;0.0354167;0.964583;0;0;
0;0;0;0;1;
0;0.102083;0.897917;0;0;
0;0;0;0;1;
0;0;0.954167;0.0458333;0;
0;0;0;0;1;
0;0;0.88125;0.11875;0;
0;0;0;0;1;
0;0;0.545833;0.454167;0;
0;0;0;0;1;
0;0;0.504167;0.495833;0;
0;0;0;0;1;
0;0;0.514583;0.485417;0;
0;0;0;0;1;
0;0;0.735417;0.264583;0;
0;0;0;0;1;
0;0;0.775;0.225;0;
0;0;0;0;1;
0;0;0.860417;0.139583;0;
0;0;0;0;1;
0;0;0.670833;0.329167;0;
0;0;0;0;1;
0;0;0.64375;0.35625;0;
0;0;0;0;1;
0;0;0.527083;0.472917;0;
0;0;0;0;1;
0;0;0.68125;0.31875;0;
0;0;0;0;1;
0;0;0.672917;0.327083;0;
0;0;0;0;1;
0;0;0.75;0.25;0;
0;0;0;0;1;
0;0;0.585417;0.414583;0;
0;0;0;0;1;
0;0;0.6375;0.3625;0;
0;0;0;0;1;
0;0;0.633333;0.366667;0;
0;0;0;0;1;
0;0;0.7875;0.2125;0;
0;0;0;0;1;
0;0;0.775;0.225;0;
0;0;0;0;1;
0;0;0.8375;0.1625;0;
0;0;0;0;1;
0;0;0.695833;0.304167;0;
0;0;0;0;1;
0;0;0.683333;0.316667;0;
0;0;0;0;1;
0;0;0.566667;0.433333;0;
0;0;0;0;1;
0;0;0.691667;0.308333;0;
0;0;0;0;1;
0;0;0.6875;0.3125;0;
0;0;0;0;1;
0;0;0.791667;0.208333;0;
0;0;0;0;1;
0;0;0.63125;0.36875;0;
0;0;0;0;1;
0;0;0.7;0.3;0;
0;0;0;0;1;
0;0;0.677083;0.322917;0;
0;0;0;0;1;
0;0;0.825;0.175;0;
0;0;0;0;1;
0;0;0.795833;0.204167;0;
0;0;0;0;1;
0;0;0.86875;0.13125;0;
0;0;0;0;1;
0;0;0.697917;0.302083;0;
0;0;0;0;1;
0;0;0.71875;0.28125;0;
0;0;0;0;1;
0;0;0.65625;0.34375;0;
0;0;0;0;1;
0;0;0.820833;0.179167;0;
0;0;0;0;1;
0;0;0.779167;0.220833;0;
0;0;0;0;1;
0;0;0.795833;0.204167;0;
0;0;0;0;1;
0;0;0.635417;0.364583;0;
0;0;0;0;1;
0;0;0.7375;0.2625;0;
0;0;0;0;1;
0;0;0.708333;0.291667;0;
0;0;0;0;1;
0;0;0.877083;0.122917;0;
0;0;0;0;1;
0;0;0.804167;0.195833;0;
0;0;0;0;1;
0;0;0.852083;0.147917;0;
0;0;0;0;1;
0;0;0.75;0.25;0;
0;0;0;0;1;
0;0;0.854167;0.145833;0;
0;0;0;0;1;
0;0;0.78125;0.21875;0;
0;0;0;0;1;
0;0;0.8625;0.1375;0;
0;0;0;0;1;
0;0;0.74375;0.25625;0;
0;0;0;0;1;
0;0;0.8125;0.1875;0;
0;0;0;0;1;
0;0;0.672917;0.327083;0;
0;0;0;0;1;
0;0;0.735417;0.264583;0;
0;0;0;0;1;
0;0;0.7375;0.2625;0;
0;0;0;0;1;
0;0;0.88125;0.11875;0;
0;0;0;0;1;
0;0;0.839583;0.160417;0;
0;0;0;0;1;
0;0;0.879167;0.120833;0;
0;0;0;0;1;
0;0;0.73125;0.26875;0;
0;0;0;0;1;
0;0;0.8;0.2;0;
