PS100;PS80;PS60;PS40;PS20
0;0;0;0.102083;0.897917;
0.00208333;0.0416667;0.864583;0.0916667;0;
0;0;0;0;1;
0.0145833;0.0979167;0.583333;0.304167;0;
0;0;0;0;1;
0;0;0.3875;0.6125;0;
0;0;0;0;1;
0.00416667;0.0479167;0.354167;0.59375;0;
0;0;0;0;1;
0;0;0.327083;0.672917;0;
0;0;0;0;1;
0.0104167;0.0604167;0.50625;0.422917;0;
0;0;0;0;1;
0;0.0770833;0.460417;0.4625;0;
0;0;0;0;1;
0.0229167;0.0854167;0.6;0.291667;0;
0;0;0;0;1;
0;0;0.583333;0.416667;0;
0;0;0;0;1;
0.0354167;0.0979167;0.36875;0.497917;0;
0;0;0;0;1;
0;0;0.345833;0.654167;0;
0;0;0;0;1;
0.0270833;0.110417;0.214583;0.647917;0;
0;0;0;0;1;
0;0;0.370833;0.629167;0;
0;0;0;0;1;
0.0208333;0.102083;0.347917;0.529167;0;
0;0;0;0;1;
0;0;0.41875;0.58125;0;
0;0;0;0;1;
0.0208333;0.102083;0.325;0.552083;0;
0;0;0;0;1;
0;0;0.347917;0.652083;0;
0;0;0;0;1;
0.025;0.1125;0.185417;0.677083;0;
0;0;0;0;1;
0;0;0.2125;0.7875;0;
0;0;0;0;1;
0;0.0604167;0.260417;0.679167;0;
0;0;0;0;1;
0;0;0.2;0.8;0;
0;0;0;0;1;
0.0104167;0.0583333;0.247917;0.683333;0;
0;0;0;0;1;
0;0;0.245833;0.754167;0;
0;0;0;0;1;
0.0375;0.104167;0.147917;0.710417;0;
0;0;0;0;1;
0;0;0.30625;0.69375;0;
0;0;0;0;1;
0.03125;0.125;0.170833;0.672917;0;
0;0;0;0;1;
0;0;0.2375;0.7625;0;
0;0;0;0;1;
0;0.102083;0.2125;0.685417;0;
0;0;0;0;1;
0;0;0.241667;0.758333;0;
0;0;0;0;1;
0.0125;0.0958333;0.24375;0.647917;0;
0;0;0;0;1;
0;0;0.291667;0.708333;0;
0;0;0;0;1;
0.00625;0.0833333;0.3;0.610417;0;
0;0;0;0;1;
0;0;0.277083;0.722917;0;
0;0;0;0;1;
0;0.0895833;0.24375;0.666667;0;
0;0;0;0;1;
0;0;0.216667;0.783333;0;
0;0;0;0;1;
0;0.114583;0.1875;0.697917;0;
0;0;0;0;1;
0;0;0.229167;0.770833;0;
0;0;0;0;1;
0;0.141667;0.170833;0.6875;0;
0;0;0;0;1;
0;0;0.279167;0.720833;0;
0;0;0;0;1;
0.0125;0.1;0.29375;0.59375;0;
0;0;0;0;1;
0;0;0.335417;0.664583;0;
0;0;0;0;1;
0.0458333;0.0958333;0.216667;0.641667;0;
0;0;0;0;1;
0;0;0.275;0.725;0;
0;0;0;0;1;
0.0208333;0.110417;0.170833;0.697917;0;
0;0;0;0;1;
0;0;0.245833;0.754167;0;
0;0;0;0;1;
0;0.11875;0.19375;0.6875;0;
0;0;0;0;1;
0;0;0.252083;0.747917;0;
0;0;0;0;1;
0;0.135417;0.202083;0.6625;0;
0;0;0;0;1;
0;0;0.272917;0.727083;0;
0;0;0;0;1;
0;0.104167;0.233333;0.6625;0;
0;0;0;0;1;
0;0;0.23125;0.76875;0;
0;0;0;0;1;
0;0.10625;0.197917;0.695833;0;
0;0;0;0;1;
0;0;0.3;0.7;0;
0;0;0;0;1;
0.0291667;0.0916667;0.316667;0.5625;0;
0;0;0;0;1;
0;0;0.420833;0.579167;0;
0;0;0;0;1;
0.0333333;0.102083;0.289583;0.575;0;
0;0;0;0;1;
0;0;0.345833;0.654167;0;
0;0;0;0;1;
0.0375;0.114583;0.197917;0.65;0;
0;0;0;0;1;
0;0;0.3625;0.6375;0;
0;0;0;0;1;
0.0666667;0.0895833;0.204167;0.639583;0;
