PS100;PS80;PS60;PS40;PS20
0.067;0.075;0.858;0;0;
0.036;0.426;0.538;0;0;
0.034;0.725;0.241;0;0;
0.078;0.662;0.26;0;0;
0.506;0.494;0;0;0;
0.178;0.211;0.611;0;0;
0.38;0.62;0;0;0;
0.099;0.246;0.655;0;0;
0.016;0.901;0.083;0;0;
0.154;0.482;0.364;0;0;
0.263;0.737;0;0;0;
0.106;0.402;0.492;0;0;
0.103;0.897;0;0;0;
0.183;0.496;0.321;0;0;
0.35;0.65;0;0;0;
0.087;0.311;0.602;0;0;
0.024;0.966;0.01;0;0;
0.168;0.538;0.294;0;0;
0.39;0.61;0;0;0;
0.092;0.175;0.733;0;0;
0.023;0.88;0.097;0;0;
0.156;0.443;0.401;0;0;
0.25;0.75;0;0;0;
0.095;0.47;0.435;0;0;
0.196;0.804;0;0;0;
0.162;0.464;0.374;0;0;
0.421;0.579;0;0;0;
0.08;0.157;0.763;0;0;
0.025;0.901;0.074;0;0;
0.16;0.379;0.461;0;0;
0.184;0.816;0;0;0;
0.094;0.632;0.274;0;0;
0.304;0.696;0;0;0;
0.182;0.368;0.45;0;0;
0.382;0.618;0;0;0;
0.091;0.258;0.651;0;0;
0.02;0.947;0.033;0;0;
0.176;0.46;0.364;0;0;
0.274;0.726;0;0;0;
0.116;0.412;0.472;0;0;
0.091;0.909;0;0;0;
0.172;0.544;0.284;0;0;
0.394;0.606;0;0;0;
0.092;0.161;0.747;0;0;
0.014;0.873;0.113;0;0;
0.168;0.387;0.445;0;0;
0.152;0.848;0;0;0;
0.094;0.663;0.243;0;0;
0.305;0.695;0;0;0;
0.204;0.322;0.474;0;0;
0.286;0.714;0;0;0;
0.095;0.496;0.409;0;0;
0.119;0.881;0;0;0;
0.189;0.431;0.38;0;0;
0.321;0.679;0;0;0;
0.09;0.381;0.529;0;0;
0.065;0.935;0;0;0;
0.193;0.46;0.347;0;0;
0.299;0.701;0;0;0;
0.098;0.415;0.487;0;0;
0.086;0.914;0;0;0;
0.165;0.531;0.304;0;0;
0.398;0.602;0;0;0;
0.086;0.174;0.74;0;0;
0.018;0.886;0.096;0;0;
0.162;0.386;0.452;0;0;
0.162;0.838;0;0;0;
0.088;0.664;0.248;0;0;
0.32;0.68;0;0;0;
0.152;0.4;0.448;0;0;
0.451;0.549;0;0;0;
0.105;0.028;0.867;0;0;
0.011;0.774;0.215;0;0;
0.13;0.282;0.588;0;0;
0.025;0.91;0.065;0;0;
0.06;0.932;0.008;0;0;
0.546;0.454;0;0;0;
0.166;0.068;0.766;0;0;
0.298;0.702;0;0;0;
0.114;0.398;0.488;0;0;
0.044;0.939;0.017;0;0;
0.191;0.481;0.328;0;0;
0.27;0.73;0;0;0;
0.092;0.464;0.444;0;0;
0.112;0.888;0;0;0;
0.19;0.391;0.419;0;0;
0.236;0.764;0;0;0;
0.109;0.504;0.387;0;0;
0.098;0.902;0;0;0;
0.191;0.447;0.362;0;0;
0.268;0.732;0;0;0;
0.101;0.425;0.474;0;0;
0.045;0.952;0.003;0;0;
0.188;0.465;0.347;0;0;
0.235;0.765;0;0;0;
0.095;0.523;0.382;0;0;
0.12;0.88;0;0;0;
0.186;0.389;0.425;0;0;
0.22;0.78;0;0;0;
0.112;0.514;0.374;0;0;
0.087;0.913;0;0;0;
0.194;0.429;0.377;0;0;
0.197;0.803;0;0;0;
0.104;0.581;0.315;0;0;
0.112;0.888;0;0;0;
0.206;0.38;0.414;0;0;
0.17;0.83;0;0;0;
0.09;0.675;0.235;0;0;
0.171;0.829;0;0;0;
0.201;0.358;0.441;0;0;
0.202;0.798;0;0;0;
0.105;0.566;0.329;0;0;
0.103;0.897;0;0;0;
0.199;0.421;0.38;0;0;
0.212;0.788;0;0;0;
0.097;0.553;0.35;0;0;
0.105;0.895;0;0;0;
0.187;0.425;0.388;0;0;
0.243;0.757;0;0;0;
0.091;0.499;0.41;0;0;
