PS100;PS80;PS60;PS40;PS20
0;0;0;0.338;0.662;
0.057;0.133;0.473;0.337;0;
0;0;0;0.049;0.951;
0.021;0.017;0.735;0.227;0;
0;0;0;0;1;
0;0;0.744;0.256;0;
0;0;0;0;1;
0;0.017;0.716;0.267;0;
0;0;0;0;1;
0;0;0.505;0.495;0;
0;0;0;0;1;
0;0;0.499;0.501;0;
0;0;0;0;1;
0;0;0.4;0.6;0;
0;0;0;0;1;
0;0;0.563;0.437;0;
0;0;0;0;1;
0;0;0.559;0.441;0;
0;0;0;0;1;
0;0.004;0.664;0.332;0;
0;0;0;0;1;
0;0;0.555;0.445;0;
0;0;0;0;1;
0;0;0.593;0.407;0;
0;0;0;0;1;
0;0;0.473;0.527;0;
0;0;0;0;1;
0;0;0.581;0.419;0;
0;0;0;0;1;
0;0;0.507;0.493;0;
0;0;0;0;1;
0;0;0.635;0.365;0;
0;0;0;0;1;
0;0;0.547;0.453;0;
0;0;0;0;1;
0;0;0.627;0.373;0;
0;0;0;0;1;
0;0;0.499;0.501;0;
0;0;0;0;1;
0;0;0.596;0.404;0;
0;0;0;0;1;
0;0;0.516;0.484;0;
0;0;0;0;1;
0;0;0.621;0.379;0;
0;0;0;0;1;
0;0;0.526;0.474;0;
0;0;0;0;1;
0;0;0.597;0.403;0;
0;0;0;0;1;
0;0;0.483;0.517;0;
0;0;0;0;1;
0;0;0.572;0.428;0;
0;0;0;0;1;
0;0;0.471;0.529;0;
0;0;0;0;1;
0;0;0.572;0.428;0;
0;0;0;0;1;
0;0;0.492;0.508;0;
0;0;0;0;1;
0;0;0.605;0.395;0;
0;0;0;0;1;
0;0;0.504;0.496;0;
0;0;0;0;1;
0;0;0.584;0.416;0;
0;0;0;0;1;
0;0;0.468;0.532;0;
0;0;0;0;1;
0;0;0.553;0.447;0;
0;0;0;0;1;
0;0;0.469;0.531;0;
0;0;0;0;1;
0;0;0.586;0.414;0;
0;0;0;0;1;
0;0;0.492;0.508;0;
0;0;0;0;1;
0;0;0.563;0.437;0;
0;0;0;0;1;
0;0;0.422;0.578;0;
0;0;0;0;1;
0;0;0.519;0.481;0;
0;0;0;0;1;
0;0;0.457;0.543;0;
0;0;0;0;1;
0;0;0.573;0.427;0;
0;0;0;0;1;
0;0;0.466;0.534;0;
0;0;0;0;1;
0;0;0.542;0.458;0;
0;0;0;0;1;
0;0;0.433;0.567;0;
0;0;0;0;1;
0;0;0.5;0.5;0;
0;0;0;0;1;
0;0;0.411;0.589;0;
0;0;0;0;1;
0;0;0.519;0.481;0;
0;0;0;0;1;
0;0;0.429;0.571;0;
0;0;0;0;1;
0;0;0.529;0.471;0;
0;0;0;0;1;
0;0;0.418;0.582;0;
0;0;0;0;1;
0;0;0.504;0.496;0;
0;0;0;0;1;
0;0;0.383;0.617;0;
0;0;0;0;1;
0;0;0.468;0.532;0;
0;0;0;0;1;
0;0;0.382;0.618;0;
0;0;0;0;1;
0;0;0.5;0.5;0;
0;0;0;0;1;
0;0;0.429;0.571;0;
0;0;0;0;1;
0;0;0.53;0.47;0;
0;0;0;0;1;
0;0;0.432;0.568;0;
0;0;0;0;1;
0;0;0.502;0.498;0;
