PS100;PS80;PS60;PS40;PS20
0;0.216667;0.783333;0;0;
0;0;0.54375;0.45625;0;
0;0.547917;0.452083;0;0;
0;0;0.3625;0.6375;0;
0;0;0.908333;0.0916667;0;
0;0;0;0.38125;0.61875;
0;0.985417;0.0145833;0;0;
0;0;0;0.502083;0.497917;
0;0.89375;0.10625;0;0;
0;0;0;0.0895833;0.910417;
0.902083;0.0979167;0;0;0;
0;0;0;0.0916667;0.908333;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.845833;0.154167;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.65;0.35;0;0;0;
0;0;0;0;1;
0.935417;0.0645833;0;0;0;
0;0;0;0;1;
0.616667;0.383333;0;0;0;
0;0;0;0;1;
0.983333;0.0166667;0;0;0;
0;0;0;0;1;
0.685417;0.314583;0;0;0;
0;0;0;0;1;
0.966667;0.0333333;0;0;0;
0;0;0;0;1;
0.425;0.575;0;0;0;
0;0;0;0;1;
0.7;0.3;0;0;0;
0;0;0;0;1;
0.520833;0.479167;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.847917;0.152083;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.604167;0.395833;0;0;0;
0;0;0;0;1;
0.822917;0.177083;0;0;0;
0;0;0;0;1;
0.50625;0.49375;0;0;0;
0;0;0;0;1;
0.872917;0.127083;0;0;0;
0;0;0;0;1;
0.7;0.3;0;0;0;
0;0;0;0;1;
0.991667;0.00833333;0;0;0;
0;0;0;0;1;
0.597917;0.402083;0;0;0;
0;0;0;0;1;
0.733333;0.266667;0;0;0;
0;0;0;0;1;
0.464583;0.535417;0;0;0;
0;0;0;0;1;
0.979167;0.0208333;0;0;0;
0;0;0;0;1;
0.877083;0.122917;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.777083;0.222917;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.697917;0.302083;0;0;0;
0;0;0;0;1;
0.991667;0.00833333;0;0;0;
0;0;0;0;1;
0.679167;0.320833;0;0;0;
0;0;0;0;1;
0.922917;0.0770833;0;0;0;
0;0;0;0;1;
0.616667;0.383333;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.75625;0.24375;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.7625;0.2375;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.710417;0.289583;0;0;0;
0;0;0;0;1;
0.991667;0.00833333;0;0;0;
0;0;0;0;1;
0.747917;0.252083;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.78125;0.21875;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.725;0.275;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.65;0.35;0;0;0;
0;0;0;0;1;
0.95625;0.04375;0;0;0;
0;0;0;0;1;
0.666667;0.333333;0;0;0;
0;0;0;0;1;
0.991667;0.00833333;0;0;0;
0;0;0;0;1;
0.675;0.325;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
