POC;Control ON/OFF;SP;PV;PVavg;PID;EST;;;e;Se;de
;1;42.168;71.3912;71.3912;22.2962;22.297;;;-24.5475;-12.2737;-12.2737
8;1;42.168;23.4147;47.4029;54.9203;54.9307;;;15.7528;-4.39736;20.1501
9;1;42.168;68.524;54.4433;11.9722;16.5654;;;-22.139;-15.4669;-18.9459
10;1;42.168;9.14503;43.1187;60.2263;60.2316;;;27.7393;-1.59722;24.9392
11;1;42.168;72.6775;49.0305;5.95469;16.5654;;;-25.628;-14.4112;-26.6836
12;1;42.168;10.5939;42.6244;62.0412;62.0538;;;26.5223;-1.15005;26.0751
13;1;42.168;70.3807;46.5896;8.57215;16.5654;;;-23.6987;-12.9994;-25.1105
14;1;42.168;9.05423;41.8976;63.5353;63.5447;;;27.8156;0.908384;25.7571
15;1;42.168;70.5178;45.0777;9.89074;16.5654;;;-23.8138;-10.9985;-25.8147
16;1;42.168;10.6271;41.6326;64.5242;64.5386;;;26.4943;2.24864;25.1541
17;1;42.168;77.3237;44.8773;7.26358;16.5654;;;-29.5308;-12.5168;-28.0126
18;1;42.168;9.07945;41.8941;66.9168;66.924;;;27.7944;1.38042;28.6626
19;1;42.168;73.3207;44.3115;8.46737;16.5654;;;-26.1683;-11.7037;-26.9813
20;1;42.168;10.6751;41.9089;64.9636;64.9693;;;26.454;1.52328;26.3112
21;1;42.168;70.8522;43.8385;10.959;16.5654;;;-24.0947;-10.5241;-25.2744
22;1;42.168;9.14246;41.67;66.1487;66.162;;;27.7415;3.34666;25.9181
23;1;42.168;70.6862;43.3768;12.2516;16.5654;;;-23.9553;-8.63099;-25.8484
24;1;42.168;10.4965;41.5501;67.0513;67.0566;;;26.6041;4.67106;25.2797
25;1;42.168;71.5803;43.1307;13.5366;16.5654;;;-24.7064;-7.68212;-25.6552
26;1;42.168;9.03339;41.4258;69.3706;69.3757;;;27.8331;6.23442;26.2697
27;1;42.168;75.6089;43.0536;11.746;16.5654;;;-28.0904;-7.81077;-27.9617
28;1;42.168;10.5863;41.5778;69.878;69.8892;;;26.5286;5.45353;27.3095
29;1;42.168;76.5954;43.1003;10.9466;16.5654;;;-28.919;-9.00599;-27.7238
30;1;42.168;8.98684;41.6789;70.1847;70.1874;;;27.8722;4.9301;28.3956
31;1;42.168;75.997;43.0516;10.1583;16.5654;;;-28.4163;-9.27808;-28.1443
