
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/Kimono_1920x1024_24.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1920x1024 24Hz
Internal Format                   : 1920x1024 24Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 0
PID KP                             : 0.400
PID K                              : 0.840
PID KD                             : 0.400
SP                                 : 24.483

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )     261584 bits [Y 40.0879 dB    U 41.2021 dB    V 42.3947 dB] [ET 10.49 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )      35120 bits [Y 37.2157 dB    U 40.4006 dB    V 41.8840 dB] [ET 18.88 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )      58072 bits [Y 37.0389 dB    U 39.9492 dB    V 41.5546 dB] [ET 28.23 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )      41744 bits [Y 36.1231 dB    U 39.6312 dB    V 41.2761 dB] [ET 31.57 ] [L0 2 1 0 ] [L1 ]
POC    4 TId: 0 ( P-SLICE, nQP 33 QP 33 )     152016 bits [Y 39.0666 dB    U 40.5622 dB    V 41.8840 dB] [ET 49.36 ] [L0 3 2 1 0 ] [L1 ]
POC    5 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33920 bits [Y 36.6622 dB    U 40.0059 dB    V 41.4637 dB] [ET 28.28 ] [L0 4 3 2 0 ] [L1 ]
POC    6 TId: 0 ( P-SLICE, nQP 34 QP 34 )      56024 bits [Y 36.7817 dB    U 39.7778 dB    V 41.2503 dB] [ET 31.32 ] [L0 5 4 3 0 ] [L1 ]
POC    7 TId: 0 ( P-SLICE, nQP 35 QP 35 )      38800 bits [Y 36.0068 dB    U 39.5570 dB    V 41.0658 dB] [ET 29.50 ] [L0 6 5 4 0 ] [L1 ]
POC    8 TId: 0 ( P-SLICE, nQP 33 QP 33 )     145736 bits [Y 39.1263 dB    U 40.5093 dB    V 41.8636 dB] [ET 21.24 ] [L0 7 6 4 0 ] [L1 ]
POC    9 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30432 bits [Y 36.8714 dB    U 40.0202 dB    V 41.4780 dB] [ET 16.78 ] [L0 8 7 4 0 ] [L1 ]
POC   10 TId: 0 ( P-SLICE, nQP 34 QP 34 )      54576 bits [Y 36.9282 dB    U 39.7494 dB    V 41.2856 dB] [ET 18.49 ] [L0 9 8 4 0 ] [L1 ]
POC   11 TId: 0 ( P-SLICE, nQP 35 QP 35 )      40168 bits [Y 35.9902 dB    U 39.4604 dB    V 41.1073 dB] [ET 18.23 ] [L0 10 8 4 0 ] [L1 ]
POC   12 TId: 0 ( P-SLICE, nQP 33 QP 33 )     154584 bits [Y 38.8743 dB    U 40.3738 dB    V 41.6598 dB] [ET 27.19 ] [L0 11 8 4 0 ] [L1 ]
POC   13 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31936 bits [Y 36.5947 dB    U 39.9007 dB    V 41.3842 dB] [ET 16.89 ] [L0 12 8 4 0 ] [L1 ]
POC   14 TId: 0 ( P-SLICE, nQP 34 QP 34 )      54576 bits [Y 36.6155 dB    U 39.6822 dB    V 41.2480 dB] [ET 41.74 ] [L0 13 12 8 4 ] [L1 ]
POC   15 TId: 0 ( P-SLICE, nQP 35 QP 35 )      47552 bits [Y 35.8492 dB    U 39.3971 dB    V 41.1205 dB] [ET  3.03 ] [L0 14 12 8 4 ] [L1 ]
POC   16 TId: 0 ( P-SLICE, nQP 33 QP 33 )     155168 bits [Y 38.8940 dB    U 40.3950 dB    V 41.7549 dB] [ET 27.56 ] [L0 15 12 8 4 ] [L1 ]
POC   17 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29600 bits [Y 36.6873 dB    U 39.9416 dB    V 41.5072 dB] [ET 30.22 ] [L0 16 12 8 4 ] [L1 ]
POC   18 TId: 0 ( P-SLICE, nQP 34 QP 34 )      55408 bits [Y 36.8284 dB    U 39.6481 dB    V 41.3564 dB] [ET 19.20 ] [L0 17 16 12 8 ] [L1 ]
POC   19 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37816 bits [Y 36.0152 dB    U 39.5381 dB    V 41.2258 dB] [ET 18.27 ] [L0 18 16 12 8 ] [L1 ]
POC   20 TId: 0 ( P-SLICE, nQP 33 QP 33 )     143592 bits [Y 38.9992 dB    U 40.4852 dB    V 41.8599 dB] [ET 27.06 ] [L0 19 16 12 8 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27416 bits [Y 36.7696 dB    U 40.1021 dB    V 41.6507 dB] [ET 16.65 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 34 QP 34 )      47152 bits [Y 36.8110 dB    U 39.8756 dB    V 41.5625 dB] [ET 40.38 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 35 QP 35 )      35792 bits [Y 36.1942 dB    U 39.7210 dB    V 41.5511 dB] [ET  2.91 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 33 QP 33 )     136040 bits [Y 39.2717 dB    U 40.6890 dB    V 42.1258 dB] [ET 26.67 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25400 bits [Y 37.1244 dB    U 40.2638 dB    V 41.9488 dB] [ET 31.05 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 34 QP 34 )      47848 bits [Y 37.1905 dB    U 40.0055 dB    V 41.8367 dB] [ET 19.03 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34464 bits [Y 36.3731 dB    U 39.7979 dB    V 41.6689 dB] [ET 18.14 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 33 QP 33 )     135248 bits [Y 39.2995 dB    U 40.6616 dB    V 42.1400 dB] [ET 26.81 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25992 bits [Y 37.0373 dB    U 40.1968 dB    V 41.8061 dB] [ET 16.52 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 34 QP 34 )      49328 bits [Y 37.0897 dB    U 39.8990 dB    V 41.5970 dB] [ET 41.75 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39560 bits [Y 36.2226 dB    U 39.6991 dB    V 41.4897 dB] [ET  2.99 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 33 QP 33 )     141488 bits [Y 39.1663 dB    U 40.5460 dB    V 42.0881 dB] [ET 26.69 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26088 bits [Y 36.7982 dB    U 40.0795 dB    V 41.7378 dB] [ET 31.27 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 34 QP 34 )      50752 bits [Y 36.7935 dB    U 39.7668 dB    V 41.4885 dB] [ET 19.77 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32560 bits [Y 35.9722 dB    U 39.5122 dB    V 41.3771 dB] [ET 17.35 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 33 QP 33 )     146048 bits [Y 38.9917 dB    U 40.4982 dB    V 41.9295 dB] [ET 26.79 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26728 bits [Y 36.7535 dB    U 40.0773 dB    V 41.6435 dB] [ET 16.27 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 34 QP 34 )      50480 bits [Y 36.9074 dB    U 39.7524 dB    V 41.4220 dB] [ET 41.99 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 35 QP 35 )      41600 bits [Y 36.1222 dB    U 39.5692 dB    V 41.2901 dB] [ET  3.03 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 33 QP 33 )     141896 bits [Y 39.0639 dB    U 40.5299 dB    V 41.8954 dB] [ET 26.46 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27792 bits [Y 36.8818 dB    U 40.0630 dB    V 41.6789 dB] [ET 30.42 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 34 QP 34 )      52216 bits [Y 37.0258 dB    U 39.7295 dB    V 41.4922 dB] [ET 18.97 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37704 bits [Y 36.2178 dB    U 39.5075 dB    V 41.3890 dB] [ET 18.47 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 33 QP 33 )     143152 bits [Y 39.0579 dB    U 40.5431 dB    V 41.9804 dB] [ET 26.82 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31784 bits [Y 36.8337 dB    U 40.0059 dB    V 41.6482 dB] [ET 17.19 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )      54728 bits [Y 37.0077 dB    U 39.7236 dB    V 41.4303 dB] [ET 41.06 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )      43968 bits [Y 36.1312 dB    U 39.4691 dB    V 41.3042 dB] [ET  2.99 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )     146752 bits [Y 39.2223 dB    U 40.5457 dB    V 42.0080 dB] [ET 26.63 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30888 bits [Y 36.8018 dB    U 39.9837 dB    V 41.6259 dB] [ET 30.43 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )      54320 bits [Y 36.8237 dB    U 39.6431 dB    V 41.3479 dB] [ET 19.05 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39688 bits [Y 36.1253 dB    U 39.3824 dB    V 41.1548 dB] [ET 18.10 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )     146448 bits [Y 39.0794 dB    U 40.4455 dB    V 41.8339 dB] [ET 26.68 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31224 bits [Y 36.8556 dB    U 39.8965 dB    V 41.5170 dB] [ET 16.80 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )      53568 bits [Y 36.9184 dB    U 39.6270 dB    V 41.2893 dB] [ET 41.25 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )      45136 bits [Y 35.9793 dB    U 39.3201 dB    V 41.0531 dB] [ET  3.00 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )     147504 bits [Y 38.9600 dB    U 40.5045 dB    V 41.7800 dB] [ET 26.38 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32576 bits [Y 36.9684 dB    U 40.0062 dB    V 41.5645 dB] [ET 31.06 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )      53704 bits [Y 37.0444 dB    U 39.6820 dB    V 41.4074 dB] [ET 19.29 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39256 bits [Y 36.1945 dB    U 39.5771 dB    V 41.3278 dB] [ET 17.92 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )     147120 bits [Y 39.1768 dB    U 40.6056 dB    V 41.9790 dB] [ET 26.79 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32688 bits [Y 36.9120 dB    U 40.1132 dB    V 41.6748 dB] [ET 17.30 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )      52040 bits [Y 36.9541 dB    U 39.7960 dB    V 41.5117 dB] [ET 42.40 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )      42120 bits [Y 36.0944 dB    U 39.5813 dB    V 41.3331 dB] [ET  3.03 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )     142696 bits [Y 39.0643 dB    U 40.5519 dB    V 41.9626 dB] [ET 26.53 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29616 bits [Y 37.0453 dB    U 40.1253 dB    V 41.6830 dB] [ET 30.63 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )      50952 bits [Y 37.1720 dB    U 39.8312 dB    V 41.5038 dB] [ET 18.75 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )      36360 bits [Y 36.2672 dB    U 39.6327 dB    V 41.3431 dB] [ET 17.68 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 33 QP 33 )     140072 bits [Y 39.0660 dB    U 40.6140 dB    V 41.9958 dB] [ET 26.23 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30504 bits [Y 36.9588 dB    U 40.1289 dB    V 41.7046 dB] [ET 16.56 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 34 QP 34 )      49872 bits [Y 37.0303 dB    U 39.8130 dB    V 41.4929 dB] [ET 39.88 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 35 QP 35 )      42488 bits [Y 36.3201 dB    U 39.6075 dB    V 41.3602 dB] [ET  2.91 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 33 QP 33 )     138072 bits [Y 39.1120 dB    U 40.7408 dB    V 42.0454 dB] [ET 26.03 ] [L0 71 68 64 60 ] [L1 ]
