PS100;PS80;PS60;PS40;PS20
0;0;1;0;0;
0;0;1;0;0;
0;0;1;0;0;
0;0;1;0;0;
0;1;0;0;0;
0;1;0;0;0;
1;0;0;0;0;
0;0;0;0;1;
0;1;0;0;0;
0;0;1;0;0;
1;0;0;0;0;
0;0;0;1;0;
0;0;0;1;0;
0;0;0;0;1;
0;0;1;0;0;
0;0;0;1;0;
0;0;1;0;0;
0;1;0;0;0;
0;1;0;0;0;
0;0;1;0;0;
0;1;0;0;0;
0;1;0;0;0;
1;0;0;0;0;
0;0;0;0;1;
0;1;0;0;0;
0;0;1;0;0;
1;0;0;0;0;
0;0;0;0;1;
0;1;0;0;0;
0;0;1;0;0;
1;0;0;0;0;
0;0;0;0;1;
0;1;0;0;0;
0;0;0;1;0;
0;0;1;0;0;
0;1;0;0;0;
0;1;0;0;0;
0;1;0;0;0;
1;0;0;0;0;
0;0;0;0;1;
0;1;0;0;0;
0;0;0;1;0;
0;0;1;0;0;
0;1;0;0;0;
0;1;0;0;0;
0;1;0;0;0;
1;0;0;0;0;
0;0;0;0;1;
0;1;0;0;0;
0;0;0;1;0;
0;0;1;0;0;
0;1;0;0;0;
0;1;0;0;0;
0;1;0;0;0;
1;0;0;0;0;
0;0;0;0;1;
0;1;0;0;0;
0;0;0;1;0;
0;0;1;0;0;
0;1;0;0;0;
0;1;0;0;0;
0;1;0;0;0;
1;0;0;0;0;
0;0;0;0;1;
0;1;0;0;0;
0;0;0;1;0;
0;0;1;0;0;
0;1;0;0;0;
0;1;0;0;0;
0;1;0;0;0;
1;0;0;0;0;
0;0;0;0;1;
0;1;0;0;0;
0;0;0;1;0;
0;0;1;0;0;
0;1;0;0;0;
0;1;0;0;0;
0;1;0;0;0;
1;0;0;0;0;
0;0;0;0;1;
0;1;0;0;0;
0;0;1;0;0;
0;1;0;0;0;
0;0;1;0;0;
0;1;0;0;0;
0;1;0;0;0;
1;0;0;0;0;
0;0;0;0;1;
0;1;0;0;0;
0;0;0;1;0;
0;0;1;0;0;
0;1;0;0;0;
0;1;0;0;0;
0;1;0;0;0;
1;0;0;0;0;
0;0;0;0;1;
0;1;0;0;0;
0;0;0;1;0;
0;0;1;0;0;
0;1;0;0;0;
0;1;0;0;0;
0;1;0;0;0;
1;0;0;0;0;
0;0;0;0;1;
0;1;0;0;0;
0;0;0;1;0;
0;0;1;0;0;
0;1;0;0;0;
0;1;0;0;0;
0;1;0;0;0;
1;0;0;0;0;
0;0;0;0;1;
0;1;0;0;0;
0;0;1;0;0;
0;1;0;0;0;
0;0;1;0;0;
0;1;0;0;0;
0;1;0;0;0;
1;0;0;0;0;
0;0;0;0;1;
