PS100;PS80;PS60;PS40;PS20
0;0;0;0;1;
0.111;0.371;0.518;0;0;
0;0;0;0;1;
0.01;0.551;0.439;0;0;
0;0;0;0;1;
0.041;0.302;0.638;0.019;0;
0;0;0;0;1;
0.01;0.349;0.641;0;0;
0;0;0;0;1;
0.015;0.281;0.597;0.107;0;
0;0;0;0;1;
0.044;0.174;0.782;0;0;
0;0;0;0;1;
0.057;0.312;0.374;0.257;0;
0;0;0;0;1;
0.013;0.192;0.795;0;0;
0;0;0;0;1;
0.017;0.265;0.698;0.02;0;
0;0;0;0;1;
0.014;0.366;0.62;0;0;
0;0;0;0;1;
0.093;0.275;0.526;0.106;0;
0;0;0;0;1;
0.005;0.449;0.546;0;0;
0;0;0;0;1;
0.031;0.333;0.636;0;0;
0;0;0;0;1;
0.008;0.461;0.531;0;0;
0;0;0;0;1;
0.01;0.299;0.691;0;0;
0;0;0;0;1;
0.008;0.356;0.636;0;0;
0;0;0;0;1;
0.069;0.339;0.25;0.342;0;
0;0;0;0;1;
0.015;0.162;0.823;0;0;
0;0;0;0;1;
0.023;0.318;0.52;0.139;0;
0;0;0;0;1;
0.027;0.143;0.83;0;0;
0;0;0;0;1;
0.016;0.285;0.474;0.225;0;
0;0;0;0;1;
0.003;0.131;0.866;0;0;
0;0;0;0;1;
0.134;0.306;0.099;0.461;0;
0;0;0;0;1;
0.028;0.093;0.841;0.038;0;
0;0;0;0;1;
0.064;0.34;0.219;0.377;0;
0;0;0;0;1;
0.017;0.102;0.839;0.042;0;
0;0;0;0;1;
0.004;0.245;0.616;0.135;0;
0;0;0;0;1;
0.008;0.185;0.807;0;0;
0;0;0;0;1;
0.012;0.304;0.464;0.22;0;
0;0;0;0;1;
0.011;0.15;0.839;0;0;
0;0;0;0;1;
0.051;0.311;0.341;0.297;0;
0;0;0;0;1;
0.022;0.153;0.825;0;0;
0;0;0;0;1;
0.059;0.337;0.347;0.257;0;
0;0;0;0;1;
0.018;0.177;0.805;0;0;
0;0;0;0;1;
0.008;0.268;0.663;0.061;0;
0;0;0;0;1;
0.026;0.101;0.844;0.029;0;
0;0;0;0;1;
0.034;0.316;0.24;0.41;0;
0;0;0;0;1;
0.044;0.075;0.739;0.142;0;
0;0;0;0;1;
0.148;0.295;0.079;0.478;0;
0;0;0;0;1;
0.048;0.152;0.8;0;0;
0;0;0;0;1;
0.034;0.32;0.521;0.125;0;
0;0;0;0;1;
0.025;0.227;0.748;0;0;
0;0;0;0;1;
0.056;0.31;0.442;0.192;0;
0;0;0;0;1;
0.003;0.274;0.723;0;0;
0;0;0;0;1;
0.011;0.314;0.575;0.1;0;
0;0;0;0;1;
0.002;0.293;0.705;0;0;
0;0;0;0;1;
0.106;0.29;0.366;0.238;0;
0;0;0;0;1;
0.017;0.34;0.643;0;0;
0;0;0;0;1;
0.097;0.287;0.539;0.077;0;
0;0;0;0;1;
0.024;0.469;0.507;0;0;
0;0;0;0;1;
0.096;0.304;0.523;0.077;0;
0;0;0;0;1;
0.024;0.418;0.558;0;0;
0;0;0;0;1;
0.046;0.319;0.558;0.077;0;
0;0;0;0;1;
0.003;0.379;0.618;0;0;
0;0;0;0;1;
0.022;0.309;0.578;0.091;0;
0;0;0;0;1;
0.028;0.273;0.699;0;0;
0;0;0;0;1;
0.008;0.3;0.622;0.07;0;
0;0;0;0;1;
0.012;0.258;0.73;0;0;
0;0;0;0;1;
0.043;0.332;0.396;0.229;0;
0;0;0;0;1;
0.011;0.258;0.731;0;0;
