PS100;PS80;PS60;PS40;PS20
0.005;0.001;0.909;0.085;0;
0.003;0.285;0.712;0;0;
0.001;0.493;0.506;0;0;
0.006;0.706;0.288;0;0;
0.51;0.49;0;0;0;
0.032;0.534;0.434;0;0;
0.81;0.19;0;0;0;
0.004;0.001;0.254;0.67;0.071;
0;0.001;0.868;0.131;0;
0.003;0.001;0.493;0.362;0.141;
0;0;0.754;0.246;0;
0;0.681;0.319;0;0;
0.438;0.562;0;0;0;
0.045;0.502;0.453;0;0;
0.833;0.167;0;0;0;
0.008;0.001;0.242;0.707;0.042;
0;0.001;0.867;0.132;0;
0;0.001;0.506;0.454;0.039;
0;0;0.714;0.286;0;
0;0.831;0.169;0;0;
0.502;0.498;0;0;0;
0.039;0.533;0.428;0;0;
0.884;0.116;0;0;0;
0.006;0.001;0.256;0.679;0.058;
0;0.001;0.947;0.052;0;
0;0.001;0.592;0.407;0;
0;0;0.768;0.232;0;
0;0.794;0.206;0;0;
0.411;0.589;0;0;0;
0.027;0.453;0.52;0;0;
0.684;0.316;0;0;0;
0.006;0.001;0.413;0.58;0;
0.002;0.05;0.948;0;0;
0.003;0.001;0.76;0.236;0;
0;0.109;0.891;0;0;
0;0.944;0.056;0;0;
0.496;0.504;0;0;0;
0.042;0.504;0.454;0;0;
0.753;0.247;0;0;0;
0.004;0.001;0.369;0.626;0;
0.002;0.001;0.95;0.047;0;
0;0.001;0.645;0.354;0;
0;0;0.845;0.155;0;
0;0.88;0.12;0;0;
0.419;0.581;0;0;0;
0.038;0.473;0.489;0;0;
0.619;0.381;0;0;0;
0.004;0.001;0.566;0.429;0;
0;0.2;0.8;0;0;
0.008;0.001;0.86;0.131;0;
0;0.32;0.68;0;0;
0.004;0.883;0.113;0;0;
0.528;0.472;0;0;0;
0.033;0.461;0.506;0;0;
0.77;0.23;0;0;0;
0.009;0.001;0.272;0.686;0.032;
0;0.001;0.848;0.151;0;
0.004;0.001;0.511;0.321;0.163;
0;0;0.765;0.235;0;
0;0.651;0.349;0;0;
0.449;0.551;0;0;0;
0.041;0.43;0.529;0;0;
0.721;0.279;0;0;0;
0.004;0.001;0.38;0.615;0;
0.001;0.001;0.954;0.044;0;
0;0.001;0.661;0.338;0;
0;0;0.925;0.075;0;
0;0.906;0.094;0;0;
0.433;0.567;0;0;0;
0.037;0.559;0.404;0;0;
0.724;0.276;0;0;0;
0.006;0.001;0.367;0.626;0;
0.002;0.001;0.901;0.096;0;
0.003;0.001;0.564;0.432;0;
0;0;0.644;0.356;0;
0.001;0.682;0.317;0;0;
0.328;0.672;0;0;0;
0.024;0.484;0.492;0;0;
0.616;0.384;0;0;0;
0.002;0.001;0.56;0.437;0;
0.001;0.278;0.721;0;0;
0.003;0.001;0.981;0.015;0;
0;0.723;0.277;0;0;
0.01;0.708;0.282;0;0;
0.525;0.475;0;0;0;
0.049;0.429;0.522;0;0;
0.764;0.236;0;0;0;
0.003;0.001;0.318;0.678;0;
0;0.001;0.851;0.148;0;
0.003;0.001;0.504;0.472;0.02;
0;0.001;0.58;0.419;0;
0;0.624;0.376;0;0;
0.325;0.675;0;0;0;
0.052;0.489;0.459;0;0;
0.76;0.24;0;0;0;
0.002;0.001;0.451;0.546;0;
0;0.21;0.79;0;0;
0.005;0.001;0.963;0.031;0;
0;0.676;0.324;0;0;
0.008;0.715;0.277;0;0;
0.554;0.446;0;0;0;
0.035;0.559;0.406;0;0;
0.89;0.11;0;0;0;
0.009;0.001;0.268;0.601;0.121;
0.005;0.021;0.974;0;0;
0;0.001;0.591;0.408;0;
0;0;0.85;0.15;0;
0;0.939;0.061;0;0;
0.489;0.511;0;0;0;
0.046;0.478;0.476;0;0;
0.819;0.181;0;0;0;
0.005;0.001;0.285;0.6;0.109;
0;0.007;0.993;0;0;
0;0.001;0.607;0.392;0;
0;0;0.858;0.142;0;
0;0.952;0.048;0;0;
0.509;0.491;0;0;0;
0.041;0.429;0.53;0;0;
0.823;0.177;0;0;0;
0.004;0.001;0.266;0.671;0.058;
