PS100;PS80;PS60;PS40;PS20
1;0;0;0;0;
0.049;0.625;0.326;0;0;
1;0;0;0;0;
0.067;0.849;0.084;0;0;
1;0;0;0;0;
0.034;0.339;0.303;0.324;0;
1;0;0;0;0;
0.031;0.353;0.442;0.174;0;
1;0;0;0;0;
0;0;0.403;0.597;0;
1;0;0;0;0;
0;0;0.667;0.333;0;
1;0;0;0;0;
0;0;0.072;0.928;0;
1;0;0;0;0;
0;0;0.49;0.51;0;
1;0;0;0;0;
0;0;0.234;0.766;0;
1;0;0;0;0;
0;0.116;0.576;0.308;0;
1;0;0;0;0;
0;0;0.421;0.579;0;
1;0;0;0;0;
0;0.166;0.525;0.309;0;
1;0;0;0;0;
0;0;0.244;0.756;0;
1;0;0;0;0;
0;0.045;0.648;0.307;0;
1;0;0;0;0;
0;0;0.308;0.692;0;
1;0;0;0;0;
0;0.107;0.592;0.301;0;
1;0;0;0;0;
0;0;0.324;0.676;0;
1;0;0;0;0;
0;0.053;0.652;0.295;0;
1;0;0;0;0;
0;0;0.296;0.704;0;
1;0;0;0;0;
0;0.072;0.614;0.314;0;
1;0;0;0;0;
0;0;0.317;0.683;0;
1;0;0;0;0;
0;0.006;0.713;0.281;0;
1;0;0;0;0;
0;0;0.281;0.719;0;
1;0;0;0;0;
0;0;0.631;0.369;0;
1;0;0;0;0;
0;0;0.219;0.781;0;
1;0;0;0;0;
0;0;0.616;0.384;0;
1;0;0;0;0;
0;0;0.255;0.745;0;
1;0;0;0;0;
0;0;0.692;0.308;0;
1;0;0;0;0;
0;0;0.256;0.744;0;
1;0;0;0;0;
0;0;0.675;0.325;0;
1;0;0;0;0;
0;0;0.256;0.744;0;
1;0;0;0;0;
0;0;0.64;0.36;0;
1;0;0;0;0;
0;0;0.17;0.83;0;
1;0;0;0;0;
0;0;0.553;0.447;0;
1;0;0;0;0;
0;0;0.236;0.764;0;
1;0;0;0;0;
0;0;0.689;0.311;0;
1;0;0;0;0;
0;0;0.172;0.828;0;
1;0;0;0;0;
0;0;0.487;0.513;0;
1;0;0;0;0;
0;0;0.061;0.939;0;
1;0;0;0;0;
0;0;0.563;0.437;0;
1;0;0;0;0;
0;0;0.425;0.575;0;
1;0;0;0;0;
0;0.237;0.498;0.265;0;
1;0;0;0;0;
0;0;0.486;0.514;0;
1;0;0;0;0;
0;0.075;0.68;0.245;0;
1;0;0;0;0;
0;0;0.301;0.699;0;
1;0;0;0;0;
0;0;0.597;0.403;0;
1;0;0;0;0;
0;0;0.24;0.76;0;
1;0;0;0;0;
0;0;0.699;0.301;0;
1;0;0;0;0;
0;0;0.319;0.681;0;
1;0;0;0;0;
0;0;0.701;0.299;0;
1;0;0;0;0;
0;0;0.185;0.815;0;
1;0;0;0;0;
0;0;0.506;0.494;0;
1;0;0;0;0;
0;0;0.151;0.849;0;
1;0;0;0;0;
0;0;0.587;0.413;0;
1;0;0;0;0;
0;0;0.319;0.681;0;
1;0;0;0;0;
0;0;0.726;0.274;0;
1;0;0;0;0;
0;0;0.32;0.68;0;
1;0;0;0;0;
0;0;0.611;0.389;0;
1;0;0;0;0;
0;0;0.219;0.781;0;
1;0;0;0;0;
0;0;0.597;0.403;0;
