PS100;PS80;PS60;PS40;PS20
0;0;0;0;1;
0;0.15;0.445455;0.404545;0;
0;0;0;0;1;
0;0;0;0.986364;0.0136364;
0;0;0;0;1;
0;0;0;0.331818;0.668182;
0;0;0;0;1;
0;0;0;0.513636;0.486364;
0;0;0;0.336364;0.663636;
0;0;0.186364;0.813636;0;
0;0;0;0.640909;0.359091;
0;0.0409091;0.604545;0.354545;0;
0;0;0;0.659091;0.340909;
0;0.127273;0.536364;0.336364;0;
0;0;0;0.640909;0.359091;
0;0.245455;0.4;0.354545;0;
0;0;0;0.731818;0.268182;
0;0.0863636;0.65;0.263636;0;
0;0;0;0.822727;0.177273;
0;0.0136364;0.813636;0.172727;0;
0;0;0;0;1;
0.0863636;0.245455;0.668182;0;0;
0;0;0;0;1;
0.00454545;0;0.131818;0.863636;0;
0;0;0;0;1;
0;0;0;0.668182;0.331818;
0;0;0;0;1;
0.00909091;0.0181818;0.0318182;0.940909;0;
0;0;0;0;1;
0.00454545;0.0318182;0.740909;0.222727;0;
0;0;0;0;1;
0.0409091;0.322727;0.636364;0;0;
0;0;0;0;1;
0.0454545;0.404545;0.55;0;0;
0;0;0;0.0318182;0.968182;
0.0318182;0.536364;0.431818;0;0;
0;0;0;0.136364;0.863636;
0.00454545;0.586364;0.409091;0;0;
0;0;0;0.381818;0.618182;
0.0272727;0.409091;0.563636;0;0;
0;0;0;0.554545;0.445455;
0.0272727;0.222727;0.75;0;0;
0;0;0;0.645455;0.354545;
0;0.522727;0.127273;0.35;0;
0;0;0;0.863636;0.136364;
0;0;0.859091;0.140909;0;
0;0;0;0.863636;0.136364;
0;0;0.863636;0.136364;0;
0;0;0;0.768182;0.231818;
0;0.0772727;0.695455;0.227273;0;
0;0;0;0.759091;0.240909;
0;0.0909091;0.672727;0.236364;0;
0;0;0;0.777273;0.222727;
0;0.0590909;0.722727;0.218182;0;
0;0;0;0.8;0.2;
0;0.0454545;0.759091;0.195455;0;
0;0;0;0.781818;0.218182;
0;0.00909091;0.409091;0.581818;0;
0;0;0;0.3;0.7;
0.0136364;0.0318182;0.6;0.354545;0;
0;0;0;0;1;
0.0772727;0.122727;0.331818;0.468182;0;
0;0;0;0;1;
0.0590909;0.145455;0.190909;0.604545;0;
0;0;0;0;1;
0;0.00909091;0.35;0.640909;0;
0;0;0;0;1;
0;0;0.245455;0.754545;0;
0;0;0;0;1;
0;0;0.140909;0.859091;0;
0;0;0;0;1;
0;0;0.113636;0.886364;0;
0;0;0;0;1;
0;0;0.0272727;0.972727;0;
0;0;0;0;1;
0;0;0.0863636;0.913636;0;
0;0;0;0;1;
0;0;0.204545;0.795455;0;
0;0;0;0;1;
0;0;0.381818;0.618182;0;
0;0;0;0;1;
0;0;0.404545;0.595455;0;
0;0;0;0;1;
0;0;0.368182;0.631818;0;
0;0;0;0;1;
0;0;0.272727;0.727273;0;
0;0;0;0;1;
0.0136364;0.00454545;0.395455;0.586364;0;
0;0;0;0;1;
0.0227273;0.00909091;0.777273;0.190909;0;
0;0;0;0;1;
0.00454545;0.331818;0.663636;0;0;
0;0;0;0.0772727;0.922727;
0.0772727;0.368182;0.554545;0;0;
0;0;0;0.295455;0.704545;
0.295455;0;0.659091;0.0454545;0;
0;0;0;0.540909;0.459091;
0.00909091;0.345455;0.645455;0;0;
0;0;0;0.627273;0.372727;
0.0136364;0.154545;0.831818;0;0;
0;0;0;0.427273;0.572727;
0.00909091;0.209091;0.781818;0;0;
0;0;0;0.0454545;0.954545;
0.0545455;0.318182;0.627273;0;0;
0;0;0;0;1;
0.0454545;0.3;0.654545;0;0;
0;0;0;0;1;
0.0818182;0.181818;0.463636;0.272727;0;
0;0;0;0;1;
0;0.00454545;0.463636;0.531818;0;
0;0;0;0;1;
0;0;0;0.745455;0.254545;
0;0;0;0;1;
0;0;0;0.195455;0.804545;
0;0;0;0;1;
0;0;0;0.331818;0.668182;
0;0;0;0.190909;0.809091;
0;0;0;1;0;
0;0;0;0;1;
0.0590909;0.127273;0.477273;0.336364;0;
