PS100;PS80;PS60;PS40;PS20
1;0;0;0;0;
0.0989011;0.153846;0.593407;0.153846;0;
1;0;0;0;0;
0.131868;0.0769231;0.714286;0.0769231;0;
0.813187;0.186813;0;0;0;
0;0;0.252747;0.747253;0;
1;0;0;0;0;
0;0.021978;0.252747;0.725275;0;
0.989011;0.010989;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0.0769231;0.175824;0.747253;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0.0549451;0.10989;0.208791;0.626374;0;
1;0;0;0;0;
0;0;0.032967;0.967033;0;
1;0;0;0;0;
0;0.142857;0.230769;0.626374;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.0659341;0.934066;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.934066;0.0659341;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.758242;0.241758;0;0;0;
0;0;0;1;0;
0.989011;0.010989;0;0;0;
0;0;0;1;0;
0.692308;0.307692;0;0;0;
0;0;0;1;0;
0.967033;0.032967;0;0;0;
0;0;0;1;0;
0.879121;0.120879;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.956044;0.043956;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.010989;0.989011;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0.0659341;0.0659341;0.175824;0.692308;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.296703;0.703297;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.868132;0.131868;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.637363;0.362637;0;0;0;
0;0;0;1;0;
0.78022;0.21978;0;0;0;
0;0;0;1;0;
0.43956;0.56044;0;0;0;
0;0;0;1;0;
0.582418;0.417582;0;0;0;
0;0;0;1;0;
0.340659;0.659341;0;0;0;
0;0;0;1;0;
0.857143;0.142857;0;0;0;
0;0;0;1;0;
0.901099;0.0989011;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.956044;0.043956;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
