PS100;PS80;PS60;PS40;PS20
0;0;0;0.268;0.732;
0.051;0.323;0.626;0;0;
0;0;0;0;1;
0.03;0.587;0.383;0;0;
0;0;0;0;1;
0.075;0.596;0.329;0;0;
0;0;0;0;1;
0.146;0.578;0.276;0;0;
0;0;0;0;1;
0.179;0.491;0.33;0;0;
0;0;0;0;1;
0.051;0.73;0.219;0;0;
0;0;0;0;1;
0.154;0.485;0.257;0.104;0;
0;0;0;0;1;
0.142;0.497;0.361;0;0;
0;0;0;0;1;
0.061;0.595;0.344;0;0;
0;0;0;0;1;
0.156;0.466;0.298;0.08;0;
0;0;0;0;1;
0.15;0.477;0.292;0.081;0;
0;0;0;0;1;
0.099;0.502;0.399;0;0;
0;0;0;0;1;
0.106;0.492;0.337;0.065;0;
0;0;0;0;1;
0.089;0.51;0.401;0;0;
0;0;0;0;1;
0.121;0.543;0.195;0.141;0;
0;0;0;0;1;
0.053;0.616;0.331;0;0;
0;0;0;0;1;
0.118;0.509;0.337;0.036;0;
0;0;0;0;1;
0.087;0.639;0.274;0;0;
0;0;0;0;1;
0.088;0.573;0.339;0;0;
0;0;0;0;1;
0.214;0.426;0.327;0.033;0;
0;0;0;0;1;
0.147;0.483;0.37;0;0;
0;0;0;0;1;
0.012;0.7;0.288;0;0;
0;0;0;0;1;
0.107;0.527;0.241;0.125;0;
0;0;0;0;1;
0.069;0.602;0.329;0;0;
0;0;0;0;1;
0.105;0.509;0.386;0;0;
0;0;0;0;1;
0.05;0.683;0.267;0;0;
0;0;0;0;1;
0.093;0.534;0.33;0.043;0;
0;0;0;0;1;
0.15;0.481;0.344;0.025;0;
0;0;0;0;1;
0.148;0.549;0.184;0.119;0;
0;0;0;0;1;
0.076;0.573;0.351;0;0;
0;0;0;0;1;
0.114;0.554;0.217;0.115;0;
0;0;0;0;1;
0.042;0.643;0.315;0;0;
0;0;0;0;1;
0.07;0.551;0.379;0;0;
0;0;0;0;1;
0.054;0.661;0.285;0;0;
0;0;0;0;1;
0.168;0.475;0.252;0.105;0;
0;0;0;0;1;
0.049;0.696;0.255;0;0;
0;0;0;0;1;
0.106;0.596;0.191;0.107;0;
0;0;0;0;1;
0.098;0.567;0.335;0;0;
0;0;0;0;1;
0.094;0.6;0.201;0.105;0;
0;0;0;0;1;
0.037;0.631;0.332;0;0;
0;0;0;0;1;
0.123;0.544;0.223;0.11;0;
0;0;0;0;1;
0.027;0.709;0.264;0;0;
0;0;0;0;1;
0.132;0.521;0.269;0.078;0;
0;0;0;0;1;
0.01;0.775;0.215;0;0;
0;0;0;0;1;
0.138;0.527;0.232;0.103;0;
0;0;0;0;1;
0.071;0.637;0.292;0;0;
0;0;0;0;1;
0.111;0.525;0.292;0.072;0;
0;0;0;0;1;
0.001;0.704;0.295;0;0;
0;0;0;0;1;
0.074;0.511;0.356;0.059;0;
0;0;0;0;1;
0.191;0.48;0.171;0.158;0;
0;0;0;0;1;
0.03;0.666;0.213;0.091;0;
0;0;0;0;1;
0.097;0.541;0.23;0.132;0;
0;0;0;0;1;
0.047;0.581;0.282;0.09;0;
0;0;0;0;1;
0.126;0.554;0.141;0.179;0;
0;0;0;0;1;
0;0.676;0.235;0.089;0;
0;0;0;0;1;
0.015;0.583;0.402;0;0;
0;0;0;0;1;
0.071;0.596;0.241;0.092;0;
0;0;0;0;1;
0.101;0.549;0.322;0.028;0;
0;0;0;0;1;
0.033;0.69;0.198;0.079;0;
0;0;0;0;1;
0.137;0.52;0.209;0.134;0;
