PS100;PS80;PS60;PS40;PS20
0;0.481;0.519;0;0;
0;0.616;0.384;0;0;
0;0.93;0.07;0;0;
0;0.646;0.354;0;0;
0.378;0.622;0;0;0;
0;0.139;0.861;0;0;
0.492;0.508;0;0;0;
0;0;0.558;0.442;0;
0;0.583;0.417;0;0;
0;0;0.9;0.1;0;
0;0.805;0.195;0;0;
0;0.587;0.413;0;0;
0.402;0.598;0;0;0;
0;0.099;0.901;0;0;
0.486;0.514;0;0;0;
0;0;0.533;0.467;0;
0;0.515;0.485;0;0;
0;0;0.903;0.097;0;
0;0.78;0.22;0;0;
0;0.601;0.399;0;0;
0.4;0.6;0;0;0;
0;0.155;0.845;0;0;
0.53;0.47;0;0;0;
0;0;0.502;0.498;0;
0;0.502;0.498;0;0;
0;0;0.86;0.14;0;
0;0.676;0.324;0;0;
0;0.71;0.29;0;0;
0.455;0.545;0;0;0;
0;0.136;0.864;0;0;
0.528;0.472;0;0;0;
0;0;0.564;0.436;0;
0;0.616;0.384;0;0;
0;0;0.905;0.095;0;
0;0.823;0.177;0;0;
0;0.596;0.404;0;0;
0.447;0.553;0;0;0;
0;0.08;0.92;0;0;
0.532;0.468;0;0;0;
0;0;0.524;0.476;0;
0;0.553;0.447;0;0;
0;0;0.909;0.091;0;
0;0.797;0.203;0;0;
0;0.589;0.411;0;0;
0.411;0.589;0;0;0;
0;0.139;0.861;0;0;
0.507;0.493;0;0;0;
0;0;0.526;0.474;0;
0;0.519;0.481;0;0;
0;0;0.884;0.116;0;
0;0.666;0.334;0;0;
0;0.674;0.326;0;0;
0.398;0.602;0;0;0;
0;0.187;0.813;0;0;
0.502;0.498;0;0;0;
0;0;0.563;0.437;0;
0;0.579;0.421;0;0;
0;0;0.888;0.112;0;
0;0.76;0.24;0;0;
0;0.622;0.378;0;0;
0.402;0.598;0;0;0;
0;0.149;0.851;0;0;
0.468;0.532;0;0;0;
0;0;0.635;0.365;0;
0;0.652;0.348;0;0;
0;0;0.922;0.078;0;
0;0.825;0.175;0;0;
0;0.583;0.417;0;0;
0.4;0.6;0;0;0;
0;0.135;0.865;0;0;
0.479;0.521;0;0;0;
0;0;0.576;0.424;0;
0;0.551;0.449;0;0;
0;0;0.867;0.133;0;
0;0.635;0.365;0;0;
0;0.696;0.304;0;0;
0.37;0.63;0;0;0;
0;0.163;0.837;0;0;
0.444;0.556;0;0;0;
0;0;0.636;0.364;0;
0;0.662;0.338;0;0;
0;0;0.923;0.077;0;
0;0.853;0.147;0;0;
0;0.565;0.435;0;0;
0.379;0.621;0;0;0;
0;0.099;0.901;0;0;
0.439;0.561;0;0;0;
0;0;0.614;0.386;0;
0;0.597;0.403;0;0;
0;0;0.905;0.095;0;
0;0.754;0.246;0;0;
0;0.581;0.419;0;0;
0.335;0.665;0;0;0;
0;0.149;0.851;0;0;
0.384;0.616;0;0;0;
0;0;0.76;0.24;0;
0;0.84;0.16;0;0;
0;0;0.95;0.05;0;
0;1;0;0;0;
0;0.458;0.542;0;0;
0.311;0.689;0;0;0;
0;0.036;0.964;0;0;
0.325;0.675;0;0;0;
0;0;0.781;0.219;0;
0;0.839;0.161;0;0;
0;0;0.954;0.046;0;
0;0.969;0.031;0;0;
0;0.427;0.573;0;0;
0.262;0.738;0;0;0;
0;0.116;0.884;0;0;
0.324;0.676;0;0;0;
0;0;0.852;0.148;0;
0;0.971;0.029;0;0;
0;0.022;0.978;0;0;
0.158;0.842;0;0;0;
0;0.117;0.883;0;0;
0.214;0.786;0;0;0;
0;0;0.976;0.024;0;
0.29;0.71;0;0;0;
0;0;0.872;0.128;0;
