PS100;PS80;PS60;PS40;PS20
0;0.0916667;0.908333;0;0;
0;0.489583;0.510417;0;0;
0;0.864583;0.135417;0;0;
0;0.522917;0.477083;0;0;
0.460417;0.539583;0;0;0;
0;0.129167;0.870833;0;0;
0.489583;0.510417;0;0;0;
0;0;0.554167;0.445833;0;
0;0.170833;0.829167;0;0;
0;0;0.797917;0.202083;0;
0;0.175;0.825;0;0;
0;0.827083;0.172917;0;0;
0.522917;0.477083;0;0;0;
0;0.0625;0.9375;0;0;
0.50625;0.49375;0;0;0;
0;0;0.597917;0.402083;0;
0;0.270833;0.729167;0;0;
0;0;0.870833;0.129167;0;
0;0.345833;0.654167;0;0;
0;0.789583;0.210417;0;0;
0.5125;0.4875;0;0;0;
0;0.0916667;0.908333;0;0;
0.48125;0.51875;0;0;0;
0;0;0.59375;0.40625;0;
0;0.247917;0.752083;0;0;
0;0;0.854167;0.145833;0;
0;0.295833;0.704167;0;0;
0;0.76875;0.23125;0;0;
0.4875;0.5125;0;0;0;
0;0.03125;0.96875;0;0;
0.358333;0.641667;0;0;0;
0;0;0.916667;0.0833333;0;
0;0.735417;0.264583;0;0;
0;0.275;0.725;0;0;
0.185417;0.814583;0;0;0;
0;0.2;0.8;0;0;
0.104167;0.895833;0;0;0;
0;0.50625;0.49375;0;0;
0.610417;0.389583;0;0;0;
0;0;0.308333;0.691667;0;
0;0;0.770833;0.229167;0;
0;0;0.20625;0.79375;0;
0;0;0;0.8;0.2;
0;0.629167;0.370833;0;0;
0.06875;0.93125;0;0;0;
0;0.452083;0.547917;0;0;
0.547917;0.452083;0;0;0;
0;0;0.445833;0.554167;0;
0;0.0416667;0.958333;0;0;
0;0;0.735417;0.264583;0;
0;0;0.93125;0.06875;0;
0;0.833333;0.166667;0;0;
0.439583;0.560417;0;0;0;
0;0.177083;0.822917;0;0;
0.452083;0.547917;0;0;0;
0;0;0.670833;0.329167;0;
0;0.325;0.675;0;0;
0;0;0.91875;0.08125;0;
0;0.477083;0.522917;0;0;
0;0.789583;0.210417;0;0;
0.55625;0.44375;0;0;0;
0;0.129167;0.870833;0;0;
0.59375;0.40625;0;0;0;
0;0;0.427083;0.572917;0;
0;0.00208333;0.997917;0;0;
0;0;0.702083;0.297917;0;
0;0;0.845833;0.154167;0;
0;0.766667;0.233333;0;0;
0.40625;0.59375;0;0;0;
0;0.252083;0.747917;0;0;
0.614583;0.385417;0;0;0;
0;0;0.335417;0.664583;0;
0;0;0.84375;0.15625;0;
0;0;0.327083;0.672917;0;
0;0;0.0458333;0.954167;0;
0;0.114583;0.885417;0;0;
0;0.689583;0.310417;0;0;
0;0.102083;0.897917;0;0;
0;0.960417;0.0395833;0;0;
0;0.702083;0.297917;0;0;
0.491667;0.508333;0;0;0;
0;0.225;0.775;0;0;
0.602083;0.397917;0;0;0;
0;0;0.38125;0.61875;0;
0;0;0.933333;0.0666667;0;
0;0;0.53125;0.46875;0;
0;0;0.508333;0.491667;0;
0;0.570833;0.429167;0;0;
0.2125;0.7875;0;0;0;
0;0.4;0.6;0;0;
0.654167;0.345833;0;0;0;
0;0;0.3125;0.6875;0;
0;0;0.847917;0.152083;0;
0;0;0.422917;0.577083;0;
0;0;0.29375;0.70625;0;
0;0.385417;0.614583;0;0;
0.0458333;0.954167;0;0;0;
0;0.51875;0.48125;0;0;
0.6625;0.3375;0;0;0;
0;0;0.28125;0.71875;0;
0;0;0.820833;0.179167;0;
0;0;0.28125;0.71875;0;
0;0;0;0.95;0.05;
0;0.241667;0.758333;0;0;
0;0.785417;0.214583;0;0;
0;0.225;0.775;0;0;
0.239583;0.760417;0;0;0;
0;0.20625;0.79375;0;0;
0.172917;0.827083;0;0;0;
0;0.458333;0.541667;0;0;
0.670833;0.329167;0;0;0;
0;0;0.2625;0.7375;0;
0;0;0.752083;0.247917;0;
0;0;0.15;0.85;0;
0;0;0;0.733333;0.266667;
0;0.897917;0.102083;0;0;
0.329167;0.670833;0;0;0;
0;0.25625;0.74375;0;0;
0.597917;0.402083;0;0;0;
0;0;0.422917;0.577083;0;
