PS100;PS80;PS60;PS40;PS20
0;0;0;0.171;0.829;
0.034;0.412;0.554;0;0;
0;0;0;0;1;
0.047;0.509;0.444;0;0;
0;0;0;0;1;
0.119;0.501;0.296;0.084;0;
0;0;0;0;1;
0.056;0.594;0.35;0;0;
0;0;0;0;1;
0.112;0.496;0.3;0.092;0;
0;0;0;0;1;
0.024;0.599;0.377;0;0;
0;0;0;0;1;
0.106;0.532;0.183;0.179;0;
0;0;0;0;1;
0.044;0.537;0.419;0;0;
0;0;0;0;1;
0.147;0.487;0.179;0.187;0;
0;0;0;0;1;
0.039;0.542;0.419;0;0;
0;0;0;0;1;
0.061;0.509;0.369;0.061;0;
0;0;0;0;1;
0.044;0.505;0.451;0;0;
0;0;0;0;1;
0.006;0.517;0.477;0;0;
0;0;0;0;1;
0.001;0.545;0.454;0;0;
0;0;0;0;1;
0.064;0.531;0.224;0.181;0;
0;0;0;0;1;
0.023;0.501;0.476;0;0;
0;0;0;0;1;
0.066;0.505;0.303;0.126;0;
0;0;0;0;1;
0.032;0.484;0.484;0;0;
0;0;0;0;1;
0.041;0.583;0.203;0.173;0;
0;0;0;0;1;
0.121;0.455;0.265;0.159;0;
0;0;0;0;1;
0.051;0.613;0.161;0.175;0;
0;0;0;0;1;
0.022;0.517;0.461;0;0;
0;0;0;0;1;
0.073;0.578;0.188;0.161;0;
0;0;0;0;1;
0.073;0.493;0.381;0.053;0;
0;0;0;0;1;
0.071;0.561;0.205;0.163;0;
0;0;0;0;1;
0.033;0.471;0.496;0;0;
0;0;0;0;1;
0;0.637;0.2;0.163;0;
0;0;0;0;1;
0.005;0.465;0.53;0;0;
0;0;0;0;1;
0.003;0.427;0.57;0;0;
0;0;0;0;1;
0.132;0.483;0.089;0.296;0;
0;0;0;0;1;
0;0.524;0.307;0.169;0;
0;0;0;0;1;
0.051;0.479;0.308;0.162;0;
0;0;0;0;1;
0.011;0.415;0.574;0;0;
0;0;0;0;1;
0.006;0.508;0.486;0;0;
0;0;0;0;1;
0;0.555;0.3;0.145;0;
0;0;0;0;1;
0.059;0.482;0.3;0.159;0;
0;0;0;0;1;
0;0.619;0.233;0.148;0;
0;0;0;0;1;
0.059;0.522;0.312;0.107;0;
0;0;0;0;1;
0;0.674;0.19;0.136;0;
0;0;0;0;1;
0.036;0.52;0.444;0;0;
0;0;0;0;1;
0.085;0.604;0.165;0.146;0;
0;0;0;0;1;
0.026;0.606;0.368;0;0;
0;0;0;0;1;
0.108;0.544;0.209;0.139;0;
0;0;0;0;1;
0.065;0.535;0.4;0;0;
0;0;0;0;1;
0.076;0.539;0.283;0.102;0;
0;0;0;0;1;
0.068;0.492;0.376;0.064;0;
0;0;0;0;1;
0;0.617;0.251;0.132;0;
0;0;0;0;1;
0.014;0.47;0.516;0;0;
0;0;0;0;1;
0.015;0.608;0.237;0.14;0;
0;0;0;0;1;
0.104;0.512;0.188;0.196;0;
0;0;0;0;1;
0;0.646;0.233;0.121;0;
0;0;0;0;1;
0.13;0.51;0.154;0.206;0;
0;0;0;0;1;
0.004;0.676;0.188;0.132;0;
0;0;0;0;1;
0.066;0.542;0.28;0.112;0;
0;0;0;0;1;
0;0.678;0.199;0.123;0;
0;0;0;0;1;
0.048;0.521;0.394;0.037;0;
0;0;0;0;1;
0;0.701;0.185;0.114;0;
0;0;0;0;1;
0.056;0.52;0.392;0.032;0;
0;0;0;0;1;
0.049;0.561;0.334;0.056;0;
0;0;0;0;1;
0.085;0.516;0.295;0.104;0;
