PS100;PS80;PS60;PS40;PS20
0;0.287;0.713;0;0;
0;0;0.235;0.765;0;
0.022;0.96;0.018;0;0;
0;0;0;1;0;
0.031;0.69;0.279;0;0;
0;0;0;1;0;
0.029;0.747;0.224;0;0;
0;0;0;1;0;
0.018;0.391;0.591;0;0;
0;0;0;1;0;
0.036;0.419;0.545;0;0;
0;0;0;1;0;
0.028;0.164;0.76;0.048;0;
0;0;0;1;0;
0.005;0.352;0.643;0;0;
0;0;0;1;0;
0.012;0.2;0.788;0;0;
0;0;0;1;0;
0.014;0.536;0.45;0;0;
0;0;0;1;0;
0.01;0.302;0.688;0;0;
0;0;0;1;0;
0.006;0.557;0.437;0;0;
0;0;0;1;0;
0.002;0.296;0.702;0;0;
0;0;0;1;0;
0.011;0.489;0.5;0;0;
0;0;0;1;0;
0.01;0.158;0.832;0;0;
0;0;0;1;0;
0.008;0.192;0.8;0;0;
0;0;0;1;0;
0.009;0.077;0.616;0.298;0;
0;0;0;1;0;
0.009;0.117;0.659;0.215;0;
0;0;0;1;0;
0.011;0.126;0.356;0.507;0;
0;0;0;1;0;
0.028;0.175;0.399;0.398;0;
0;0;0;1;0;
0.004;0.096;0.711;0.189;0;
0;0;0;1;0;
0.002;0.287;0.711;0;0;
0;0;0;1;0;
0.038;0.17;0.648;0.144;0;
0;0;0;1;0;
0.029;0.18;0.733;0.058;0;
0;0;0;1;0;
0.004;0.091;0.661;0.244;0;
0;0;0;1;0;
0.007;0.113;0.729;0.151;0;
0;0;0;1;0;
0.018;0.126;0.566;0.29;0;
0;0;0;1;0;
0.018;0.137;0.777;0.068;0;
0;0;0;1;0;
0.02;0.156;0.636;0.188;0;
0;0;0;1;0;
0.007;0.181;0.812;0;0;
0;0;0;1;0;
0.01;0.124;0.728;0.138;0;
0;0;0;1;0;
0.025;0.168;0.807;0;0;
0;0;0;1;0;
0.013;0.142;0.735;0.11;0;
0;0;0;1;0;
0.006;0.248;0.746;0;0;
0;0;0;1;0;
0.022;0.161;0.592;0.225;0;
0;0;0;1;0;
0.018;0.143;0.834;0.005;0;
0;0;0;1;0;
0.011;0.137;0.711;0.141;0;
0;0;0;1;0;
0.015;0.155;0.83;0;0;
0;0;0;1;0;
0.031;0.153;0.706;0.11;0;
0;0;0;1;0;
0.021;0.17;0.776;0.033;0;
0;0;0;1;0;
0.035;0.162;0.601;0.202;0;
0;0;0;1;0;
0.013;0.198;0.789;0;0;
0;0;0;1;0;
0.022;0.135;0.724;0.119;0;
0;0;0;1;0;
0.037;0.26;0.703;0;0;
0;0;0;1;0;
0.023;0.148;0.787;0.042;0;
0;0;0;1;0;
0.055;0.244;0.701;0;0;
0;0;0;1;0;
0.037;0.169;0.794;0;0;
0;0;0;1;0;
0.047;0.364;0.589;0;0;
0;0;0;1;0;
0.014;0.262;0.724;0;0;
0;0;0;1;0;
0.011;0.573;0.416;0;0;
0;0;0;1;0;
0.062;0.267;0.671;0;0;
0;0;0;1;0;
0.005;0.645;0.35;0;0;
0;0;0;1;0;
0.055;0.263;0.682;0;0;
0;0;0;1;0;
0.049;0.5;0.451;0;0;
0;0;0;1;0;
0.034;0.209;0.757;0;0;
0;0;0;1;0;
0.057;0.331;0.612;0;0;
0;0;0;1;0;
0.007;0.153;0.84;0;0;
0;0;0;1;0;
0.031;0.235;0.734;0;0;
0;0;0;1;0;
0.016;0.144;0.73;0.11;0;
0;0;0;1;0;
0.01;0.324;0.666;0;0;
0;0;0;1;0;
