PS100;PS80;PS60;PS40;PS20
1;0;0;0;0;
0.197802;0.197802;0.450549;0.153846;0;
1;0;0;0;0;
0.0659341;0.571429;0.362637;0;0;
1;0;0;0;0;
0;0;0.362637;0.637363;0;
1;0;0;0;0;
0;0.164835;0.373626;0.461538;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.395604;0.604396;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.483516;0.516484;0;
0.846154;0.153846;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.186813;0.813187;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.252747;0.747253;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.274725;0.725275;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0.021978;0.142857;0.373626;0.461538;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0.021978;0.10989;0.571429;0.296703;0;
1;0;0;0;0;
0;0;0.175824;0.824176;0;
1;0;0;0;0;
0.0989011;0.131868;0.384615;0.384615;0;
1;0;0;0;0;
0;0;0.032967;0.967033;0;
1;0;0;0;0;
0;0.120879;0.516484;0.362637;0;
1;0;0;0;0;
0;0;0.010989;0.989011;0;
1;0;0;0;0;
0;0.208791;0.362637;0.428571;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0.142857;0.340659;0.516484;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.516484;0.483516;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.285714;0.714286;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.417582;0.582418;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.351648;0.648352;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.351648;0.648352;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.43956;0.56044;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0.0989011;0.505495;0.395604;0;
1;0;0;0;0;
0;0;0.0769231;0.923077;0;
1;0;0;0;0;
0.032967;0.131868;0.395604;0.43956;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.505495;0.494505;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.351648;0.648352;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.21978;0.78022;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.0879121;0.912088;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.362637;0.637363;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.0879121;0.912088;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.0769231;0.923077;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.395604;0.604396;0;
