PS100;PS80;PS60;PS40;PS20
1;0;0;0;0;
0;0.177083;0.822917;0;0;
1;0;0;0;0;
0;0.015625;0.984375;0;0;
0.5625;0.4375;0;0;0;
0;0;0.291667;0.708333;0;
0.776042;0.223958;0;0;0;
0;0;0.546875;0.453125;0;
0.380208;0.619792;0;0;0;
0;0;0.364583;0.635417;0;
0.776042;0.223958;0;0;0;
0;0;0.651042;0.348958;0;
0.635417;0.364583;0;0;0;
0;0;0.291667;0.708333;0;
0.989583;0.0104167;0;0;0;
0;0;0.651042;0.348958;0;
0.651042;0.348958;0;0;0;
0;0;0.364583;0.635417;0;
1;0;0;0;0;
0;0;0.546875;0.453125;0;
0.739583;0.260417;0;0;0;
0;0;0.208333;0.791667;0;
1;0;0;0;0;
0;0;0;0.973958;0.0260417;
1;0;0;0;0;
0;0;0;0.380208;0.619792;
1;0;0;0;0;
0;0;0.145833;0.854167;0;
1;0;0;0;0;
0;0;0;0.90625;0.09375;
1;0;0;0;0;
0;0;0.473958;0.526042;0;
0.96875;0.03125;0;0;0;
0;0;0.0208333;0.979167;0;
1;0;0;0;0;
0;0;0.229167;0.770833;0;
0.869792;0.130208;0;0;0;
0;0;0;0.583333;0.416667;
1;0;0;0;0;
0;0;0;0.760417;0.239583;
1;0;0;0;0;
0;0;0;0.348958;0.651042;
1;0;0;0;0;
0;0;0;0.84375;0.15625;
1;0;0;0;0;
0;0;0;0.34375;0.65625;
1;0;0;0;0;
0;0;0;0.677083;0.322917;
1;0;0;0;0;
0;0;0;0.265625;0.734375;
1;0;0;0;0;
0;0;0;0.697917;0.302083;
1;0;0;0;0;
0;0;0;0.354167;0.645833;
1;0;0;0;0;
0;0;0;0.864583;0.135417;
1;0;0;0;0;
0;0;0;0.416667;0.583333;
1;0;0;0;0;
0;0;0;0.609375;0.390625;
1;0;0;0;0;
0;0;0;0.015625;0.984375;
1;0;0;0;0;
0;0;0;0.59375;0.40625;
1;0;0;0;0;
0;0;0;0.364583;0.635417;
1;0;0;0;0;
0;0;0;0.807292;0.192708;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0.15625;0.84375;
1;0;0;0;0;
0;0;0;0.0364583;0.963542;
1;0;0;0;0;
0;0;0;0.890625;0.109375;
1;0;0;0;0;
0;0;0;0.619792;0.380208;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;0.4375;0.5625;
1;0;0;0;0;
0;0;0;0.614583;0.385417;
1;0;0;0;0;
0;0;0;0.161458;0.838542;
1;0;0;0;0;
0;0;0.234375;0.765625;0;
1;0;0;0;0;
0;0;0.359375;0.640625;0;
1;0;0;0;0;
0;0.0729167;0.927083;0;0;
0.572917;0.427083;0;0;0;
0;0;0.604167;0.395833;0;
0.677083;0.322917;0;0;0;
0;0;0.453125;0.546875;0;
0.203125;0.796875;0;0;0;
0;0;0.140625;0.859375;0;
0.552083;0.447917;0;0;0;
0;0;0.317708;0.682292;0;
0.375;0.625;0;0;0;
0;0;0.0364583;0.963542;0;
0.640625;0.359375;0;0;0;
0;0;0.348958;0.651042;0;
0.4375;0.5625;0;0;0;
0;0;0.213542;0.786458;0;
0.723958;0.276042;0;0;0;
0;0;0.333333;0.666667;0;
0.677083;0.322917;0;0;0;
0;0;0;0.947917;0.0520833;
1;0;0;0;0;
0;0;0.135417;0.864583;0;
1;0;0;0;0;
0;0;0;0.614583;0.385417;
1;0;0;0;0;
0;0;0;0.473958;0.526042;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0.510417;0.489583;
