PS100;PS80;PS60;PS40;PS20
0;0.385417;0.614583;0;0;
0.0208333;0.0989583;0.359375;0.520833;0;
0.0208333;0.6875;0.291667;0;0;
0.00520833;0.015625;0.296875;0.682292;0;
0.00520833;0.302083;0.692708;0;0;
0;0;0;1;0;
0.0104167;0.53125;0.458333;0;0;
0;0;0;1;0;
0.0104167;0.260417;0.729167;0;0;
0;0;0;1;0;
0.0260417;0.505208;0.46875;0;0;
0;0;0;1;0;
0.0364583;0.3125;0.651042;0;0;
0;0;0;1;0;
0.015625;0.567708;0.416667;0;0;
0;0;0;1;0;
0.015625;0.416667;0.567708;0;0;
0;0;0;1;0;
0.0416667;0.734375;0.223958;0;0;
0;0.00520833;0.0520833;0.942708;0;
0.0260417;0.515625;0.458333;0;0;
0;0;0;1;0;
0.00520833;0.848958;0.145833;0;0;
0;0;0;1;0;
0.0260417;0.541667;0.432292;0;0;
0;0;0;1;0;
0.015625;0.645833;0.338542;0;0;
0;0;0;1;0;
0.0416667;0.21875;0.739583;0;0;
0;0;0;1;0;
0.0364583;0.572917;0.390625;0;0;
0;0;0;1;0;
0.0104167;0.369792;0.619792;0;0;
0;0;0;1;0;
0.0260417;0.494792;0.479167;0;0;
0;0;0;1;0;
0.015625;0.140625;0.84375;0;0;
0;0;0;1;0;
0.0729167;0.1875;0.739583;0;0;
0;0;0;1;0;
0.0520833;0.109375;0.473958;0.364583;0;
0;0;0;1;0;
0.0520833;0.125;0.489583;0.333333;0;
0;0;0;1;0;
0.0416667;0.125;0.322917;0.510417;0;
0;0;0;1;0;
0.0104167;0.0729167;0.578125;0.338542;0;
0;0;0;1;0;
0;0.151042;0.276042;0.572917;0;
0;0;0;1;0;
0;0.25;0.208333;0.541667;0;
0;0;0;1;0;
0;0.177083;0.270833;0.552083;0;
0;0;0;1;0;
0.0729167;0.140625;0.4375;0.348958;0;
0;0;0;1;0;
0.0208333;0.15625;0.390625;0.432292;0;
0;0;0;1;0;
0.0260417;0.125;0.536458;0.3125;0;
0;0;0;1;0;
0;0.0833333;0.364583;0.552083;0;
0;0;0;1;0;
0.0208333;0.0729167;0.276042;0.630208;0;
0;0;0;1;0;
0;0;0.15625;0.84375;0;
0;0;0;1;0;
0.00520833;0.0677083;0.328125;0.598958;0;
0;0;0;1;0;
0.015625;0.114583;0.265625;0.604167;0;
0;0;0;1;0;
0.015625;0.125;0.401042;0.458333;0;
0;0;0;1;0;
0;0;0.239583;0.760417;0;
0;0;0;1;0;
0;0;0.369792;0.630208;0;
0;0;0;1;0;
0.0104167;0.0989583;0.197917;0.692708;0;
0;0;0;1;0;
0.03125;0.161458;0.390625;0.416667;0;
0;0;0;1;0;
0;0.203125;0.296875;0.5;0;
0;0;0;1;0;
0.0625;0.15625;0.385417;0.395833;0;
0;0;0;1;0;
0.0208333;0.1875;0.239583;0.552083;0;
0;0;0;1;0;
0.0833333;0.0677083;0.40625;0.442708;0;
0;0;0;1;0;
0.0364583;0.0885417;0.385417;0.489583;0;
0;0;0;1;0;
0.0260417;0.0572917;0.895833;0.0208333;0;
0;0;0;1;0;
0.0260417;0.0625;0.65625;0.255208;0;
0;0;0;1;0;
0.0208333;0.0520833;0.885417;0.0416667;0;
0;0;0;1;0;
0;0.130208;0.3125;0.557292;0;
0;0;0;1;0;
0;0.119792;0.276042;0.604167;0;
0;0;0;1;0;
0;0;0.307292;0.692708;0;
0;0;0;1;0;
0.03125;0.104167;0.328125;0.536458;0;
0;0;0;1;0;
0;0.109375;0.291667;0.598958;0;
0;0;0;1;0;
0.0208333;0.135417;0.322917;0.520833;0;
0;0;0;1;0;
0;0.0729167;0.348958;0.578125;0;
0;0;0;1;0;
0;0.166667;0.28125;0.552083;0;
0;0;0;1;0;
0;0.0260417;0.390625;0.583333;0;
0;0;0;1;0;
0.03125;0.104167;0.427083;0.4375;0;
0;0;0;1;0;
0.0364583;0.0729167;0.296875;0.59375;0;
0;0;0;1;0;
0.0260417;0.109375;0.296875;0.567708;0;
0;0;0;1;0;
