PS100;PS80;PS60;PS40;PS20
0;0;0.845;0.155;0;
0;0;0.882;0.118;0;
0;0.15;0.85;0;0;
0;0.524;0.476;0;0;
0.255;0.745;0;0;0;
0;0.132;0.868;0;0;
0.485;0.515;0;0;0;
0;0;0.308;0.692;0;
0;0;0.943;0.057;0;
0;0;0.51;0.49;0;
0;0;0.682;0.318;0;
0;0.568;0.432;0;0;
0.129;0.871;0;0;0;
0;0.239;0.761;0;0;
0.524;0.476;0;0;0;
0;0;0.302;0.698;0;
0;0.002;0.998;0;0;
0;0;0.694;0.306;0;
0;0.196;0.804;0;0;
0;0.688;0.312;0;0;
0.377;0.623;0;0;0;
0;0.146;0.854;0;0;
0.63;0.37;0;0;0;
0;0;0.215;0.785;0;
0;0;0.846;0.154;0;
0;0;0.341;0.659;0;
0;0;0.386;0.614;0;
0;0.337;0.663;0;0;
0;0.97;0.03;0;0;
0;0.075;0.925;0;0;
0.245;0.755;0;0;0;
0;0;0.817;0.183;0;
0;0.739;0.261;0;0;
0;0;0.826;0.174;0;
0;0.78;0.22;0;0;
0;0.447;0.553;0;0;
0.105;0.895;0;0;0;
0;0.227;0.773;0;0;
0.377;0.623;0;0;0;
0;0;0.597;0.403;0;
0;0.377;0.623;0;0;
0;0;0.671;0.329;0;
0;0.296;0.704;0;0;
0;0.618;0.382;0;0;
0.172;0.828;0;0;0;
0;0.07;0.93;0;0;
0.282;0.718;0;0;0;
0;0;0.747;0.253;0;
0;0.525;0.475;0;0;
0;0;0.7;0.3;0;
0;0.373;0.627;0;0;
0;0.639;0.361;0;0;
0.202;0.798;0;0;0;
0;0.079;0.921;0;0;
0.373;0.627;0;0;0;
0;0;0.512;0.488;0;
0;0.208;0.792;0;0;
0;0;0.627;0.373;0;
0;0.046;0.954;0;0;
0;0.773;0.227;0;0;
0.274;0.726;0;0;0;
0;0.059;0.941;0;0;
0.432;0.568;0;0;0;
0;0;0.375;0.625;0;
0;0.003;0.997;0;0;
0;0;0.657;0.343;0;
0;0.045;0.955;0;0;
0;0.666;0.334;0;0;
0.169;0.831;0;0;0;
0;0.249;0.751;0;0;
0.442;0.558;0;0;0;
0;0;0.374;0.626;0;
0;0;0.97;0.03;0;
0;0;0.592;0.408;0;
0;0;0.818;0.182;0;
0;0.615;0.385;0;0;
0.197;0.803;0;0;0;
0;0.087;0.913;0;0;
0.342;0.658;0;0;0;
0;0;0.577;0.423;0;
0;0.332;0.668;0;0;
0;0;0.694;0.306;0;
0;0.356;0.644;0;0;
0;0.627;0.373;0;0;
0.258;0.742;0;0;0;
0;0.08;0.92;0;0;
0.453;0.547;0;0;0;
0;0;0.403;0.597;0;
0;0.089;0.911;0;0;
0;0;0.74;0.26;0;
0;0.215;0.785;0;0;
0;0.611;0.389;0;0;
0.297;0.703;0;0;0;
0;0.176;0.824;0;0;
0.623;0.377;0;0;0;
0;0;0.232;0.768;0;
0;0;0.922;0.078;0;
0;0;0.514;0.486;0;
0;0;0.8;0.2;0;
0;0.641;0.359;0;0;
0.242;0.758;0;0;0;
0;0.185;0.815;0;0;
0.559;0.441;0;0;0;
0;0;0.241;0.759;0;
0;0;0.845;0.155;0;
0;0;0.325;0.675;0;
0;0;0.338;0.662;0;
0;0.356;0.644;0;0;
0;0.941;0.059;0;0;
0;0.193;0.807;0;0;
0.354;0.646;0;0;0;
0;0;0.547;0.453;0;
0;0.328;0.672;0;0;
0;0;0.711;0.289;0;
0;0.341;0.659;0;0;
0;0.622;0.378;0;0;
0.248;0.752;0;0;0;
0;0.124;0.876;0;0;
0.52;0.48;0;0;0;
0;0;0.227;0.773;0;
