PS100;PS80;PS60;PS40;PS20
0.384615;0.615385;0;0;0;
0;0.10989;0.89011;0;0;
0.384615;0.615385;0;0;0;
0;0;0.703297;0.296703;0;
0;0.857143;0.142857;0;0;
0;0;0.197802;0.802198;0;
0;0.956044;0.043956;0;0;
0;0;0.21978;0.78022;0;
0;0.912088;0.0879121;0;0;
0;0;0;1;0;
0.340659;0.659341;0;0;0;
0;0;0;0.989011;0.010989;
0.505495;0.494505;0;0;0;
0;0;0;0.428571;0.571429;
1;0;0;0;0;
0;0;0;0.043956;0.956044;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0.043956;0.956044;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0.0769231;0.923077;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0.307692;0.692308;
1;0;0;0;0;
0;0;0;0.153846;0.846154;
1;0;0;0;0;
0;0;0;0.538462;0.461538;
1;0;0;0;0;
0;0;0;0.362637;0.637363;
1;0;0;0;0;
0;0;0;0.604396;0.395604;
1;0;0;0;0;
0;0;0;0.208791;0.791209;
1;0;0;0;0;
0;0;0;0.32967;0.67033;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0.131868;0.868132;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.912088;0.0879121;0;0;0;
0;0;0;0;1;
0.626374;0.373626;0;0;0;
0;0;0;0;1;
0.10989;0.89011;0;0;0;
0;0;0;0;1;
0.032967;0.967033;0;0;0;
0;0;0;0;1;
0.0989011;0.901099;0;0;0;
0;0;0;0;1;
0.384615;0.615385;0;0;0;
0;0;0;0;1;
0.428571;0.571429;0;0;0;
0;0;0;0;1;
0.461538;0.538462;0;0;0;
0;0;0;0;1;
