PS100;PS80;PS60;PS40;PS20
0;0;0.905;0.095;0;
0;0.271;0.729;0;0;
0;0.434;0.566;0;0;
0;0.572;0.428;0;0;
0.309;0.691;0;0;0;
0;0.411;0.589;0;0;
0.57;0.43;0;0;0;
0;0;0.241;0.759;0;
0;0;0.609;0.391;0;
0;0;0;0.894;0.106;
0;0;0;0.423;0.577;
0.431;0.569;0;0;0;
0;0.384;0.616;0;0;
0;0.952;0.048;0;0;
0.196;0.804;0;0;0;
0;0.056;0.944;0;0;
0;0.911;0.089;0;0;
0;0.591;0.409;0;0;
0.5;0.5;0;0;0;
0;0;0.368;0.632;0;
0;0;0.854;0.146;0;
0;0;0.465;0.535;0;
0;0;0.387;0.613;0;
0;0.459;0.541;0;0;
0;0.986;0.014;0;0;
0;0.603;0.397;0;0;
0.547;0.453;0;0;0;
0;0;0.28;0.72;0;
0;0;0.739;0.261;0;
0;0;0.193;0.807;0;
0;0;0;0.786;0.214;
0;0.561;0.439;0;0;
0;0.922;0.078;0;0;
0;0.513;0.487;0;0;
0.431;0.569;0;0;0;
0;0;0.527;0.473;0;
0;0.164;0.836;0;0;
0;0;0.828;0.172;0;
0;0.216;0.784;0;0;
0;0.75;0.25;0;0;
0.358;0.642;0;0;0;
0;0.313;0.687;0;0;
0.522;0.478;0;0;0;
0;0;0.356;0.644;0;
0;0;0.803;0.197;0;
0;0;0.337;0.663;0;
0;0;0.081;0.919;0;
0;0.194;0.806;0;0;
0;0.696;0.304;0;0;
0;0.154;0.846;0;0;
0;0.951;0.049;0;0;
0;0.627;0.373;0;0;
0.287;0.713;0;0;0;
0;0.4;0.6;0;0;
0.541;0.459;0;0;0;
0;0;0.305;0.695;0;
0;0;0.733;0.267;0;
0;0;0.148;0.852;0;
0;0;0;0.677;0.323;
0;0.835;0.165;0;0;
0.065;0.935;0;0;0;
0;0.596;0.404;0;0;
0.568;0.432;0;0;0;
0;0;0.207;0.793;0;
0;0;0.543;0.457;0;
0;0;0;0.72;0.28;
0;0;0;0.631;0.369;
0;0.707;0.293;0;0;
0.154;0.846;0;0;0;
0;0.502;0.498;0;0;
0.555;0.445;0;0;0;
0;0;0.255;0.745;0;
0;0;0.627;0.373;0;
0;0;0;0.868;0.132;
0;0;0;0.4;0.6;
0.481;0.519;0;0;0;
0;0.348;0.652;0;0;
0;0.952;0.048;0;0;
0.143;0.857;0;0;0;
0;0.191;0.809;0;0;
0;0.99;0.01;0;0;
0;0.651;0.349;0;0;
0.548;0.452;0;0;0;
0;0;0.235;0.765;0;
0;0;0.59;0.41;0;
0;0;0;0.798;0.202;
0;0;0;0.534;0.466;
0.025;0.975;0;0;0;
0.189;0.811;0;0;0;
0;0.527;0.473;0;0;
0.538;0.462;0;0;0;
0;0;0.228;0.772;0;
0;0;0.538;0.462;0;
0;0;0;0.669;0.331;
0;0;0;0.668;0.332;
0;0.541;0.459;0;0;
0.023;0.977;0;0;0;
0;0.59;0.41;0;0;
0.496;0.504;0;0;0;
0;0;0.354;0.646;0;
0;0;0.76;0.24;0;
0;0;0;0.987;0.013;
0;0;0;0.069;0.931;
1;0;0;0;0;
0;0;0.899;0.101;0;
0.485;0.515;0;0;0;
0;0;0.716;0.284;0;
0.086;0.914;0;0;0;
0;0.875;0.125;0;0;
0;0.633;0.367;0;0;
0.389;0.611;0;0;0;
0;0;0.589;0.411;0;
0;0.156;0.844;0;0;
0;0;0.768;0.232;0;
0;0.014;0.986;0;0;
0;0.775;0.225;0;0;
0.234;0.766;0;0;0;
0;0.396;0.604;0;0;
0.452;0.548;0;0;0;
0;0;0.455;0.545;0;
