PS100;PS80;PS60;PS40;PS20
0;0.672;0.328;0;0;
0.045;0.283;0.398;0.274;0;
0.026;0.784;0.19;0;0;
0.021;0.005;0.889;0.085;0;
0.021;0.133;0.846;0;0;
0;0;0.235;0.765;0;
0.124;0.294;0.582;0;0;
0;0;0.055;0.945;0;
0.031;0.507;0.462;0;0;
0;0;0;1;0;
0.178;0.468;0.354;0;0;
0;0;0;1;0;
0.1;0.552;0.348;0;0;
0;0;0;1;0;
0.134;0.632;0.234;0;0;
0;0;0;1;0;
0.105;0.49;0.405;0;0;
0;0;0;1;0;
0.097;0.725;0.178;0;0;
0;0;0.001;0.999;0;
0.112;0.532;0.356;0;0;
0;0;0;1;0;
0.139;0.755;0.106;0;0;
0;0;0.017;0.983;0;
0.011;0.81;0.179;0;0;
0;0;0;1;0;
0.085;0.883;0.032;0;0;
0;0;0.208;0.792;0;
0.055;0.569;0.376;0;0;
0;0;0;1;0;
0.156;0.732;0.112;0;0;
0;0;0.064;0.936;0;
0.03;0.797;0.173;0;0;
0;0;0;1;0;
0.082;0.902;0.016;0;0;
0;0;0.203;0.797;0;
0.086;0.528;0.386;0;0;
0;0;0;1;0;
0.159;0.73;0.111;0;0;
0;0;0.041;0.959;0;
0.014;0.843;0.143;0;0;
0;0;0;1;0;
0.099;0.873;0.028;0;0;
0;0;0.185;0.815;0;
0.049;0.614;0.337;0;0;
0;0;0;1;0;
0.163;0.713;0.124;0;0;
0;0;0.034;0.966;0;
0.019;0.853;0.128;0;0;
0;0;0;1;0;
0.166;0.696;0.138;0;0;
0;0;0.039;0.961;0;
0.018;0.848;0.134;0;0;
0;0;0;1;0;
0.162;0.725;0.113;0;0;
0;0;0.058;0.942;0;
0.015;0.847;0.138;0;0;
0;0;0;1;0;
0.094;0.863;0.043;0;0;
0;0;0.169;0.831;0;
0.064;0.581;0.355;0;0;
0;0;0;1;0;
0.134;0.737;0.129;0;0;
0;0;0.042;0.958;0;
0.032;0.751;0.217;0;0;
0;0;0;1;0;
0.129;0.735;0.136;0;0;
0;0;0.061;0.939;0;
0.043;0.718;0.239;0;0;
0;0;0;1;0;
0.112;0.795;0.093;0;0;
0;0;0.091;0.909;0;
0.065;0.636;0.299;0;0;
0;0;0;1;0;
0.198;0.559;0.243;0;0;
0;0;0;1;0;
0.092;0.585;0.323;0;0;
0;0;0;1;0;
0.053;0.727;0.22;0;0;
0;0;0;1;0;
0.1;0.409;0.491;0;0;
0;0;0;1;0;
0.107;0.624;0.269;0;0;
0;0;0;1;0;
0.103;0.44;0.457;0;0;
0;0;0;1;0;
0.11;0.598;0.292;0;0;
0;0;0;1;0;
0.051;0.469;0.48;0;0;
0;0;0;1;0;
0.091;0.545;0.364;0;0;
0;0;0;1;0;
0.066;0.419;0.515;0;0;
0;0;0;1;0;
0.101;0.487;0.412;0;0;
0;0;0;1;0;
0.077;0.364;0.544;0.015;0;
0;0;0;1;0;
0.095;0.457;0.448;0;0;
0;0;0;1;0;
0.149;0.352;0.272;0.227;0;
0;0;0;1;0;
0.146;0.342;0.425;0.087;0;
0;0;0;1;0;
0.078;0.407;0.259;0.256;0;
0;0;0;1;0;
0.132;0.357;0.287;0.224;0;
0;0;0;1;0;
0.067;0.393;0.278;0.262;0;
0;0;0;1;0;
0.131;0.359;0.329;0.181;0;
0;0;0;1;0;
0.091;0.414;0.247;0.248;0;
0;0;0;1;0;
0.177;0.349;0.291;0.183;0;
0;0;0;1;0;
0.121;0.392;0.235;0.252;0;
0;0;0;1;0;
0.129;0.359;0.38;0.132;0;
0;0;0;1;0;
