PS100;PS80;PS60;PS40;PS20
0;0;0.10989;0.89011;0;
0.0989011;0.010989;0.483516;0.406593;0;
0;0;0;0.813187;0.186813;
0;0;0.703297;0.296703;0;
0;0;0;0.274725;0.725275;
0.175824;0.0879121;0.582418;0.153846;0;
0;0;0;0;1;
0.0989011;0.846154;0.0549451;0;0;
0;0;0;0;1;
0.241758;0.758242;0;0;0;
0;0;0;0;1;
0.395604;0.604396;0;0;0;
0;0;0;0;1;
0.384615;0.615385;0;0;0;
0;0;0;0;1;
0.373626;0.626374;0;0;0;
0;0;0;0;1;
0.296703;0.703297;0;0;0;
0;0;0;0;1;
0.296703;0.703297;0;0;0;
0;0;0;0;1;
0.164835;0.835165;0;0;0;
0;0;0;0;1;
0.142857;0.857143;0;0;0;
0;0;0;0;1;
0.164835;0.758242;0.0769231;0;0;
0;0;0;0;1;
0.120879;0.879121;0;0;0;
0;0;0;0;1;
0.263736;0.505495;0.230769;0;0;
0;0;0;0;1;
0.142857;0.857143;0;0;0;
0;0;0;0;1;
0.153846;0.791209;0.0549451;0;0;
0;0;0;0;1;
0.263736;0.736264;0;0;0;
0;0;0;0;1;
0.263736;0.736264;0;0;0;
0;0;0;0;1;
0.296703;0.703297;0;0;0;
0;0;0;0;1;
0.230769;0.769231;0;0;0;
0;0;0;0;1;
0.230769;0.769231;0;0;0;
0;0;0;0;1;
0.208791;0.791209;0;0;0;
0;0;0;0;1;
0.296703;0.703297;0;0;0;
0;0;0;0;1;
0.307692;0.692308;0;0;0;
0;0;0;0;1;
0.362637;0.637363;0;0;0;
0;0;0;0;1;
0.285714;0.714286;0;0;0;
0;0;0;0;1;
0.252747;0.747253;0;0;0;
0;0;0;0;1;
0.21978;0.747253;0.032967;0;0;
0;0;0;0;1;
0.186813;0.813187;0;0;0;
0;0;0;0;1;
0.186813;0.703297;0.10989;0;0;
0;0;0;0;1;
0.0769231;0.912088;0.010989;0;0;
0;0;0;0;1;
0.120879;0.769231;0.10989;0;0;
0;0;0;0;1;
0.186813;0.769231;0.043956;0;0;
0;0;0;0;1;
0.164835;0.835165;0;0;0;
0;0;0;0;1;
0.263736;0.736264;0;0;0;
0;0;0;0;1;
0.296703;0.703297;0;0;0;
0;0;0;0;1;
0.362637;0.637363;0;0;0;
0;0;0;0;1;
0.32967;0.67033;0;0;0;
0;0;0;0;1;
0.395604;0.604396;0;0;0;
0;0;0;0;1;
0.417582;0.582418;0;0;0;
0;0;0;0;1;
0.483516;0.516484;0;0;0;
0;0;0;0;1;
0.428571;0.571429;0;0;0;
0;0;0;0;1;
0.395604;0.604396;0;0;0;
0;0;0;0;1;
0.318681;0.681319;0;0;0;
0;0;0;0;1;
0.296703;0.703297;0;0;0;
0;0;0;0;1;
0.230769;0.692308;0.0769231;0;0;
0;0;0;0;1;
0.153846;0.846154;0;0;0;
0;0;0;0;1;
0.318681;0.395604;0.285714;0;0;
0;0;0;0;1;
0.153846;0.626374;0.21978;0;0;
0;0;0;0;1;
0.142857;0.472527;0.186813;0.197802;0;
0;0;0;0;1;
0;0.56044;0.230769;0.208791;0;
0;0;0;0;1;
0;0.307692;0.549451;0.142857;0;
0;0;0;0;1;
0;0.340659;0.461538;0.197802;0;
0;0;0;0;1;
0;0.164835;0.703297;0.131868;0;
0;0;0;0;1;
0;0.142857;0.725275;0.131868;0;
0;0;0;0;1;
0;0;0.868132;0.131868;0;
0;0;0;0;1;
0;0;0.791209;0.208791;0;
0;0;0;0;1;
0;0;0.67033;0.32967;0;
0;0;0;0;1;
0;0;0.725275;0.274725;0;
