PS100;PS80;PS60;PS40;PS20
0;0;0.571429;0.428571;0;
0;0;0;1;0;
0;0.241758;0.758242;0;0;
0;0;0;0.186813;0.813187;
0;0.318681;0.681319;0;0;
0;0;0;0;1;
0;0.571429;0.428571;0;0;
0;0;0;0;1;
0;0;0.967033;0.032967;0;
0;0;0;0;1;
0;0;0.989011;0.010989;0;
0;0;0;0;1;
0;0;0.373626;0.626374;0;
0;0;0;0;1;
0;0;0.593407;0.406593;0;
0;0;0;0;1;
0;0;0.593407;0.406593;0;
0;0;0;0;1;
0;0;0.758242;0.241758;0;
0;0;0;0;1;
0;0;0.483516;0.516484;0;
0;0;0;0;1;
0;0;0.351648;0.648352;0;
0;0;0;0;1;
0;0;0;0.989011;0.010989;
0;0;0;0;1;
0;0;0.0989011;0.901099;0;
0;0;0;0;1;
0;0;0.175824;0.824176;0;
0;0;0;0;1;
0;0;0.450549;0.549451;0;
0;0;0;0;1;
0;0;0.417582;0.582418;0;
0;0;0;0;1;
0;0;0.384615;0.615385;0;
0;0;0;0;1;
0;0;0;0.989011;0.010989;
0;0;0;0;1;
0;0;0.010989;0.989011;0;
0;0;0;0;1;
0;0;0;0.978022;0.021978;
0;0;0;0;1;
0;0;0.296703;0.703297;0;
0;0;0;0;1;
0;0;0.296703;0.703297;0;
0;0;0;0;1;
0;0;0.406593;0.593407;0;
0;0;0;0;1;
0;0;0.153846;0.846154;0;
0;0;0;0;1;
0;0;0.153846;0.846154;0;
0;0;0;0;1;
0;0;0;1;0;
0;0;0;0;1;
0;0;0.21978;0.78022;0;
0;0;0;0;1;
0;0;0.285714;0.714286;0;
0;0;0;0;1;
0;0;0.483516;0.516484;0;
0;0;0;0;1;
0;0;0.263736;0.736264;0;
0;0;0;0;1;
0;0;0.208791;0.791209;0;
0;0;0;0;1;
0;0;0.0769231;0.923077;0;
0;0;0;0;1;
0;0;0.285714;0.714286;0;
0;0;0;0;1;
0;0;0.285714;0.714286;0;
0;0;0;0;1;
0;0;0.516484;0.483516;0;
0;0;0;0;1;
0;0;0.296703;0.703297;0;
0;0;0;0;1;
0;0;0.285714;0.714286;0;
0;0;0;0;1;
0;0;0.197802;0.802198;0;
0;0;0;0;1;
0;0;0.461538;0.538462;0;
0;0;0;0;1;
0;0;0.417582;0.582418;0;
0;0;0;0;1;
0;0;0.538462;0.461538;0;
0;0;0;0;1;
0;0;0.285714;0.714286;0;
0;0;0;0;1;
0;0;0.274725;0.725275;0;
0;0;0;0;1;
0;0;0.186813;0.813187;0;
0;0;0;0;1;
0;0;0.56044;0.43956;0;
0;0;0;0;1;
0;0;0.593407;0.406593;0;
0;0;0;0;1;
0;0;0.725275;0.274725;0;
0;0;0;0;1;
0;0;0.241758;0.758242;0;
0;0;0;0;1;
0;0;0.0879121;0.912088;0;
0;0;0;0;1;
0;0;0.0989011;0.901099;0;
0;0;0;0;1;
0;0;0.527473;0.472527;0;
0;0;0;0;1;
0;0;0.56044;0.43956;0;
0;0;0;0;1;
0;0;0.538462;0.461538;0;
0;0;0;0;1;
0;0;0;0.978022;0.021978;
0;0;0;0;1;
0;0;0;0.802198;0.197802;
0;0;0;0;1;
0;0;0;0.934066;0.0659341;
0;0;0;0;1;
0;0;0.417582;0.582418;0;
0;0;0;0;1;
0;0;0.494505;0.505495;0;
0;0;0;0;1;
0;0;0.450549;0.549451;0;
0;0;0;0;1;
