PS100;PS80;PS60;PS40;PS20
0;0;0;0.027;0.973;
0.006;0.347;0.647;0;0;
0;0;0;0;1;
0.077;0.275;0.59;0.058;0;
0;0;0;0;1;
0.066;0.289;0.536;0.109;0;
0;0;0;0;1;
0.101;0.259;0.517;0.123;0;
0;0;0;0;1;
0.003;0.261;0.736;0;0;
0;0;0;0;1;
0.089;0.254;0.58;0.077;0;
0;0;0;0;1;
0.013;0.22;0.762;0.005;0;
0;0;0;0;1;
0.002;0.32;0.678;0;0;
0;0;0;0;1;
0.047;0.283;0.608;0.062;0;
0;0;0;0;1;
0.053;0.387;0.56;0;0;
0;0;0;0;1;
0.032;0.47;0.498;0;0;
0;0;0;0;1;
0.084;0.478;0.438;0;0;
0;0;0;0;1;
0.096;0.409;0.495;0;0;
0;0;0;0;1;
0.003;0.627;0.37;0;0;
0;0;0;0;1;
0.032;0.415;0.553;0;0;
0;0;0;0;1;
0.085;0.413;0.502;0;0;
0;0;0;0;1;
0.003;0.369;0.628;0;0;
0;0;0;0;1;
0.066;0.281;0.638;0.015;0;
0;0;0;0;1;
0.043;0.398;0.34;0.219;0;
0;0;0;0;1;
0.065;0.264;0.495;0.176;0;
0;0;0;0;1;
0.018;0.223;0.652;0.107;0;
0;0;0;0;1;
0.003;0.293;0.704;0;0;
0;0;0;0;1;
0.035;0.269;0.59;0.106;0;
0;0;0;0;1;
0.018;0.239;0.743;0;0;
0;0;0;0;1;
0;0.318;0.454;0.228;0;
0;0;0;0;1;
0.001;0.1;0.899;0;0;
0;0;0;0;1;
0;0.295;0.483;0.222;0;
0;0;0;0;1;
0.001;0.166;0.833;0;0;
0;0;0;0;1;
0.003;0.17;0.827;0;0;
0;0;0;0;1;
0.028;0.262;0.657;0.053;0;
0;0;0;0;1;
0.001;0.111;0.888;0;0;
0;0;0;0;1;
0.002;0.213;0.785;0;0;
0;0;0;0;1;
0.003;0.15;0.797;0.05;0;
0;0;0;0;1;
0.01;0.218;0.727;0.045;0;
0;0;0;0;1;
0.032;0.288;0.506;0.174;0;
0;0;0;0;1;
0.027;0.263;0.617;0.093;0;
0;0;0;0;1;
0.032;0.269;0.609;0.09;0;
0;0;0;0;1;
0.036;0.337;0.627;0;0;
0;0;0;0;1;
0.053;0.323;0.615;0.009;0;
0;0;0;0;1;
0.11;0.361;0.529;0;0;
0;0;0;0;1;
0.109;0.326;0.501;0.064;0;
0;0;0;0;1;
0.084;0.406;0.51;0;0;
0;0;0;0;1;
0.061;0.461;0.478;0;0;
0;0;0;0;1;
0.081;0.531;0.388;0;0;
0;0;0;0;1;
0.059;0.551;0.39;0;0;
0;0;0;0;1;
0.1;0.576;0.324;0;0;
0;0;0;0;1;
0.076;0.621;0.303;0;0;
0;0;0;0;1;
0.079;0.749;0.172;0;0;
0;0;0;0;1;
0.046;0.85;0.104;0;0;
0;0;0;0.174;0.826;
0.017;0.848;0.135;0;0;
0;0;0;0.2;0.8;
0.038;0.6;0.362;0;0;
0;0;0;0.274;0.726;
0.019;0.614;0.367;0;0;
0;0;0;0.116;0.884;
0.022;0.586;0.392;0;0;
0;0;0;0.07;0.93;
0.005;0.796;0.199;0;0;
0;0;0;0;1;
0.075;0.707;0.218;0;0;
0;0;0;0.019;0.981;
0.002;0.987;0.011;0;0;
0;0;0;0.034;0.966;
0.005;0.903;0.092;0;0;
0;0;0;0.18;0.82;
0.016;0.838;0.146;0;0;
0;0;0;0.176;0.824;
0.041;0.594;0.365;0;0;
0;0;0;0.27;0.73;
0.027;0.582;0.391;0;0;
