PS100;PS80;PS60;PS40;PS20
0;0;0.231818;0.768182;0;
0.0227273;0.140909;0.804545;0.0318182;0;
0;0;0;1;0;
0.00454545;0.0318182;0.963636;0;0;
0;0;0;1;0;
0.0272727;0.0636364;0.422727;0.486364;0;
0;0;0;1;0;
0.00454545;0.00909091;0.518182;0.468182;0;
0;0;0;1;0;
0.00909091;0.0363636;0.431818;0.522727;0;
0;0;0;1;0;
0.0136364;0.0454545;0.636364;0.304545;0;
0;0;0;1;0;
0.0272727;0.0909091;0.5;0.381818;0;
0;0;0;1;0;
0.0136364;0.0363636;0.772727;0.177273;0;
0;0;0;1;0;
0.00909091;0.05;0.618182;0.322727;0;
0;0;0;1;0;
0.0227273;0.00454545;0.731818;0.240909;0;
0;0;0;1;0;
0.0227273;0.0136364;0.572727;0.390909;0;
0;0;0;1;0;
0.00454545;0.0181818;0.740909;0.236364;0;
0;0;0;1;0;
0.00454545;0.0409091;0.613636;0.340909;0;
0;0;0;1;0;
0.0181818;0.0272727;0.763636;0.190909;0;
0;0;0;1;0;
0.0272727;0.0363636;0.577273;0.359091;0;
0;0;0;1;0;
0.00909091;0.0181818;0.718182;0.254545;0;
0;0;0;1;0;
0.0363636;0.0454545;0.427273;0.490909;0;
0;0;0;1;0;
0.00454545;0.0227273;0.609091;0.363636;0;
0;0;0;1;0;
0.0227273;0.0227273;0.436364;0.518182;0;
0;0;0;1;0;
0.00909091;0.0272727;0.604545;0.359091;0;
0;0;0;1;0;
0.0227273;0.0772727;0.377273;0.522727;0;
0;0;0;1;0;
0.00909091;0.0409091;0.627273;0.322727;0;
0;0;0;1;0;
0.0227273;0.0590909;0.486364;0.431818;0;
0;0;0;1;0;
0.00454545;0.0181818;0.677273;0.3;0;
0;0;0;1;0;
0.0181818;0.0727273;0.422727;0.486364;0;
0;0;0;1;0;
0.0272727;0.0136364;0.604545;0.354545;0;
0;0;0;1;0;
0.0272727;0.0727273;0.413636;0.486364;0;
0;0;0;1;0;
0.0136364;0.0363636;0.631818;0.318182;0;
0;0;0;1;0;
0.0272727;0.0681818;0.390909;0.513636;0;
0;0;0;1;0;
0.00454545;0.0227273;0.686364;0.286364;0;
0;0;0;1;0;
0.0363636;0.0909091;0.381818;0.490909;0;
0;0;0;1;0;
0.00909091;0.00454545;0.809091;0.177273;0;
0;0;0;1;0;
0.0454545;0.0818182;0.518182;0.354545;0;
0;0;0;1;0;
0.00909091;0.00454545;0.927273;0.0590909;0;
0;0;0;1;0;
0.0181818;0.0136364;0.840909;0.127273;0;
0;0;0;1;0;
0.00454545;0.00909091;0.918182;0.0681818;0;
0;0;0;1;0;
0.00909091;0.05;0.577273;0.363636;0;
0;0;0;1;0;
0.0136364;0.0318182;0.590909;0.363636;0;
0;0;0;1;0;
0.0227273;0.0681818;0.395455;0.513636;0;
0;0;0;1;0;
0.0136364;0.0318182;0.636364;0.318182;0;
0;0;0;1;0;
0.0181818;0.0454545;0.559091;0.377273;0;
0;0;0;1;0;
0.0136364;0.0363636;0.686364;0.263636;0;
0;0;0;1;0;
0.0272727;0.0454545;0.445455;0.481818;0;
0;0;0;1;0;
0.00909091;0.0318182;0.613636;0.345455;0;
0;0;0;1;0;
0.0181818;0.0681818;0.413636;0.5;0;
0;0;0;1;0;
0.0136364;0.00909091;0.672727;0.304545;0;
0;0;0;1;0;
0.0636364;0.0863636;0.3;0.55;0;
0;0;0;1;0;
0.0136364;0.0181818;0.695455;0.272727;0;
0;0;0;1;0;
0.00909091;0.0863636;0.509091;0.395455;0;
0;0;0;1;0;
0.00909091;0.0227273;0.786364;0.181818;0;
0;0;0;1;0;
0.0409091;0.0818182;0.495455;0.381818;0;
0;0;0;1;0;
0.00909091;0.0363636;0.768182;0.186364;0;
0;0;0;1;0;
0.0363636;0.0772727;0.490909;0.395455;0;
0;0;0;1;0;
0.00909091;0.0227273;0.740909;0.227273;0;
0;0;0;1;0;
0.0181818;0.05;0.577273;0.354545;0;
0;0;0;1;0;
0.00909091;0.0136364;0.763636;0.213636;0;
0;0;0;1;0;
0.0136364;0.0363636;0.6;0.35;0;
0;0;0;1;0;
0.00909091;0.0136364;0.75;0.227273;0;
0;0;0;1;0;
0.0136364;0.0318182;0.659091;0.295455;0;
0;0;0;1;0;
0.00909091;0.0409091;0.8;0.15;0;
