PS100;PS80;PS60;PS40;PS20
0.824;0.176;0;0;0;
0;0.264;0.736;0;0;
1;0;0;0;0;
0;0.066;0.934;0;0;
0.395;0.605;0;0;0;
0;0;0.764;0.236;0;
0.216;0.784;0;0;0;
0;0.368;0.632;0;0;
0;0.771;0.229;0;0;
0;0.247;0.753;0;0;
0;0.946;0.054;0;0;
0;0.839;0.161;0;0;
0;0.959;0.041;0;0;
0;0.46;0.54;0;0;
0.247;0.753;0;0;0;
0;0.886;0.114;0;0;
0.244;0.756;0;0;0;
0;0.353;0.647;0;0;
0.422;0.578;0;0;0;
0;0.496;0.504;0;0;
0.201;0.799;0;0;0;
0;0.166;0.834;0;0;
0.141;0.859;0;0;0;
0;0.788;0.212;0;0;
0.015;0.985;0;0;0;
0;0.424;0.576;0;0;
0.105;0.895;0;0;0;
0;0.876;0.124;0;0;
0.021;0.979;0;0;0;
0;0.309;0.691;0;0;
0.044;0.956;0;0;0;
0;0.857;0.143;0;0;
0;0.949;0.051;0;0;
0;0.375;0.625;0;0;
0.141;0.859;0;0;0;
0;0.863;0.137;0;0;
0.109;0.891;0;0;0;
0;0.354;0.646;0;0;
0.27;0.73;0;0;0;
0;0.778;0.222;0;0;
0.156;0.844;0;0;0;
0;0.304;0.696;0;0;
0.22;0.78;0;0;0;
0;0.769;0.231;0;0;
0.028;0.972;0;0;0;
0;0.352;0.648;0;0;
0.123;0.877;0;0;0;
0;0.816;0.184;0;0;
0.021;0.979;0;0;0;
0;0.408;0.592;0;0;
0.083;0.917;0;0;0;
0;0.961;0.039;0;0;
0.082;0.918;0;0;0;
0;0.465;0.535;0;0;
0.348;0.652;0;0;0;
0;0.778;0.222;0;0;
0.279;0.721;0;0;0;
0;0.206;0.794;0;0;
0.294;0.706;0;0;0;
0;0.664;0.336;0;0;
0;0.954;0.046;0;0;
0;0.34;0.66;0;0;
0;0.92;0.08;0;0;
0;0.846;0.154;0;0;
0;0.296;0.704;0;0;
0;0.06;0.94;0;0;
0;0.488;0.512;0;0;
0;0.299;0.701;0;0;
0;0.082;0.918;0;0;
0;0;0.771;0.229;0;
0;0.373;0.627;0;0;
0;0.127;0.873;0;0;
0;0.201;0.799;0;0;
0;0;0.707;0.293;0;
0;0.667;0.333;0;0;
0;0.201;0.799;0;0;
0;0.339;0.661;0;0;
0;0;0.907;0.093;0;
0;0.624;0.376;0;0;
0;0.401;0.599;0;0;
0;0.493;0.507;0;0;
0;0;0.857;0.143;0;
0;0.844;0.156;0;0;
0;0.459;0.541;0;0;
0;0.579;0.421;0;0;
0;0;0.911;0.089;0;
0;0.825;0.175;0;0;
0;0.499;0.501;0;0;
0;0.581;0.419;0;0;
0;0.049;0.951;0;0;
0;0.753;0.247;0;0;
0;0.581;0.419;0;0;
0;0.634;0.366;0;0;
0;0.054;0.946;0;0;
0;0.764;0.236;0;0;
0;0.531;0.469;0;0;
0;0.533;0.467;0;0;
0;0.014;0.986;0;0;
0;0.674;0.326;0;0;
0;0.494;0.506;0;0;
0;0.481;0.519;0;0;
0;0;0.832;0.168;0;
0;0.719;0.281;0;0;
0;0.313;0.687;0;0;
0;0.381;0.619;0;0;
0;0;0.734;0.266;0;
0;0.642;0.358;0;0;
0;0.161;0.839;0;0;
0;0.279;0.721;0;0;
0;0;0.709;0.291;0;
0;0.669;0.331;0;0;
0;0.159;0.841;0;0;
0;0.294;0.706;0;0;
0;0;0.746;0.254;0;
0;0.649;0.351;0;0;
0;0.11;0.89;0;0;
0;0.21;0.79;0;0;
0;0;0.733;0.267;0;
0;0.633;0.367;0;0;
0;0.156;0.844;0;0;
