PS100;PS80;PS60;PS40;PS20
0;0;0;0;1;
0.122727;0.259091;0.236364;0.381818;0;
0;0;0;0;1;
0.104545;0.0681818;0.513636;0.313636;0;
0;0;0;0;1;
0.00909091;0.381818;0.0954545;0.513636;0;
0;0;0;0;1;
0.0681818;0.0727273;0.554545;0.304545;0;
0;0;0;0;1;
0.0863636;0.268182;0.181818;0.463636;0;
0;0;0;0;1;
0.0363636;0.104545;0.704545;0.154545;0;
0;0;0;0;1;
0.0272727;0.286364;0.35;0.336364;0;
0;0;0;0;1;
0.0636364;0.104545;0.590909;0.240909;0;
0;0;0;0;1;
0.0272727;0.272727;0.281818;0.418182;0;
0;0;0;0;1;
0.0454545;0.0954545;0.613636;0.245455;0;
0;0;0;0;1;
0.0136364;0.177273;0.55;0.259091;0;
0;0;0;0;1;
0.0409091;0.0818182;0.672727;0.204545;0;
0;0;0;0;1;
0.0181818;0.177273;0.486364;0.318182;0;
0;0;0;0;1;
0.122727;0.0863636;0.395455;0.395455;0;
0;0;0;0;1;
0.0909091;0.245455;0.163636;0.5;0;
0;0;0;0;1;
0.0681818;0.168182;0.422727;0.340909;0;
0;0;0;0;1;
0.0727273;0.268182;0.218182;0.440909;0;
0;0;0;0;1;
0.0318182;0.195455;0.472727;0.3;0;
0;0;0;0;1;
0.0681818;0.254545;0.186364;0.490909;0;
0;0;0;0;1;
0.159091;0.140909;0.1;0.6;0;
0;0;0;0;1;
0.0636364;0.3;0.0454545;0.590909;0;
0;0;0;0;1;
0.0909091;0.0863636;0.486364;0.336364;0;
0;0;0;0;1;
0.00909091;0.0818182;0.790909;0.118182;0;
0;0;0;0;1;
0.00454545;0.104545;0.781818;0.109091;0;
0;0;0;0;1;
0;0.359091;0.0727273;0.568182;0;
0;0;0;0;1;
0.00454545;0.00454545;0.731818;0.259091;0;
0;0;0;0;1;
0.122727;0.240909;0.0272727;0.609091;0;
0;0;0;0;1;
0.122727;0.0681818;0.431818;0.377273;0;
0;0;0;0;1;
0.154545;0.222727;0.05;0.572727;0;
0;0;0;0;1;
0.00454545;0.0454545;0.868182;0.0818182;0;
0;0;0;0;1;
0.0772727;0.25;0.268182;0.404545;0;
0;0;0;0;1;
0.0863636;0.0363636;0.659091;0.218182;0;
0;0;0;0;1;
0.0318182;0.304545;0.281818;0.381818;0;
0;0;0;0;1;
0.0409091;0.0181818;0.895455;0.0454545;0;
0;0;0;0;1;
0.136364;0.277273;0.122727;0.463636;0;
0;0;0;0;1;
0.0909091;0.0272727;0.777273;0.104545;0;
0;0;0;0;1;
0.186364;0.159091;0.254545;0.4;0;
0;0;0;0;1;
0.0954545;0.0363636;0.731818;0.136364;0;
0;0;0;0;1;
0.204545;0.145455;0.131818;0.518182;0;
0;0;0;0;1;
0.0909091;0.0454545;0.590909;0.272727;0;
0;0;0;0;1;
0.0590909;0.322727;0.0636364;0.554545;0;
0;0;0;0;1;
0.109091;0.0590909;0.431818;0.4;0;
0;0;0;0;1;
0;0.368182;0.145455;0.486364;0;
0;0;0;0;1;
0.0863636;0.0590909;0.595455;0.259091;0;
0;0;0;0;1;
0.05;0.327273;0.154545;0.468182;0;
0;0;0;0;1;
0.104545;0.0772727;0.477273;0.340909;0;
0;0;0;0;1;
0.0590909;0.313636;0.0863636;0.540909;0;
0;0;0;0;1;
0.104545;0.0636364;0.459091;0.372727;0;
0;0;0;0;1;
0.0181818;0.259091;0.354545;0.368182;0;
0;0;0;0;1;
0.0363636;0.0818182;0.75;0.131818;0;
0;0;0;0;1;
0.109091;0.313636;0.0454545;0.531818;0;
0;0;0;0;1;
0.0363636;0.0772727;0.768182;0.118182;0;
0;0;0;0;1;
0.172727;0.213636;0.140909;0.472727;0;
0;0;0;0;1;
0.0772727;0.0727273;0.695455;0.154545;0;
0;0;0;0;1;
0.131818;0.240909;0.118182;0.509091;0;
0;0;0;0;1;
0.0772727;0.0590909;0.609091;0.254545;0;
0;0;0;0;1;
0.181818;0.186364;0.0636364;0.568182;0;
0;0;0;0;1;
0.0772727;0.0272727;0.75;0.145455;0;
0;0;0;0;1;
0.00454545;0.0772727;0.918182;0;0;
0;0;0;0;1;
0.0636364;0.0136364;0.886364;0.0363636;0;
