Traffic	22
 	27
 	32
 	37
PeopleOnStreet	22	40212.2456	40.7284	44.5187	44.4548	9661.462
 	27	17826.4275	37.35	42.4387	42.8952	8061.71
 	32	9087.8456	34.2117	40.7765	41.5191	7464.305
 	37	5099.6062	31.3498	39.6098	40.5341	6517.301
Nebuta	22
 	27
 	32
 	37
SteamLocomotive	22
 	27
 	32
 	37
Kimono	22
 	27
 	32
 	37
ParkScene	22
 	27
 	32
 	37
Cactus	22
 	27
 	32
 	37
BasketballDrive	22	20722.75	39.4638	43.8647	44.9232	4877.885
 	27	7111.2625	37.6203	42.4412	42.7032	4002.641
 	32	3308.1438	35.668	41.0078	40.6479	3356.291
 	37	1695.4875	33.5465	39.9624	39.2737	3019.232
BQTerrace	22
 	27
 	32
 	37
BasketballDrill	22
 	27
 	32
 	37
BQMall	22
 	27
 	32
 	37
PartyScene	22	11041.6313	38.1964	40.8242	41.4484	1014.098
 	27	4612.6344	34.1136	38.1495	38.5378	762.665
 	32	2016.3563	30.5902	36.223	36.4812	626.225
 	37	864.5625	27.3322	34.9397	35.1007	541.403
RaceHorsesC	22
 	27
 	32
 	37
BasketballPass	22
 	27
 	32
 	37
BQSquare	22
 	27
 	32
 	37
BlowingBubbles	22	1417.5781	38.2737	41.4337	42.5962	173.888
 	27	568.1125	34.7168	39.0198	39.9758	134.64
 	32	241.4813	31.5349	37.1198	37.9796	112.659
 	37	108.325	28.7619	35.6708	36.4696	100.401
RaceHorses	22
 	27
 	32
 	37
FourPeople	22	2800.8225	42.322	46.2684	47.5475	1152.996
 	27	998.4787	40.1188	44.2614	45.5516	987.512
 	32	483.7687	37.5742	42.473	43.6509	930.904
 	37	256.6087	34.6959	41.1647	42.3103	902.351
Johnny	22
 	27
 	32
 	37
KristenAndSara	22
 	27
 	32
 	37
BasketballDrillText	22	3656.3625	40.391	42.8372	43.3356	786.097
 	27	1677.1094	37.1985	40.1712	40.3912	656.315
 	32	796.3281	34.2612	37.9578	37.9581	573.37
 	37	412.7094	31.6882	36.2823	36.1852	516.071
ChinaSpeed	22
 	27
 	32
 	37
SlideEditing	22
 	27
 	32
 	37
SlideShow	22
 	27
 	32
 	37
