PS100;PS80;PS60;PS40;PS20
0.0659341;0.461538;0.472527;0;0;
0.120879;0.10989;0.769231;0;0;
0.032967;0.725275;0.241758;0;0;
0.0879121;0.483516;0.428571;0;0;
0.208791;0.791209;0;0;0;
0.175824;0.010989;0.736264;0.0769231;0;
0.0549451;0.791209;0.153846;0;0;
0.142857;0.637363;0.21978;0;0;
0.153846;0.846154;0;0;0;
0.175824;0.164835;0.659341;0;0;
0.0989011;0.901099;0;0;0;
0.120879;0.494505;0.384615;0;0;
0.241758;0.758242;0;0;0;
0.175824;0.010989;0.78022;0.032967;0;
0.0659341;0.934066;0;0;0;
0.186813;0.384615;0.428571;0;0;
0.0769231;0.901099;0.021978;0;0;
0.153846;0.153846;0.692308;0;0;
0.0989011;0.813187;0.0879121;0;0;
0.142857;0.516484;0.340659;0;0;
0.10989;0.835165;0.0549451;0;0;
0.208791;0.010989;0.736264;0.043956;0;
0.032967;0.714286;0.252747;0;0;
0.0769231;0.78022;0.142857;0;0;
0.131868;0.868132;0;0;0;
0.175824;0.010989;0.78022;0.032967;0;
0.043956;0.714286;0.241758;0;0;
0.0989011;0.681319;0.21978;0;0;
0.142857;0.758242;0.0989011;0;0;
0.197802;0.010989;0.615385;0.175824;0;
0.0659341;0.406593;0.527473;0;0;
0.120879;0.791209;0.0879121;0;0;
0.0879121;0.912088;0;0;0;
0.252747;0.010989;0.604396;0.131868;0;
0.0659341;0.417582;0.516484;0;0;
0.153846;0.747253;0.0989011;0;0;
0.0989011;0.681319;0.21978;0;0;
0.175824;0.010989;0.769231;0.043956;0;
0.0549451;0.43956;0.505495;0;0;
0.0879121;0.78022;0.131868;0;0;
0.142857;0.857143;0;0;0;
0.21978;0.010989;0.67033;0.0989011;0;
0.0769231;0.538462;0.384615;0;0;
0.0879121;0.747253;0.164835;0;0;
0.0989011;0.835165;0.0659341;0;0;
0.120879;0.032967;0.846154;0;0;
0.021978;0.846154;0.131868;0;0;
0.0659341;0.714286;0.21978;0;0;
0.252747;0.747253;0;0;0;
0.142857;0.010989;0.813187;0.032967;0;
0.0549451;0.945055;0;0;0;
0.175824;0.340659;0.483516;0;0;
0.120879;0.626374;0.252747;0;0;
0.153846;0.010989;0.758242;0.0769231;0;
0.043956;0.615385;0.340659;0;0;
0.0659341;0.758242;0.175824;0;0;
0.307692;0.692308;0;0;0;
0.21978;0.010989;0.604396;0.0659341;0.0989011;
0.0659341;0.747253;0.186813;0;0;
0.0659341;0.813187;0.120879;0;0;
0.351648;0.648352;0;0;0;
0.131868;0.010989;0.725275;0.131868;0;
0.043956;0.912088;0.043956;0;0;
0.10989;0.615385;0.274725;0;0;
0.285714;0.714286;0;0;0;
0.0549451;0.142857;0.714286;0;0.0879121;
0.32967;0.67033;0;0;0;
0.0549451;0.043956;0.901099;0;0;
0.208791;0.791209;0;0;0;
0.142857;0.010989;0.681319;0.131868;0.032967;
0.043956;0.956044;0;0;0;
0.120879;0.659341;0.21978;0;0;
0.318681;0.681319;0;0;0;
0.175824;0.010989;0.736264;0.0769231;0;
0.208791;0.791209;0;0;0;
0.0879121;0.285714;0.626374;0;0;
0.21978;0.78022;0;0;0;
0.142857;0.010989;0.758242;0.043956;0.043956;
0.208791;0.791209;0;0;0;
0.0879121;0.296703;0.615385;0;0;
0.230769;0.769231;0;0;0;
0.142857;0.043956;0.681319;0;0.131868;
0.175824;0.824176;0;0;0;
0.131868;0.263736;0.604396;0;0;
0.21978;0.78022;0;0;0;
0.175824;0.010989;0.703297;0.0659341;0.043956;
0.043956;0.956044;0;0;0;
0.131868;0.505495;0.362637;0;0;
0.120879;0.879121;0;0;0;
0.230769;0.010989;0.648352;0.0879121;0.021978;
0.0549451;0.659341;0.285714;0;0;
0.0989011;0.692308;0.208791;0;0;
0.0879121;0.901099;0.010989;0;0;
0.197802;0.010989;0.659341;0.10989;0.021978;
0.0769231;0.516484;0.406593;0;0;
0.0989011;0.593407;0.307692;0;0;
0.0879121;0.78022;0.131868;0;0;
0.197802;0.010989;0.637363;0.0659341;0.0879121;
0.043956;0.571429;0.384615;0;0;
0.142857;0.604396;0.252747;0;0;
0.0659341;0.879121;0.0549451;0;0;
0.175824;0.0549451;0.769231;0;0;
0.032967;0.879121;0.0879121;0;0;
0.0989011;0.703297;0.197802;0;0;
0.285714;0.714286;0;0;0;
0.131868;0.043956;0.714286;0;0.10989;
0.131868;0.868132;0;0;0;
0.0769231;0.417582;0.505495;0;0;
0.241758;0.758242;0;0;0;
0.175824;0.010989;0.637363;0.0659341;0.10989;
0.043956;0.945055;0.010989;0;0;
0.0879121;0.516484;0.395604;0;0;
0.142857;0.857143;0;0;0;
0.197802;0.032967;0.659341;0;0.10989;
0.043956;0.736264;0.21978;0;0;
0.10989;0.538462;0.351648;0;0;
0.120879;0.802198;0.0769231;0;0;
0.10989;0.0989011;0.648352;0;0.142857;
0.0549451;0.846154;0.0989011;0;0;
0.10989;0.296703;0.593407;0;0;
