PS100;PS80;PS60;PS40;PS20
0.571;0.429;0;0;0;
0.001;0.369;0.63;0;0;
0.723;0.277;0;0;0;
0.004;0.284;0.712;0;0;
0.051;0.949;0;0;0;
0.003;0.047;0.95;0;0;
0.003;0.803;0.194;0;0;
0.002;0.411;0.587;0;0;
0.003;0.547;0.45;0;0;
0.001;0.033;0.966;0;0;
0.001;0.618;0.381;0;0;
0.001;0.373;0.626;0;0;
0.003;0.5;0.497;0;0;
0.002;0.023;0.975;0;0;
0.001;0.742;0.257;0;0;
0.001;0.43;0.569;0;0;
0.001;0.65;0.349;0;0;
0.001;0.205;0.794;0;0;
0.001;0.943;0.056;0;0;
0.001;0.69;0.309;0;0;
0.001;0.867;0.132;0;0;
0.001;0.426;0.573;0;0;
0.154;0.846;0;0;0;
0.001;0.765;0.234;0;0;
0.032;0.968;0;0;0;
0.001;0.389;0.61;0;0;
0.115;0.885;0;0;0;
0.002;0.624;0.374;0;0;
0.001;0.906;0.093;0;0;
0.001;0.216;0.783;0;0;
0.001;0.826;0.173;0;0;
0.001;0.535;0.464;0;0;
0.001;0.692;0.307;0;0;
0.002;0.006;0.992;0;0;
0.002;0.775;0.223;0;0;
0.001;0.341;0.658;0;0;
0.001;0.37;0.629;0;0;
0.001;0.015;0.984;0;0;
0.012;0.463;0.525;0;0;
0.002;0.282;0.716;0;0;
0.002;0.373;0.625;0;0;
0.001;0.002;0.883;0.114;0;
0.002;0.674;0.324;0;0;
0.001;0.283;0.716;0;0;
0.001;0.393;0.606;0;0;
0.001;0.003;0.892;0.104;0;
0.003;0.531;0.466;0;0;
0.001;0.198;0.801;0;0;
0.001;0.314;0.685;0;0;
0.001;0;0.784;0.215;0;
0.001;0.33;0.669;0;0;
0.001;0.148;0.851;0;0;
0.002;0.258;0.74;0;0;
0.001;0.005;0.729;0.265;0;
0.001;0.676;0.323;0;0;
0.005;0.072;0.923;0;0;
0.004;0.45;0.546;0;0;
0.002;0.002;0.898;0.098;0;
0.002;0.599;0.399;0;0;
0.001;0.269;0.73;0;0;
0.001;0.509;0.49;0;0;
0.001;0;0.931;0.068;0;
0.001;0.665;0.334;0;0;
0.001;0.306;0.693;0;0;
0.001;0.481;0.518;0;0;
0.001;0.002;0.975;0.022;0;
0.002;0.711;0.287;0;0;
0.002;0.289;0.709;0;0;
0.002;0.347;0.651;0;0;
0.002;0.004;0.979;0.015;0;
0.003;0.482;0.515;0;0;
0.004;0.153;0.843;0;0;
0.002;0.322;0.676;0;0;
0.001;0.002;0.848;0.149;0;
0.001;0.577;0.422;0;0;
0.001;0.11;0.889;0;0;
0.001;0.472;0.527;0;0;
0.001;0;0.9;0.099;0;
0.003;0.55;0.447;0;0;
0.001;0.216;0.783;0;0;
0.001;0.468;0.531;0;0;
0.001;0.006;0.916;0.077;0;
0.001;0.727;0.272;0;0;
0.001;0.382;0.617;0;0;
0.001;0.551;0.448;0;0;
0.001;0.051;0.948;0;0;
0.001;0.782;0.217;0;0;
0.001;0.419;0.58;0;0;
0.001;0.588;0.411;0;0;
0.001;0.151;0.848;0;0;
0.001;0.777;0.222;0;0;
0.001;0.464;0.535;0;0;
0.001;0.707;0.292;0;0;
0.002;0.222;0.776;0;0;
0.001;0.947;0.052;0;0;
0.001;0.678;0.321;0;0;
0.001;0.879;0.12;0;0;
0.001;0.377;0.622;0;0;
0.13;0.87;0;0;0;
0.004;0.693;0.303;0;0;
0.003;0.963;0.034;0;0;
0.003;0.4;0.597;0;0;
0.103;0.897;0;0;0;
0.002;0.721;0.277;0;0;
0.002;0.954;0.044;0;0;
0.002;0.333;0.665;0;0;
0.032;0.968;0;0;0;
0.001;0.687;0.312;0;0;
0.001;0.882;0.117;0;0;
0.003;0.289;0.708;0;0;
0.042;0.958;0;0;0;
0.009;0.577;0.414;0;0;
0.002;0.832;0.166;0;0;
0.002;0.238;0.76;0;0;
0.002;0.938;0.06;0;0;
0.002;0.618;0.38;0;0;
0.001;0.786;0.213;0;0;
0.001;0.225;0.774;0;0;
0.023;0.977;0;0;0;
0.001;0.607;0.392;0;0;
