PS100;PS80;PS60;PS40;PS20
0;0;0;0.428571;0.571429;
0.0659341;0.120879;0.505495;0.307692;0;
0;0;0;0;1;
0.010989;0.395604;0.505495;0.0879121;0;
0;0;0;0;1;
0.142857;0.186813;0.648352;0.021978;0;
0;0;0;0;1;
0.131868;0.186813;0.582418;0.0989011;0;
0;0;0;0;1;
0.021978;0.296703;0.417582;0.263736;0;
0;0;0;0;1;
0.010989;0.307692;0.362637;0.318681;0;
0;0;0;0;1;
0;0.21978;0.582418;0.197802;0;
0;0;0;0;1;
0.10989;0.252747;0.351648;0.285714;0;
0;0;0;0;1;
0.0879121;0.285714;0.406593;0.21978;0;
0;0;0;0;1;
0;0.417582;0.450549;0.131868;0;
0;0;0;0;1;
0.021978;0.362637;0.384615;0.230769;0;
0;0;0;0;1;
0;0.285714;0.516484;0.197802;0;
0;0;0;0;1;
0.021978;0.131868;0.615385;0.230769;0;
0;0;0;0;1;
0;0.164835;0.571429;0.263736;0;
0;0;0;0;1;
0;0;0.824176;0.175824;0;
0;0;0;0;1;
0;0.175824;0.461538;0.362637;0;
0;0;0;0;1;
0;0.043956;0.648352;0.307692;0;
0;0;0;0;1;
0.032967;0.186813;0.395604;0.384615;0;
0;0;0;0;1;
0.043956;0.153846;0.395604;0.406593;0;
0;0;0;0;1;
0;0.153846;0.516484;0.32967;0;
0;0;0;0;1;
0;0.0989011;0.538462;0.362637;0;
0;0;0;0;1;
0;0.010989;0.692308;0.296703;0;
0;0;0;0;1;
0;0;0.681319;0.318681;0;
0;0;0;0;1;
0;0.010989;0.648352;0.340659;0;
0;0;0;0;1;
0;0;0.637363;0.362637;0;
0;0;0;0;1;
0.010989;0.0879121;0.516484;0.384615;0;
0;0;0;0;1;
0.0989011;0.142857;0.208791;0.549451;0;
0;0;0;0;1;
0;0.0659341;0.736264;0.197802;0;
0;0;0;0;1;
0;0.296703;0.263736;0.43956;0;
0;0;0;0;1;
0;0.230769;0.43956;0.32967;0;
0;0;0;0;1;
0.0769231;0.153846;0.362637;0.406593;0;
0;0;0;0;1;
0.0549451;0.230769;0.428571;0.285714;0;
0;0;0;0;1;
0.043956;0.296703;0.296703;0.362637;0;
0;0;0;0;1;
0;0.252747;0.604396;0.142857;0;
0;0;0;0;1;
0;0.21978;0.714286;0.0659341;0;
0;0;0;0;1;
0.032967;0.197802;0.769231;0;0;
0;0;0;0;1;
0.0769231;0.142857;0.659341;0.120879;0;
0;0;0;0;1;
0;0.131868;0.835165;0.032967;0;
0;0;0;0;1;
0.0659341;0.153846;0.549451;0.230769;0;
0;0;0;0;1;
0;0.164835;0.769231;0.0659341;0;
0;0;0;0;1;
0.0769231;0.10989;0.604396;0.208791;0;
0;0;0;0;1;
0;0.186813;0.703297;0.10989;0;
0;0;0;0;1;
0.0769231;0.142857;0.450549;0.32967;0;
0;0;0;0;1;
0;0.230769;0.604396;0.164835;0;
0;0;0;0;1;
0;0.131868;0.824176;0.043956;0;
0;0;0;0;1;
0;0.21978;0.659341;0.120879;0;
0;0;0;0;1;
0.0769231;0.142857;0.461538;0.318681;0;
0;0;0;0;1;
0;0.164835;0.582418;0.252747;0;
0;0;0;0;1;
0.043956;0.0769231;0.483516;0.395604;0;
0;0;0;0;1;
0;0.208791;0.373626;0.417582;0;
0;0;0;0;1;
0.032967;0.0659341;0.56044;0.340659;0;
0;0;0;0;1;
0.0549451;0.208791;0.32967;0.406593;0;
0;0;0;0;1;
0.043956;0.0989011;0.626374;0.230769;0;
0;0;0;0;1;
0.043956;0.208791;0.472527;0.274725;0;
0;0;0;0;1;
0.120879;0.0769231;0.472527;0.32967;0;
0;0;0;0;1;
0.021978;0.0989011;0.758242;0.120879;0;
0;0;0;0;1;
0.032967;0.10989;0.681319;0.175824;0;
0;0;0;0;1;
0;0.252747;0.384615;0.362637;0;
0;0;0;0;1;
0.021978;0.10989;0.351648;0.516484;0;
0;0;0;0;1;
0;0.043956;0.538462;0.417582;0;
