PS100;PS80;PS60;PS40;PS20
1;0;0;0;0;
0.006;0.228;0.766;0;0;
1;0;0;0;0;
0.038;0.196;0.669;0.097;0;
0.558;0.442;0;0;0;
0;0.106;0.346;0.548;0;
0.697;0.303;0;0;0;
0.034;0.171;0.24;0.555;0;
0.429;0.571;0;0;0;
0;0;0.418;0.582;0;
0.599;0.401;0;0;0;
0.035;0.155;0.404;0.406;0;
0.356;0.644;0;0;0;
0.036;0.087;0.335;0.542;0;
0.552;0.448;0;0;0;
0.034;0.136;0.634;0.196;0;
0.171;0.829;0;0;0;
0.031;0.028;0.872;0.069;0;
0.081;0.919;0;0;0;
0.013;0.724;0.263;0;0;
0.01;0.925;0.065;0;0;
0.009;0.44;0.551;0;0;
0.264;0.736;0;0;0;
0.017;0.891;0.092;0;0;
0.287;0.713;0;0;0;
0.039;0.239;0.722;0;0;
0.427;0.573;0;0;0;
0.024;0.659;0.317;0;0;
0.228;0.772;0;0;0;
0.015;0.183;0.802;0;0;
0.263;0.737;0;0;0;
0.011;0.751;0.238;0;0;
0.123;0.877;0;0;0;
0.016;0.338;0.646;0;0;
0.288;0.712;0;0;0;
0.021;0.806;0.173;0;0;
0.229;0.771;0;0;0;
0.028;0.286;0.686;0;0;
0.355;0.645;0;0;0;
0.017;0.748;0.235;0;0;
0.228;0.772;0;0;0;
0.023;0.231;0.746;0;0;
0.304;0.696;0;0;0;
0.015;0.732;0.253;0;0;
0.133;0.867;0;0;0;
0.012;0.336;0.652;0;0;
0.271;0.729;0;0;0;
0.018;0.788;0.194;0;0;
0.176;0.824;0;0;0;
0.015;0.325;0.66;0;0;
0.279;0.721;0;0;0;
0.014;0.706;0.28;0;0;
0.175;0.825;0;0;0;
0.02;0.239;0.741;0;0;
0.235;0.765;0;0;0;
0.016;0.779;0.205;0;0;
0.119;0.881;0;0;0;
0.018;0.344;0.638;0;0;
0.282;0.718;0;0;0;
0.016;0.812;0.172;0;0;
0.2;0.8;0;0;0;
0.025;0.306;0.669;0;0;
0.319;0.681;0;0;0;
0.005;0.777;0.218;0;0;
0.191;0.809;0;0;0;
0.016;0.262;0.722;0;0;
0.275;0.725;0;0;0;
0.02;0.745;0.235;0;0;
0.132;0.868;0;0;0;
0.015;0.349;0.636;0;0;
0.3;0.7;0;0;0;
0.009;0.78;0.211;0;0;
0.204;0.796;0;0;0;
0.022;0.212;0.766;0;0;
0.232;0.768;0;0;0;
0.009;0.752;0.239;0;0;
0.069;0.931;0;0;0;
0.007;0.32;0.673;0;0;
0.211;0.789;0;0;0;
0.012;0.802;0.186;0;0;
0.119;0.881;0;0;0;
0.012;0.339;0.649;0;0;
0.298;0.702;0;0;0;
0.02;0.741;0.239;0;0;
0.149;0.851;0;0;0;
0.013;0.256;0.731;0;0;
0.237;0.763;0;0;0;
0.008;0.751;0.241;0;0;
0.046;0.954;0;0;0;
0.008;0.349;0.643;0;0;
0.184;0.816;0;0;0;
0.007;0.8;0.193;0;0;
0.091;0.909;0;0;0;
0.013;0.312;0.675;0;0;
0.208;0.792;0;0;0;
0.016;0.782;0.202;0;0;
0.058;0.942;0;0;0;
0.014;0.309;0.677;0;0;
0.175;0.825;0;0;0;
0.007;0.826;0.167;0;0;
0.056;0.944;0;0;0;
0.007;0.311;0.682;0;0;
0.175;0.825;0;0;0;
0.008;0.792;0.2;0;0;
0.028;0.972;0;0;0;
0.005;0.324;0.671;0;0;
0.144;0.856;0;0;0;
0.009;0.801;0.19;0;0;
0.021;0.979;0;0;0;
0.006;0.363;0.631;0;0;
0.179;0.821;0;0;0;
0.015;0.807;0.178;0;0;
0.074;0.926;0;0;0;
0.007;0.328;0.665;0;0;
0.215;0.785;0;0;0;
0.011;0.761;0.228;0;0;
0.047;0.953;0;0;0;
0.008;0.32;0.672;0;0;
0.166;0.834;0;0;0;
0.023;0.753;0.224;0;0;
