PS100;PS80;PS60;PS40;PS20
0;0;0.927;0.073;0;
0;0;0.51;0.49;0;
0;0.361;0.639;0;0;
0;0;0.033;0.967;0;
0;0.34;0.66;0;0;
0;0;0;0.198;0.802;
0.289;0.711;0;0;0;
0;0;0;0.234;0.766;
0.484;0.516;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.959;0.041;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.643;0.357;0;0;0;
0;0;0;0;1;
0.915;0.085;0;0;0;
0;0;0;0;1;
0.749;0.251;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.919;0.081;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.822;0.178;0;0;0;
0;0;0;0;1;
0.96;0.04;0;0;0;
0;0;0;0;1;
0.524;0.476;0;0;0;
0;0;0;0;1;
0.709;0.291;0;0;0;
0;0;0;0;1;
0.4;0.6;0;0;0;
0;0;0;0;1;
0.685;0.315;0;0;0;
0;0;0;0;1;
0.496;0.504;0;0;0;
0;0;0;0;1;
0.847;0.153;0;0;0;
0;0;0;0;1;
0.644;0.356;0;0;0;
0;0;0;0;1;
0.896;0.104;0;0;0;
0;0;0;0;1;
0.49;0.51;0;0;0;
0;0;0;0;1;
0.686;0.314;0;0;0;
0;0;0;0;1;
0.471;0.529;0;0;0;
0;0;0;0;1;
0.765;0.235;0;0;0;
0;0;0;0;1;
0.565;0.435;0;0;0;
0;0;0;0;1;
0.818;0.182;0;0;0;
0;0;0;0;1;
0.556;0.444;0;0;0;
0;0;0;0;1;
0.799;0.201;0;0;0;
0;0;0;0;1;
0.548;0.452;0;0;0;
0;0;0;0;1;
0.827;0.173;0;0;0;
0;0;0;0;1;
0.522;0.478;0;0;0;
0;0;0;0;1;
0.796;0.204;0;0;0;
0;0;0;0;1;
0.579;0.421;0;0;0;
0;0;0;0;1;
0.818;0.182;0;0;0;
0;0;0;0;1;
0.616;0.384;0;0;0;
0;0;0;0;1;
0.829;0.171;0;0;0;
0;0;0;0;1;
0.629;0.371;0;0;0;
0;0;0;0;1;
0.873;0.127;0;0;0;
0;0;0;0;1;
0.62;0.38;0;0;0;
0;0;0;0;1;
0.951;0.049;0;0;0;
0;0;0;0;1;
0.692;0.308;0;0;0;
0;0;0;0;1;
0.899;0.101;0;0;0;
0;0;0;0;1;
0.685;0.315;0;0;0;
0;0;0;0;1;
0.968;0.032;0;0;0;
0;0;0;0;1;
0.784;0.216;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.862;0.138;0;0;0;
0;0;0;0;1;
1;0;0;0;0;
0;0;0;0;1;
0.717;0.283;0;0;0;
0;0;0;0;1;
0.962;0.038;0;0;0;
0;0;0;0;1;
0.63;0.37;0;0;0;
0;0;0;0;1;
0.875;0.125;0;0;0;
0;0;0;0;1;
0.675;0.325;0;0;0;
0;0;0;0;1;
0.868;0.132;0;0;0;
0;0;0;0;1;
0.598;0.402;0;0;0;
0;0;0;0;1;
0.914;0.086;0;0;0;
0;0;0;0;1;
