PS100;PS80;PS60;PS40;PS20
0;0;0;0;1;
0.007;0.228;0.311;0.454;0;
0;0;0;0;1;
0.014;0.083;0.338;0.565;0;
0;0;0;0;1;
0;0;0.273;0.727;0;
0;0;0;0;1;
0.003;0.045;0.397;0.555;0;
0;0;0;0;1;
0;0;0.378;0.622;0;
0;0;0;0;1;
0.002;0.03;0.593;0.375;0;
0;0;0;0;1;
0;0;0.469;0.531;0;
0;0;0;0;1;
0.015;0.074;0.446;0.465;0;
0;0;0;0;1;
0;0.014;0.442;0.544;0;
0;0;0;0;1;
0.027;0.098;0.443;0.432;0;
0;0;0;0;1;
0;0.084;0.407;0.509;0;
0;0;0;0;1;
0.018;0.084;0.581;0.317;0;
0;0;0;0;1;
0;0.07;0.449;0.481;0;
0;0;0;0;1;
0.004;0.06;0.581;0.355;0;
0;0;0;0;1;
0;0;0.417;0.583;0;
0;0;0;0;1;
0.007;0.044;0.452;0.497;0;
0;0;0;0;1;
0;0;0.258;0.742;0;
0;0;0;0;1;
0.024;0.109;0.189;0.678;0;
0;0;0;0;1;
0;0;0.357;0.643;0;
0;0;0;0;1;
0.017;0.055;0.465;0.463;0;
0;0;0;0;1;
0;0;0.397;0.603;0;
0;0;0;0;1;
0.011;0.06;0.438;0.491;0;
0;0;0;0;1;
0;0;0.341;0.659;0;
0;0;0;0;1;
0.006;0.06;0.383;0.551;0;
0;0;0;0;1;
0;0;0.235;0.765;0;
0;0;0;0;1;
0.008;0.068;0.299;0.625;0;
0;0;0;0;1;
0;0;0.31;0.69;0;
0;0;0;0;1;
0.008;0.058;0.477;0.457;0;
0;0;0;0;1;
0;0;0.442;0.558;0;
0;0;0;0;1;
0.009;0.058;0.489;0.444;0;
0;0;0;0;1;
0;0;0.335;0.665;0;
0;0;0;0;1;
0.011;0.054;0.378;0.557;0;
0;0;0;0;1;
0;0;0.347;0.653;0;
0;0;0;0;1;
0.007;0.05;0.468;0.475;0;
0;0;0;0;1;
0;0;0.443;0.557;0;
0;0;0;0;1;
0.006;0.064;0.398;0.532;0;
0;0;0;0;1;
0;0;0.29;0.71;0;
0;0;0;0;1;
0.007;0.086;0.318;0.589;0;
0;0;0;0;1;
0;0;0.359;0.641;0;
0;0;0;0;1;
0.011;0.074;0.463;0.452;0;
0;0;0;0;1;
0;0;0.416;0.584;0;
0;0;0;0;1;
0.02;0.092;0.369;0.519;0;
0;0;0;0;1;
0;0;0.422;0.578;0;
0;0;0;0;1;
0.004;0.049;0.536;0.411;0;
0;0;0;0;1;
0;0;0.439;0.561;0;
0;0;0;0;1;
0.019;0.113;0.323;0.545;0;
0;0;0;0;1;
0;0;0.429;0.571;0;
0;0;0;0;1;
0.004;0.064;0.58;0.352;0;
0;0;0;0;1;
0;0.058;0.464;0.478;0;
0;0;0;0;1;
0.016;0.103;0.513;0.368;0;
0;0;0;0;1;
0;0.12;0.296;0.584;0;
0;0;0;0;1;
0.009;0.061;0.541;0.389;0;
0;0;0;0;1;
0;0;0.505;0.495;0;
0;0;0;0;1;
0.001;0.002;0.655;0.342;0;
0;0;0;0;1;
0;0;0.396;0.604;0;
0;0;0;0;1;
0.021;0.1;0.237;0.642;0;
0;0;0;0;1;
0;0;0.325;0.675;0;
0;0;0;0;1;
0.009;0.07;0.462;0.459;0;
0;0;0;0;1;
0;0;0.476;0.524;0;
0;0;0;0;1;
0.009;0.046;0.566;0.379;0;
