PS100;PS80;PS60;PS40;PS20
0;0.804167;0.195833;0;0;
0.03125;0.154167;0.814583;0;0;
0.0229167;0.670833;0.30625;0;0;
0.0229167;0.0604167;0.916667;0;0;
0.00625;0.01875;0.975;0;0;
0.00416667;0.00416667;0.25625;0.735417;0;
0.00416667;0.48125;0.514583;0;0;
0.00416667;0.0395833;0.2;0.75625;0;
0.04375;0.272917;0.683333;0;0;
0;0;0;1;0;
0.05625;0.90625;0.0375;0;0;
0.03125;0.025;0.147917;0.795833;0;
0.025;0.68125;0.29375;0;0;
0;0;0.0791667;0.920833;0;
0.19375;0.80625;0;0;0;
0.0354167;0.0645833;0.075;0.825;0;
0.03125;0.85;0.11875;0;0;
0;0;0.00833333;0.991667;0;
0.272917;0.727083;0;0;0;
0;0;0.05;0.95;0;
0.104167;0.895833;0;0;0;
0;0;0;1;0;
0.189583;0.810417;0;0;0;
0;0;0.0104167;0.989583;0;
0.00416667;0.927083;0.06875;0;0;
0;0;0;1;0;
0.08125;0.91875;0;0;0;
0.00833333;0.0458333;0.0208333;0.925;0;
0.00833333;0.758333;0.233333;0;0;
0;0;0;1;0;
0.0270833;0.972917;0;0;0;
0;0;0.0895833;0.910417;0;
0.0229167;0.591667;0.385417;0;0;
0;0;0;1;0;
0.0583333;0.747917;0.19375;0;0;
0;0;0;1;0;
0.0333333;0.445833;0.520833;0;0;
0;0;0;1;0;
0.0583333;0.427083;0.514583;0;0;
0;0;0;1;0;
0.1;0.145833;0.5125;0.241667;0;
0;0;0;1;0;
0.0583333;0.1625;0.591667;0.1875;0;
0;0;0;1;0;
0.0770833;0.145833;0.264583;0.5125;0;
0;0;0;1;0;
0.0375;0.170833;0.46875;0.322917;0;
0;0;0;1;0;
0.0479167;0.164583;0.383333;0.404167;0;
0;0;0;1;0;
0.03125;0.172917;0.664583;0.13125;0;
0;0;0;1;0;
0.0833333;0.170833;0.325;0.420833;0;
0;0;0;1;0;
0.0229167;0.158333;0.64375;0.175;0;
0;0;0;1;0;
0.05;0.18125;0.325;0.44375;0;
0;0;0;1;0;
0.0270833;0.185417;0.55625;0.23125;0;
0;0;0;1;0;
0.04375;0.172917;0.4;0.383333;0;
0;0;0;1;0;
0.0708333;0.179167;0.527083;0.222917;0;
0;0;0;1;0;
0.0770833;0.14375;0.39375;0.385417;0;
0;0;0;1;0;
0.03125;0.164583;0.627083;0.177083;0;
0;0;0;1;0;
0.0666667;0.152083;0.422917;0.358333;0;
0;0;0;1;0;
0.05625;0.152083;0.620833;0.170833;0;
0;0;0;1;0;
0.0625;0.16875;0.435417;0.333333;0;
0;0;0;1;0;
0.06875;0.183333;0.45625;0.291667;0;
0;0;0;1;0;
0.0708333;0.18125;0.28125;0.466667;0;
0;0;0;1;0;
0.0729167;0.14375;0.545833;0.2375;0;
0;0;0;1;0;
0.06875;0.135417;0.55625;0.239583;0;
0;0;0;1;0;
0.0479167;0.197917;0.754167;0;0;
0;0;0;1;0;
0.0375;0.10625;0.835417;0.0208333;0;
0;0;0;1;0;
0.0458333;0.210417;0.74375;0;0;
0;0;0;1;0;
0.0375;0.14375;0.608333;0.210417;0;
0;0;0;1;0;
0.0729167;0.141667;0.635417;0.15;0;
0;0;0;1;0;
0.0666667;0.14375;0.520833;0.26875;0;
0;0;0;1;0;
0.0791667;0.127083;0.679167;0.114583;0;
0;0;0;1;0;
0.102083;0.129167;0.504167;0.264583;0;
0;0;0;1;0;
0.0541667;0.141667;0.758333;0.0458333;0;
0;0;0;1;0;
0.0958333;0.13125;0.447917;0.325;0;
0;0;0;1;0;
0.0916667;0.129167;0.60625;0.172917;0;
0;0;0;1;0;
0.10625;0.120833;0.489583;0.283333;0;
0;0;0;1;0;
0.0666667;0.158333;0.775;0;0;
0;0;0;1;0;
0.05625;0.1375;0.80625;0;0;
0;0;0;1;0;
0.075;0.34375;0.58125;0;0;
0;0;0;1;0;
0.0645833;0.216667;0.71875;0;0;
0;0;0;1;0;
0.08125;0.410417;0.508333;0;0;
0;0;0;1;0;
0.025;0.341667;0.633333;0;0;
0;0;0;1;0;
0.04375;0.5375;0.41875;0;0;
0;0;0;1;0;
