Traffic	22
 	27
 	32
 	37
PeopleOnStreet	22
 	27
 	32
 	37
Nebuta	22
 	27
 	32
 	37
SteamLocomotive	22
 	27
 	32
 	37
Kimono	22
 	27
 	32
 	37
ParkScene	22
 	27
 	32
 	37
Cactus	22
 	27
 	32
 	37
BasketballDrive	22
 	27
 	32
 	37
BQTerrace	22
 	27
 	32
 	37
BasketballDrill	22
 	27
 	32
 	37
BQMall	22
 	27
 	32
 	37
PartyScene	22
 	27
 	32
 	37
RaceHorses	22
 	27
 	32
 	37
BasketballPass	22
 	27
 	32
 	37
BQSquare	22	3097.067	39.0069	43.2922	43.9675	15.719
 	27	1438.293	34.5854	40.9759	41.6225	11.056
 	32	734.88	31.3801	39.3685	39.7986	8.456
 	37	394.827	28.4813	38.4123	38.8724	6.997
BlowingBubbles	22
 	27
 	32
 	37
RaceHorses	22
 	27
 	32
 	37
FourPeople	22
 	27
 	32
 	37
Johnny	22
 	27
 	32
 	37
KristenAndSara	22
 	27
 	32
 	37
BasketballDrillText	22
 	27
 	32
 	37
ChinaSpeed	22
 	27
 	32
 	37
SlideEditing	22
 	27
 	32
 	37
SlideShow	22
 	27
 	32
 	37
