PS100;PS80;PS60;PS40;PS20
0;0;0.722917;0.277083;0;
0;0;0.71875;0.28125;0;
0;0;0.572917;0.427083;0;
0;0.239583;0.760417;0;0;
0;0.8625;0.1375;0;0;
0;0.647917;0.352083;0;0;
0.564583;0.435417;0;0;0;
0;0;0.491667;0.508333;0;
0;0.19375;0.80625;0;0;
0;0;0.914583;0.0854167;0;
0;0.472917;0.527083;0;0;
0;0.745833;0.254167;0;0;
0.508333;0.491667;0;0;0;
0;0.510417;0.489583;0;0;
0.954167;0.0458333;0;0;0;
0;0;0;0.95625;0.04375;
0;0;0.35625;0.64375;0;
0;0;0;0.322917;0.677083;
0;0;0.29375;0.70625;0;
0;0;0.647917;0.352083;0;
0;0.50625;0.49375;0;0;
0;0.347917;0.652083;0;0;
0.0875;0.9125;0;0;0;
0;0.391667;0.608333;0;0;
0.247917;0.752083;0;0;0;
0;0.491667;0.508333;0;0;
0.739583;0.260417;0;0;0;
0;0;0.15;0.85;0;
0;0;0.5125;0.4875;0;
0;0;0;0.604167;0.395833;
0;0;0;0.866667;0.133333;
0;0;0.975;0.025;0;
0;0.6625;0.3375;0;0;
0;0.291667;0.708333;0;0;
0.13125;0.86875;0;0;0;
0;0.241667;0.758333;0;0;
0;0.991667;0.00833333;0;0;
0;0.766667;0.233333;0;0;
0.729167;0.270833;0;0;0;
0;0;0;0.985417;0.0145833;
0;0;0.0916667;0.908333;0;
0;0;0;0;1;
0;0;0.383333;0.616667;0;
0;0;0;0.975;0.025;
0;0;0.735417;0.264583;0;
0;0;0.489583;0.510417;0;
0;0;0.179167;0.820833;0;
0;0.0791667;0.920833;0;0;
0;0.583333;0.416667;0;0;
0;0.0479167;0.952083;0;0;
0;0.745833;0.254167;0;0;
0;0.672917;0.327083;0;0;
0.252083;0.747917;0;0;0;
0;0.3625;0.6375;0;0;
0.49375;0.50625;0;0;0;
0;0;0.483333;0.516667;0;
0;0;0.866667;0.133333;0;
0;0;0.2875;0.7125;0;
0;0;0.0270833;0.972917;0;
0;0.0583333;0.941667;0;0;
0;0.489583;0.510417;0;0;
0;0;0.897917;0.102083;0;
0;0.516667;0.483333;0;0;
0;0.664583;0.335417;0;0;
0.247917;0.752083;0;0;0;
0;0.458333;0.541667;0;0;
0.595833;0.404167;0;0;0;
0;0;0.335417;0.664583;0;
0;0;0.63125;0.36875;0;
0;0;0;0.820833;0.179167;
0;0;0;0.56875;0.43125;
0;0.966667;0.0333333;0;0;
0.28125;0.71875;0;0;0;
0;0.320833;0.679167;0;0;
0.4875;0.5125;0;0;0;
0;0;0.520833;0.479167;0;
0;0;0.9;0.1;0;
0;0;0.40625;0.59375;0;
0;0;0.1875;0.8125;0;
0;0.179167;0.820833;0;0;
0;0.654167;0.345833;0;0;
0;0.233333;0.766667;0;0;
0.0166667;0.983333;0;0;0;
0;0.647917;0.352083;0;0;
0.30625;0.69375;0;0;0;
0;0.44375;0.55625;0;0;
0.597917;0.402083;0;0;0;
0;0;0.34375;0.65625;0;
0;0;0.65;0.35;0;
0;0;0;0.8;0.2;
0;0;0;0.579167;0.420833;
0;0.935417;0.0645833;0;0;
0.258333;0.741667;0;0;0;
0;0.41875;0.58125;0;0;
0.5375;0.4625;0;0;0;
0;0;0.460417;0.539583;0;
0;0;0.822917;0.177083;0;
0;0;0.214583;0.785417;0;
0;0;0;0.772917;0.227083;
0;0.535417;0.464583;0;0;
0;0.8;0.2;0;0;
0;0.420833;0.579167;0;0;
0.3;0.7;0;0;0;
0;0;0.852083;0.147917;0;
0;0.547917;0.452083;0;0;
0;0.2875;0.7125;0;0;
0.0125;0.9875;0;0;0;
0;0.629167;0.370833;0;0;
0.364583;0.635417;0;0;0;
0;0.433333;0.566667;0;0;
0.714583;0.285417;0;0;0;
0;0;0.202083;0.797917;0;
0;0;0.566667;0.433333;0;
0;0;0;0.741667;0.258333;
0;0;0;0.716667;0.283333;
0;0.49375;0.50625;0;0;
0.04375;0.95625;0;0;0;
0;0.783333;0.216667;0;0;
0.835417;0.164583;0;0;0;
0;0;0;0.891667;0.108333;
