PS100;PS80;PS60;PS40;PS20
0;0;0.586364;0.413636;0;
0;0;0.690909;0.309091;0;
0;0;0.690909;0.309091;0;
0;0;0.218182;0.781818;0;
0;0;0.740909;0.259091;0;
0;0;0;0.309091;0.690909;
0;0.740909;0.259091;0;0;
0;0;0;0.172727;0.827273;
0.0590909;0.940909;0;0;0;
0;0;0;0;1;
0.645455;0.354545;0;0;0;
0;0;0;0.00909091;0.990909;
0.740909;0.259091;0;0;0;
0;0;0;0;1;
0.940909;0.0590909;0;0;0;
0;0;0;0;1;
0.559091;0.440909;0;0;0;
0;0;0;0;1;
0.636364;0.363636;0;0;0;
0;0;0;0;1;
0.281818;0.718182;0;0;0;
0;0;0;0;1;
0.477273;0.522727;0;0;0;
0;0;0;0;1;
0.481818;0.518182;0;0;0;
0;0;0;0;1;
0.813636;0.186364;0;0;0;
0;0;0;0;1;
0.704545;0.295455;0;0;0;
0;0;0;0;1;
0.740909;0.259091;0;0;0;
0;0;0;0;1;
0.386364;0.613636;0;0;0;
0;0;0;0;1;
0.390909;0.609091;0;0;0;
0;0;0;0;1;
0.25;0.75;0;0;0;
0;0;0;0;1;
0.463636;0.536364;0;0;0;
0;0;0;0;1;
0.381818;0.618182;0;0;0;
0;0;0;0;1;
0.581818;0.418182;0;0;0;
0;0;0;0;1;
0.472727;0.527273;0;0;0;
0;0;0;0;1;
0.65;0.35;0;0;0;
0;0;0;0;1;
0.45;0.55;0;0;0;
0;0;0;0;1;
0.618182;0.381818;0;0;0;
0;0;0;0;1;
0.4;0.6;0;0;0;
0;0;0;0;1;
0.609091;0.390909;0;0;0;
0;0;0;0;1;
0.486364;0.513636;0;0;0;
0;0;0;0;1;
0.645455;0.354545;0;0;0;
0;0;0;0;1;
0.359091;0.640909;0;0;0;
0;0;0;0;1;
0.554545;0.445455;0;0;0;
0;0;0;0;1;
0.536364;0.463636;0;0;0;
0;0;0;0;1;
0.85;0.15;0;0;0;
0;0;0;0;1;
0.686364;0.313636;0;0;0;
0;0;0;0;1;
0.959091;0.0409091;0;0;0;
0;0;0;0;1;
0.7;0.3;0;0;0;
0;0;0;0;1;
0.863636;0.136364;0;0;0;
0;0;0;0;1;
0.631818;0.368182;0;0;0;
0;0;0;0;1;
0.740909;0.259091;0;0;0;
0;0;0;0;1;
0.418182;0.581818;0;0;0;
0;0;0;0;1;
0.531818;0.468182;0;0;0;
0;0;0;0;1;
0.4;0.6;0;0;0;
0;0;0;0;1;
0.618182;0.381818;0;0;0;
0;0;0;0;1;
0.4;0.6;0;0;0;
0;0;0;0;1;
0.577273;0.422727;0;0;0;
0;0;0;0;1;
0.368182;0.631818;0;0;0;
0;0;0;0;1;
0.55;0.45;0;0;0;
0;0;0;0;1;
0.486364;0.513636;0;0;0;
0;0;0;0;1;
0.781818;0.218182;0;0;0;
0;0;0;0;1;
0.581818;0.418182;0;0;0;
0;0;0;0;1;
0.809091;0.190909;0;0;0;
0;0;0;0;1;
0.518182;0.481818;0;0;0;
0;0;0;0;1;
0.686364;0.313636;0;0;0;
0;0;0;0;1;
0.5;0.5;0;0;0;
0;0;0;0;1;
0.686364;0.313636;0;0;0;
0;0;0;0;1;
0.559091;0.440909;0;0;0;
0;0;0;0;1;
0.795455;0.204545;0;0;0;
0;0;0;0;1;
0.672727;0.327273;0;0;0;
0;0;0;0;1;
0.918182;0.0818182;0;0;0;
0;0;0;0.0727273;0.927273;
