PS100;PS80;PS60;PS40;PS20
0;0;0.895455;0.104545;0;
0.0272727;0.0409091;0.622727;0.309091;0;
0.00909091;0.0136364;0.922727;0.0545455;0;
0.00909091;0.00454545;0.122727;0.863636;0;
0.00909091;0.0136364;0.977273;0;0;
0;0;0;1;0;
0.0181818;0.186364;0.795455;0;0;
0;0;0;1;0;
0.0227273;0.0272727;0.872727;0.0772727;0;
0;0;0;1;0;
0.0272727;0.0272727;0.890909;0.0545455;0;
0;0;0;1;0;
0.0363636;0.00909091;0.740909;0.213636;0;
0;0;0;1;0;
0.00909091;0.0181818;0.881818;0.0909091;0;
0;0;0;1;0;
0.00909091;0.00454545;0.809091;0.177273;0;
0;0;0;1;0;
0.00909091;0.0181818;0.918182;0.0545455;0;
0;0;0;1;0;
0.0136364;0.00909091;0.85;0.127273;0;
0;0;0;1;0;
0.0136364;0.00909091;0.95;0.0272727;0;
0;0;0;1;0;
0.00909091;0.00909091;0.827273;0.154545;0;
0;0;0;1;0;
0.00909091;0.0181818;0.9;0.0727273;0;
0;0;0;1;0;
0.0181818;0.00909091;0.845455;0.127273;0;
0;0;0;1;0;
0.0136364;0.0545455;0.931818;0;0;
0;0;0;1;0;
0.0136364;0.0181818;0.945455;0.0227273;0;
0;0;0;1;0;
0.0136364;0.131818;0.854545;0;0;
0;0;0;1;0;
0.0136364;0.0136364;0.972727;0;0;
0;0;0;1;0;
0.00454545;0.140909;0.854545;0;0;
0;0;0;1;0;
0.00909091;0.0227273;0.886364;0.0818182;0;
0;0;0;1;0;
0.0181818;0.0181818;0.936364;0.0272727;0;
0;0;0;1;0;
0.00909091;0.0181818;0.818182;0.154545;0;
0;0;0;1;0;
0.0136364;0.0227273;0.813636;0.15;0;
0;0;0;1;0;
0.00909091;0.0227273;0.686364;0.281818;0;
0;0;0;1;0;
0.0136364;0.0227273;0.75;0.213636;0;
0;0;0;1;0;
0.0318182;0.00454545;0.686364;0.277273;0;
0;0;0;1;0;
0.0136364;0.0227273;0.809091;0.154545;0;
0;0;0;1;0;
0.0181818;0.00909091;0.727273;0.245455;0;
0;0;0;1;0;
0.0136364;0.0136364;0.818182;0.154545;0;
0;0;0;1;0;
0.0181818;0.0136364;0.677273;0.290909;0;
0;0;0;1;0;
0.0136364;0.0227273;0.790909;0.172727;0;
0;0;0;1;0;
0.0181818;0.0181818;0.709091;0.254545;0;
0;0;0;1;0;
0.0181818;0.0136364;0.859091;0.109091;0;
0;0;0;1;0;
0.0136364;0.0136364;0.809091;0.163636;0;
0;0;0;1;0;
0.0181818;0.0181818;0.886364;0.0772727;0;
0;0;0;1;0;
0.0181818;0.0181818;0.8;0.163636;0;
0;0;0;1;0;
0.0181818;0.0272727;0.868182;0.0863636;0;
0;0;0;1;0;
0.0363636;0.00909091;0.740909;0.213636;0;
0;0;0;1;0;
0.00454545;0.0363636;0.863636;0.0954545;0;
0;0;0;1;0;
0.0136364;0.0272727;0.690909;0.268182;0;
0;0;0;1;0;
0.0136364;0.0227273;0.790909;0.172727;0;
0;0;0;1;0;
0.00909091;0.0181818;0.740909;0.231818;0;
0;0;0;1;0;
0.00454545;0.0272727;0.845455;0.122727;0;
0;0;0;1;0;
0.00454545;0.0272727;0.704545;0.263636;0;
0;0;0;1;0;
0.00909091;0.0272727;0.759091;0.204545;0;
0;0;0;1;0;
0.0227273;0.0227273;0.590909;0.363636;0;
0;0;0;1;0;
0.0181818;0.0136364;0.709091;0.259091;0;
0;0;0;1;0;
0.0136364;0.0136364;0.568182;0.404545;0;
0;0;0;1;0;
0.0181818;0.0227273;0.627273;0.331818;0;
0;0;0;1;0;
0.0181818;0.0227273;0.45;0.509091;0;
0;0;0;1;0;
0.0136364;0.0227273;0.563636;0.4;0;
0;0;0;1;0;
0.0227273;0.0272727;0.377273;0.572727;0;
0;0;0;1;0;
0.0318182;0.0363636;0.436364;0.495455;0;
0;0;0;1;0;
0.00909091;0.0272727;0.390909;0.572727;0;
0;0;0;1;0;
0.0136364;0.00909091;0.581818;0.395455;0;
0;0;0;1;0;
0.0181818;0.0272727;0.372727;0.581818;0;
0;0;0;1;0;
0.0181818;0.00454545;0.540909;0.436364;0;
0;0;0;1;0;
0.00909091;0.0227273;0.418182;0.55;0;
0;0;0;1;0;
0.0136364;0.0272727;0.577273;0.381818;0;
0;0;0;1;0;
