POC;Control ON/OFF;SP;PV;PVavg;PID;EST;;;e;Se;de
;1;0.484;0.783618;0.783618;0.28026;0.283314;;;-0.251679;-0.12584;-0.12584
8;1;0.484;0.360977;0.572298;0.567656;0.576398;;;0.103339;-0.0741699;0.177509
9;1;0.484;0.754922;0.633172;0.173933;0.17585;;;-0.227574;-0.187957;-0.165457
10;1;0.484;0.092733;0.498062;0.675892;0.683862;;;0.328664;-0.023625;0.278119
11;1;0.484;0.828333;0.564117;0.0618964;0.17585;;;-0.28924;-0.168245;-0.308952
12;1;0.484;0.116476;0.48951;0.710291;0.71317;;;0.30872;-0.0138848;0.29898
13;1;0.484;0.801383;0.534063;0.0999347;0.17585;;;-0.266602;-0.147186;-0.287661
14;1;0.484;0.072083;0.476316;0.750219;0.752248;;;0.34601;0.0258195;0.306306
15;1;0.484;0.867302;0.519759;0.076169;0.17585;;;-0.321974;-0.135167;-0.333992
16;1;0.484;0.120527;0.479835;0.756981;0.762017;;;0.305317;0.0174913;0.313645
17;1;0.484;0.840648;0.512637;0.106312;0.17585;;;-0.299584;-0.132301;-0.302451
18;1;0.484;0.086016;0.477085;0.77212;0.781556;;;0.334307;0.0348524;0.316945
19;1;0.484;0.903594;0.509893;0.0663752;0.17585;;;-0.352459;-0.141377;-0.343383
20;1;0.484;0.11735;0.481854;0.768174;0.771787;;;0.307986;0.012616;0.330222
21;1;0.484;0.863315;0.507285;0.0846888;0.17585;;;-0.318625;-0.146696;-0.313305
22;1;0.484;0.086496;0.480986;0.766919;0.771787;;;0.333903;0.0202553;0.326264
23;1;0.484;0.882473;0.504603;0.066342;0.17585;;;-0.334717;-0.147103;-0.33431
24;1;0.484;0.116416;0.483037;0.754212;0.762017;;;0.308771;0.00728196;0.321744
25;1;0.484;0.825379;0.501055;0.104759;0.17585;;;-0.286758;-0.136097;-0.297764
26;1;0.484;0.079127;0.479958;0.766596;0.771787;;;0.340093;0.0339494;0.313426
27;1;0.484;0.877712;0.498899;0.0801786;0.17585;;;-0.330718;-0.13141;-0.335406
28;1;0.484;0.115835;0.481487;0.768302;0.771787;;;0.309259;0.0232197;0.319988
29;1;0.484;0.845651;0.49732;0.106668;0.17585;;;-0.303787;-0.128674;-0.306523
30;1;0.484;0.078231;0.479858;0.783143;0.791326;;;0.340846;0.0417493;0.322316
31;1;0.484;0.867641;0.49537;0.0944504;0.17585;;;-0.322258;-0.11938;-0.331552
32;1;0.484;0.112845;0.480657;0.778135;0.781556;;;0.31177;0.0365051;0.317014
33;1;0.484;0.871547;0.495134;0.101088;0.17585;;;-0.325539;-0.126265;-0.318655
34;1;0.484;0.084587;0.480472;0.792106;0.801095;;;0.335507;0.0414889;0.330523
35;1;0.484;0.913628;0.495408;0.0655884;0.17585;;;-0.360888;-0.138955;-0.348197
36;1;0.484;0.118037;0.482829;0.774344;0.781556;;;0.307409;0.0147496;0.334148
37;1;0.484;0.860838;0.495023;0.0887953;0.17585;;;-0.316544;-0.143522;-0.311976
38;1;0.484;0.08434;0.482189;0.770518;0.771787;;;0.335714;0.0243348;0.326129
39;1;0.484;0.900911;0.494878;0.0569781;0.17585;;;-0.350205;-0.150768;-0.34296
40;1;0.484;0.117104;0.483767;0.757824;0.762017;;;0.308193;0.0033285;0.329199
41;1;0.484;0.881204;0.495122;0.0631335;0.17585;;;-0.333651;-0.163497;-0.320922
42;1;0.484;0.088957;0.48384;0.755958;0.762017;;;0.331836;0.00242088;0.332744
43;1;0.484;0.919708;0.49562;0.0242214;0.17585;;;-0.365995;-0.180576;-0.348915
44;1;0.484;0.120854;0.485758;0.73336;0.742478;;;0.305043;-0.0280552;0.335519
45;1;0.484;0.862811;0.495426;0.045832;0.17585;;;-0.318201;-0.187156;-0.311622
46;1;0.484;0.087259;0.485222;0.725729;0.732709;;;0.333262;-0.0205246;0.325732
47;1;0.484;0.872839;0.494676;0.0324337;0.17585;;;-0.326625;-0.183837;-0.329944
48;1;0.484;0.129053;0.48597;0.704839;0.71317;;;0.298155;-0.0347592;0.31239
49;1;0.484;0.862825;0.494735;0.0425621;0.17585;;;-0.318213;-0.193866;-0.308184
50;1;0.484;0.092458;0.485592;0.715489;0.72294;;;0.328895;-0.0294181;0.323554
51;1;0.484;0.959285;0.496118;-0.0330595;0.17585;;;-0.399239;-0.229038;-0.364067
52;1;0.484;0.126114;0.488075;0.697944;0.703401;;;0.300624;-0.0787256;0.349932
53;1;0.484;0.990843;0.498772;-0.089691;0.17585;;;-0.425748;-0.2916;-0.363186
54;1;0.484;0.097876;0.49042;0.667839;0.674092;;;0.324344;-0.129428;0.375046
55;1;0.484;1.04007;0.501637;-0.185725;0.17585;;;-0.467095;-0.362975;-0.39572
56;1;0.484;0.145802;0.494521;0.584547;0.586167;;;0.284086;-0.220932;0.375591
57;1;0.484;0.89347;0.502343;-0.157415;0.17585;;;-0.343955;-0.39291;-0.314021
58;1;0.484;0.111407;0.494825;0.516431;0.517781;;;0.312978;-0.236421;0.328466
59;1;0.484;0.836207;0.501266;-0.14841;0.17585;;;-0.295854;-0.384347;-0.304416
60;1;0.484;0.147543;0.494716;0.47637;0.478703;;;0.282624;-0.243036;0.289239
61;1;0.484;0.884266;0.501799;-0.172528;0.17585;;;-0.336223;-0.411147;-0.309424
62;1;0.484;0.116487;0.494918;0.490873;0.498242;;;0.308711;-0.256792;0.322467
63;1;0.484;0.814887;0.500532;-0.15215;0.17585;;;-0.277945;-0.395764;-0.293328
64;1;0.484;0.159515;0.494652;0.447858;0.449395;;;0.272567;-0.259481;0.275256
65;1;0.484;0.82225;0.500204;-0.141774;0.17585;;;-0.28413;-0.401546;-0.278349
66;1;0.484;0.117644;0.493828;0.473641;0.478703;;;0.307739;-0.247676;0.295935
67;1;0.484;0.864424;0.499904;-0.176234;0.17585;;;-0.319556;-0.407454;-0.313648
68;1;0.484;0.159512;0.494414;0.456976;0.459164;;;0.27257;-0.271169;0.296063
69;1;0.484;0.833228;0.499792;-0.160929;0.17585;;;-0.293352;-0.417845;-0.282961
70;1;0.484;0.118445;0.493833;0.461408;0.468934;;;0.307066;-0.264312;0.300209
71;1;0.484;0.910919;0.50025;-0.22415;0.17585;;;-0.358612;-0.443618;-0.332839
72;1;0.484;0.165266;0.495174;0.436427;0.439625;;;0.267737;-0.30975;0.313174
73;1;0.484;0.825444;0.500104;-0.1918;0.17585;;;-0.286813;-0.453156;-0.277275
