PS100;PS80;PS60;PS40;PS20
0.558;0.442;0;0;0;
0;0.254;0.746;0;0;
0.938;0.062;0;0;0;
0;0;0.994;0.006;0;
0.201;0.799;0;0;0;
0;0;0.853;0.147;0;
0;0.991;0.009;0;0;
0;0.564;0.436;0;0;
0;0.789;0.211;0;0;
0;0.241;0.759;0;0;
0;0.994;0.006;0;0;
0;0.823;0.177;0;0;
0;0.948;0.052;0;0;
0;0.275;0.725;0;0;
0.092;0.908;0;0;0;
0;0.755;0.245;0;0;
0;0.955;0.045;0;0;
0;0.311;0.689;0;0;
0.22;0.78;0;0;0;
0;0.712;0.288;0;0;
0.037;0.963;0;0;0;
0;0.346;0.654;0;0;
0.23;0.77;0;0;0;
0;0.713;0.287;0;0;
0;0.957;0.043;0;0;
0;0.12;0.88;0;0;
0;0.894;0.106;0;0;
0;0.534;0.466;0;0;
0;0.519;0.481;0;0;
0;0;0.916;0.084;0;
0;0.686;0.314;0;0;
0;0.345;0.655;0;0;
0;0.489;0.511;0;0;
0;0;0.812;0.188;0;
0;0.91;0.09;0;0;
0;0.497;0.503;0;0;
0;0.779;0.221;0;0;
0;0.181;0.819;0;0;
0.108;0.892;0;0;0;
0;0.806;0.194;0;0;
0.092;0.908;0;0;0;
0;0.255;0.745;0;0;
0.375;0.625;0;0;0;
0;0.647;0.353;0;0;
0.194;0.806;0;0;0;
0;0;0.919;0.081;0;
0.151;0.849;0;0;0;
0;0.425;0.575;0;0;
0;0.674;0.326;0;0;
0;0;0.885;0.115;0;
0;0.701;0.299;0;0;
0;0.266;0.734;0;0;
0;0.424;0.576;0;0;
0;0;0.719;0.281;0;
0;0.766;0.234;0;0;
0;0.155;0.845;0;0;
0;0.32;0.68;0;0;
0;0;0.725;0.275;0;
0;0.69;0.31;0;0;
0;0.18;0.82;0;0;
0;0.243;0.757;0;0;
0;0;0.746;0.254;0;
0;0.698;0.302;0;0;
0;0.202;0.798;0;0;
0;0.369;0.631;0;0;
0;0;0.869;0.131;0;
0;0.689;0.311;0;0;
0;0.34;0.66;0;0;
0;0.517;0.483;0;0;
0;0;0.97;0.03;0;
0;0.814;0.186;0;0;
0;0.491;0.509;0;0;
0;0.635;0.365;0;0;
0;0;1;0;0;
0;0.726;0.274;0;0;
0;0.5;0.5;0;0;
0;0.534;0.466;0;0;
0;0;0.9;0.1;0;
0;0.757;0.243;0;0;
0;0.534;0.466;0;0;
0;0.648;0.352;0;0;
0;0.137;0.863;0;0;
0;0.961;0.039;0;0;
0;0.795;0.205;0;0;
0;0.964;0.036;0;0;
0;0.382;0.618;0;0;
0.294;0.706;0;0;0;
0;0.769;0.231;0;0;
0.228;0.772;0;0;0;
0;0.208;0.792;0;0;
0.353;0.647;0;0;0;
0;0.577;0.423;0;0;
0.126;0.874;0;0;0;
0;0.156;0.844;0;0;
0.168;0.832;0;0;0;
0;0.706;0.294;0;0;
0.016;0.984;0;0;0;
0;0.29;0.71;0;0;
0.218;0.782;0;0;0;
0;0.76;0.24;0;0;
0.135;0.865;0;0;0;
0;0.192;0.808;0;0;
0.261;0.739;0;0;0;
0;0.654;0.346;0;0;
0.049;0.951;0;0;0;
0;0.188;0.812;0;0;
0.141;0.859;0;0;0;
0;0.709;0.291;0;0;
0;0.987;0.013;0;0;
0;0.288;0.712;0;0;
0.174;0.826;0;0;0;
0;0.758;0.242;0;0;
0.09;0.91;0;0;0;
0;0.255;0.745;0;0;
0.256;0.744;0;0;0;
0;0.687;0.313;0;0;
0.077;0.923;0;0;0;
0;0.232;0.768;0;0;
0.205;0.795;0;0;0;
0;0.693;0.307;0;0;
