PS100;PS80;PS60;PS40;PS20
0;0;0.572727;0.427273;0;
0;0;0.586364;0.413636;0;
0;0;0.313636;0.686364;0;
0;0.0136364;0.986364;0;0;
0;0.690909;0.309091;0;0;
0.00909091;0.372727;0.618182;0;0;
0.186364;0.813636;0;0;0;
0;0.0909091;0.909091;0;0;
0;0.886364;0.113636;0;0;
0.0181818;0.777273;0.204545;0;0;
0.490909;0.509091;0;0;0;
0;0;0.572727;0.427273;0;
0;0;0.936364;0.0636364;0;
0;0;0.813636;0.186364;0;
0;0.0909091;0.909091;0;0;
0;0.595455;0.404545;0;0;
0.122727;0.877273;0;0;0;
0.0454545;0.954545;0;0;0;
0.722727;0.277273;0;0;0;
0;0.00454545;0.131818;0.863636;0;
0;0;0.177273;0.822727;0;
0;0;0;0;1;
0;0;0.868182;0.131818;0;
0;0;0.531818;0.468182;0;
0;0.686364;0.313636;0;0;
0.0318182;0.963636;0.00454545;0;0;
0.377273;0.622727;0;0;0;
0;0;0.854545;0.145455;0;
0;0.540909;0.459091;0;0;
0;0.359091;0.640909;0;0;
0.0590909;0.940909;0;0;0;
0;0.236364;0.763636;0;0;
0;0.940909;0.0590909;0;0;
0.0181818;0.840909;0.140909;0;0;
0.559091;0.440909;0;0;0;
0;0.00454545;0.359091;0.636364;0;
0;0;0.559091;0.440909;0;
0;0;0.340909;0.177273;0.481818;
0;0;0.736364;0.263636;0;
0;0;0.890909;0.109091;0;
0;0.809091;0.190909;0;0;
0.00909091;0.763636;0.227273;0;0;
0.390909;0.609091;0;0;0;
0;0;0.772727;0.227273;0;
0;0.354545;0.645455;0;0;
0;0.245455;0.754545;0;0;
0;0.790909;0.209091;0;0;
0;0.281818;0.718182;0;0;
0;0.940909;0.0590909;0;0;
0.0227273;0.877273;0.1;0;0;
0.531818;0.468182;0;0;0;
0.00454545;0.00454545;0.472727;0.518182;0;
0;0;0.8;0.2;0;
0;0;0.481818;0.518182;0;
0;0;0.363636;0.636364;0;
0.00454545;0.122727;0.872727;0;0;
0;0.65;0.35;0;0;
0.0227273;0.286364;0.690909;0;0;
0.0636364;0.936364;0;0;0;
0;0.304545;0.695455;0;0;
0;0.995455;0.00454545;0;0;
0.0136364;0.931818;0.0545455;0;0;
0.686364;0.313636;0;0;0;
0;0;0.231818;0.768182;0;
0;0;0.481818;0.518182;0;
0;0;0.3;0.140909;0.559091;
0;0;0.854545;0.145455;0;
0;0.05;0.95;0;0;
0.259091;0.740909;0;0;0;
0.0227273;0.977273;0;0;0;
0.9;0.1;0;0;0;
0;0;0.0818182;0.786364;0.131818;
0;0;0.436364;0.563636;0;
0;0;0.145455;0.131818;0.722727;
0;0.00454545;0.804545;0.190909;0;
0;0;0.85;0.15;0;
0;0.990909;0.00909091;0;0;
0.113636;0.886364;0;0;0;
0.436364;0.563636;0;0;0;
0.00909091;0.00454545;0.813636;0.172727;0;
0;0.359091;0.640909;0;0;
0;0.195455;0.804545;0;0;
0;0.836364;0.163636;0;0;
0;0.372727;0.627273;0;0;
0.00454545;0.995455;0;0;0;
0.0181818;0.981818;0;0;0;
0.618182;0.381818;0;0;0;
0;0.00454545;0.331818;0.663636;0;
0;0;0.545455;0.454545;0;
0;0;0.377273;0.0136364;0.609091;
0;0.0363636;0.963636;0;0;
0;0.0272727;0.972727;0;0;
0.209091;0.790909;0;0;0;
0.0227273;0.972727;0.00454545;0;0;
0.8;0.2;0;0;0;
0;0;0.122727;0.781818;0.0954545;
0;0;0.35;0.65;0;
0;0;0;0.218182;0.781818;
0;0;0.604545;0.395455;0;
0;0.00454545;0.640909;0.354545;0;
0;0.640909;0.359091;0;0;
0.00909091;0.809091;0.181818;0;0;
0.345455;0.654545;0;0;0;
0;0.00454545;0.877273;0.118182;0;
0;0.686364;0.313636;0;0;
0.0181818;0.527273;0.454545;0;0;
0.218182;0.781818;0;0;0;
0.00454545;0.0636364;0.931818;0;0;
0;0.868182;0.131818;0;0;
0.0227273;0.727273;0.25;0;0;
0.509091;0.490909;0;0;0;
0;0;0.540909;0.459091;0;
0;0.00909091;0.990909;0;0;
0;0.00454545;0.990909;0.00454545;0;
0;0.481818;0.518182;0;0;
0.00909091;0.454545;0.536364;0;0;
0.154545;0.845455;0;0;0;
0.177273;0.822727;0;0;0;
0.65;0.35;0;0;0;
0.00454545;0.00454545;0.463636;0.527273;0;
