PS100;PS80;PS60;PS40;PS20
0.223;0.155;0.576;0;0.046;
0.204;0.03;0.713;0;0.053;
0.154;0.263;0.583;0;0;
0.183;0.401;0.416;0;0;
0.255;0.582;0.163;0;0;
0;0.37;0.616;0;0.014;
0.296;0.704;0;0;0;
0;0.083;0.882;0;0.035;
0.266;0.734;0;0;0;
0;0;0.878;0.11;0.012;
0.263;0.737;0;0;0;
0;0.178;0.793;0;0.029;
0.29;0.71;0;0;0;
0;0;0.919;0.064;0.017;
0.325;0.675;0;0;0;
0;0.007;0.974;0;0.019;
0.273;0.727;0;0;0;
0;0;0.901;0.09;0.009;
0.324;0.676;0;0;0;
0;0.043;0.938;0;0.019;
0.285;0.715;0;0;0;
0;0;0.907;0.079;0.014;
0.353;0.647;0;0;0;
0;0;0.968;0.005;0.027;
0.291;0.709;0;0;0;
0;0;0.82;0.169;0.011;
0.192;0.808;0;0;0;
0;0.359;0.62;0;0.021;
0.34;0.66;0;0;0;
0;0;0.991;0;0.009;
0.46;0.54;0;0;0;
0;0;0.754;0.228;0.018;
0.06;0.855;0.085;0;0;
0;0.009;0.977;0;0.014;
0.214;0.786;0;0;0;
0;0.19;0.797;0;0.013;
0.369;0.631;0;0;0;
0;0;0.964;0.024;0.012;
0.453;0.547;0;0;0;
0;0;0.782;0.189;0.029;
0.055;0.901;0.044;0;0;
0;0.015;0.971;0;0.014;
0.266;0.734;0;0;0;
0;0.075;0.915;0;0.01;
0.329;0.671;0;0;0;
0;0;0.94;0.052;0.008;
0.393;0.607;0;0;0;
0;0;0.819;0.165;0.016;
0.044;0.936;0.02;0;0;
0;0.039;0.947;0;0.014;
0.218;0.782;0;0;0;
0;0.169;0.816;0;0.015;
0.317;0.683;0;0;0;
0;0;0.974;0.014;0.012;
0.435;0.565;0;0;0;
0;0;0.736;0.247;0.017;
0.071;0.774;0.155;0;0;
0;0;0.952;0.031;0.017;
0.113;0.887;0;0;0;
0;0.354;0.628;0;0.018;
0.351;0.649;0;0;0;
0;0.056;0.932;0;0.012;
0.435;0.565;0;0;0;
0;0;0.75;0.237;0.013;
0.065;0.751;0.184;0;0;
0;0;0.943;0.045;0.012;
0.031;0.969;0;0;0;
0.05;0.403;0.526;0;0.021;
0.307;0.693;0;0;0;
0;0.209;0.776;0;0.015;
0.434;0.566;0;0;0;
0;0;0.744;0.246;0.01;
0.06;0.72;0.22;0;0;
0;0;0.88;0.109;0.011;
0.028;0.809;0.163;0;0;
0.27;0.056;0.659;0;0.015;
0.173;0.571;0.256;0;0;
0.11;0.193;0.683;0;0.014;
0.154;0.635;0.211;0;0;
0.196;0.115;0.67;0;0.019;
0.158;0.574;0.268;0;0;
0;0.273;0.71;0;0.017;
0.169;0.765;0.066;0;0;
0;0.258;0.731;0;0.011;
0.27;0.73;0;0;0;
0;0;0.974;0.015;0.011;
0.341;0.659;0;0;0;
0;0;0.868;0.111;0.021;
0.045;0.955;0;0;0;
0;0.01;0.983;0;0.007;
0.224;0.776;0;0;0;
0;0.082;0.902;0;0.016;
0.254;0.746;0;0;0;
0;0;0.925;0.065;0.01;
0.237;0.763;0;0;0;
0;0.134;0.846;0;0.02;
0.225;0.775;0;0;0;
0;0;0.938;0.051;0.011;
0.243;0.757;0;0;0;
0;0.091;0.897;0;0.012;
0.232;0.768;0;0;0;
0;0;0.874;0.119;0.007;
0.105;0.895;0;0;0;
0;0.356;0.625;0;0.019;
0.212;0.775;0.013;0;0;
0;0.021;0.969;0;0.01;
0.257;0.743;0;0;0;
0;0;0.979;0.008;0.013;
0.183;0.817;0;0;0;
0;0;0.911;0.077;0.012;
0.164;0.836;0;0;0;
0;0.234;0.748;0;0.018;
0.238;0.762;0;0;0;
0;0;0.979;0.013;0.008;
0.287;0.713;0;0;0;
0;0;0.937;0.045;0.018;
0.113;0.887;0;0;0;
0;0;0.964;0.03;0.006;
0.209;0.791;0;0;0;
0;0.114;0.865;0;0.021;
