PS100;PS80;PS60;PS40;PS20
1;0;0;0;0;
0.0572917;0.375;0.567708;0;0;
1;0;0;0;0;
0.0364583;0.729167;0.234375;0;0;
1;0;0;0;0;
0.015625;0.109375;0.479167;0.395833;0;
1;0;0;0;0;
0.0104167;0.296875;0.692708;0;0;
0.869792;0.130208;0;0;0;
0;0.125;0.369792;0.505208;0;
1;0;0;0;0;
0.0260417;0.078125;0.895833;0;0;
0.90625;0.09375;0;0;0;
0;0.135417;0.338542;0.526042;0;
1;0;0;0;0;
0.0208333;0.260417;0.71875;0;0;
0.932292;0.0677083;0;0;0;
0.046875;0.109375;0.364583;0.479167;0;
1;0;0;0;0;
0.015625;0.317708;0.666667;0;0;
0.973958;0.0260417;0;0;0;
0;0.203125;0.28125;0.515625;0;
1;0;0;0;0;
0.015625;0.0729167;0.609375;0.302083;0;
1;0;0;0;0;
0;0;0.0729167;0.927083;0;
1;0;0;0;0;
0.015625;0.0520833;0.78125;0.151042;0;
0.859375;0.140625;0;0;0;
0;0.015625;0.5625;0.421875;0;
1;0;0;0;0;
0.015625;0.15625;0.828125;0;0;
0.802083;0.197917;0;0;0;
0.0208333;0.0677083;0.395833;0.515625;0;
1;0;0;0;0;
0.0208333;0.0520833;0.765625;0.161458;0;
0.567708;0.432292;0;0;0;
0;0;0.28125;0.71875;0;
1;0;0;0;0;
0;0;0.411458;0.588542;0;
0.807292;0.192708;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.291667;0.708333;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.078125;0.921875;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.0104167;0.989583;0;
0.958333;0.0416667;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.859375;0.140625;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.598958;0.401042;0;0;0;
0;0;0;1;0;
0.916667;0.0833333;0;0;0;
0;0;0;1;0;
0.822917;0.177083;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.364583;0.635417;0;0;0;
0;0;0;1;0;
0.546875;0.453125;0;0;0;
0;0;0.114583;0.885417;0;
0.546875;0.453125;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.0677083;0.932292;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.255208;0.744792;0;
0.802083;0.197917;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0.0208333;0.046875;0.473958;0.458333;0;
0.697917;0.302083;0;0;0;
0;0;0.15625;0.84375;0;
1;0;0;0;0;
0;0;0.359375;0.640625;0;
0.791667;0.208333;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.0729167;0.927083;0;
0.880208;0.119792;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.755208;0.244792;0;0;0;
0;0;0;1;0;
0.942708;0.0572917;0;0;0;
0;0;0;1;0;
0.729167;0.270833;0;0;0;
0;0;0;1;0;
0.958333;0.0416667;0;0;0;
0;0;0;1;0;
0.776042;0.223958;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0;1;0;
0.875;0.125;0;0;0;
0;0;0;1;0;
0.947917;0.0520833;0;0;0;
0;0;0;1;0;
