PS100;PS80;PS60;PS40;PS20
0;0;0;0.60625;0.39375;
0.0125;0.0354167;0.741667;0.210417;0;
0;0;0;0.183333;0.816667;
0.0125;0.0770833;0.714583;0.195833;0;
0;0;0;0;1;
0.0645833;0.1;0.43125;0.404167;0;
0;0;0;0;1;
0.0479167;0.116667;0.579167;0.25625;0;
0;0;0;0;1;
0.0270833;0.06875;0.579167;0.325;0;
0;0;0;0;1;
0.04375;0.13125;0.541667;0.283333;0;
0;0;0;0;1;
0.0416667;0.1125;0.50625;0.339583;0;
0;0;0;0;1;
0.03125;0.152083;0.6125;0.204167;0;
0;0;0;0;1;
0.04375;0.108333;0.520833;0.327083;0;
0;0;0;0;1;
0.0145833;0.1125;0.654167;0.21875;0;
0;0;0;0;1;
0.0229167;0.0791667;0.495833;0.402083;0;
0;0;0;0;1;
0.0166667;0.10625;0.50625;0.370833;0;
0;0;0;0;1;
0;0.0916667;0.404167;0.504167;0;
0;0;0;0;1;
0.0229167;0.116667;0.364583;0.495833;0;
0;0;0;0;1;
0.00833333;0.0895833;0.325;0.577083;0;
0;0;0;0;1;
0;0.120833;0.38125;0.497917;0;
0;0;0;0;1;
0.00416667;0.116667;0.25625;0.622917;0;
0;0;0;0;1;
0;0;0.5875;0.4125;0;
0;0;0;0;1;
0;0.09375;0.233333;0.672917;0;
0;0;0;0;1;
0;0;0.391667;0.608333;0;
0;0;0;0;1;
0;0;0.23125;0.76875;0;
0;0;0;0;1;
0;0;0.335417;0.664583;0;
0;0;0;0;1;
0;0;0.3;0.7;0;
0;0;0;0;1;
0;0;0.45625;0.54375;0;
0;0;0;0;1;
0;0;0.254167;0.745833;0;
0;0;0;0;1;
0;0;0.327083;0.672917;0;
0;0;0;0;1;
0;0;0.164583;0.835417;0;
0;0;0;0;1;
0;0;0.272917;0.727083;0;
0;0;0;0;1;
0;0;0.220833;0.779167;0;
0;0;0;0;1;
0;0.0104167;0.483333;0.50625;0;
0;0;0;0;1;
0;0;0.3875;0.6125;0;
0;0;0;0;1;
0;0;0.391667;0.608333;0;
0;0;0;0;1;
0;0;0.0958333;0.904167;0;
0;0;0;0;1;
0;0;0.208333;0.791667;0;
0;0;0;0;1;
0;0;0.26875;0.73125;0;
0;0;0;0;1;
0;0.075;0.470833;0.454167;0;
0;0;0;0;1;
0;0;0.497917;0.502083;0;
0;0;0;0;1;
0;0;0.472917;0.527083;0;
0;0;0;0;1;
0;0;0.189583;0.810417;0;
0;0;0;0;1;
0;0;0.289583;0.710417;0;
0;0;0;0;1;
0;0;0.377083;0.622917;0;
0;0;0;0;1;
0.0729167;0.104167;0.25;0.572917;0;
0;0;0;0;1;
0.0416667;0.102083;0.254167;0.602083;0;
0;0;0;0;1;
0.0375;0.1375;0.245833;0.579167;0;
0;0;0;0;1;
0;0.10625;0.210417;0.683333;0;
0;0;0;0;1;
0;0.0479167;0.41875;0.533333;0;
0;0;0;0;1;
0;0.0333333;0.35;0.616667;0;
0;0;0;0;1;
0;0.0541667;0.454167;0.491667;0;
0;0;0;0;1;
0;0.108333;0.202083;0.689583;0;
0;0;0;0;1;
0;0.0958333;0.3375;0.566667;0;
0;0;0;0;1;
0;0.11875;0.185417;0.695833;0;
0;0;0;0;1;
0;0.0270833;0.502083;0.470833;0;
0;0;0;0;1;
0;0.0854167;0.31875;0.595833;0;
0;0;0;0;1;
0.0270833;0.145833;0.272917;0.554167;0;
0;0;0;0;1;
0;0.0375;0.495833;0.466667;0;
0;0;0;0;1;
0.0625;0.125;0.304167;0.508333;0;
0;0;0;0;1;
0;0.0125;0.570833;0.416667;0;
0;0;0;0;1;
0.04375;0.145833;0.258333;0.552083;0;
0;0;0;0;1;
0;0.11875;0.25625;0.625;0;
0;0;0;0;1;
0.0229167;0.164583;0.25;0.5625;0;
