POC;Control ON/OFF;SP;PV;PVavg;PID;EST;;;e;Se;de
;0;0;10.6876;0;0;0;;;0;0;0
1;0;0;12.7276;0;0;0;;;0;0;0
2;0;0;18.6741;0;0;0;;;0;0;0
3;0;0;22.087;0;0;0;;;0;0;0
4;0;0;35.1163;0;0;0;;;0;0;0
5;0;0;20.3638;0;0;0;;;0;0;0
6;0;0;21.9109;0;0;0;;;0;0;0
7;1;0.00703125;21.1999;21.1999;-39.8356;4.92954;;;-17.802;-34.7563;-8.47715
8;1;0.00703125;3.13531;12.1676;-32.1533;4.92954;;;-2.62775;-39.8867;7.22584
9;1;0.00703125;1.70869;8.6813;-41.8275;4.92954;;;-1.42939;-42.6774;0.570647
10;1;0.00703125;2.18235;7.05657;-46.0793;4.92954;;;-1.82727;-46.2449;-0.189466
11;1;0.00703125;1.99564;6.04438;-49.1064;4.92954;;;-1.67043;-49.5063;0.0746868
12;1;0.00703125;3.22652;5.57474;-54.7564;4.92954;;;-2.70437;-54.7862;-0.492355
13;1;0.00703125;1.72132;5.02425;-56.7143;4.92954;;;-1.44001;-57.5977;0.60208
14;1;0.00703125;2.14458;4.66429;-60.9235;4.92954;;;-1.79554;-61.1033;-0.169302
15;1;0.00703125;1.94646;4.36231;-63.8873;4.92954;;;-1.62912;-64.2839;0.0792472
16;1;0.00703125;3.28041;4.25412;-69.6551;4.92954;;;-2.74963;-69.6523;-0.533577
17;1;0.00703125;1.71109;4.02294;-71.5395;4.92954;;;-1.43141;-72.4469;0.627726
18;1;0.00703125;2.11338;3.86381;-75.7182;4.92954;;;-1.76933;-75.9013;-0.160917
19;1;0.00703125;1.95627;3.71707;-78.7163;4.92954;;;-1.63736;-79.0981;0.0628444
20;1;0.00703125;3.35022;3.69087;-84.5965;4.92954;;;-2.80828;-84.5809;-0.557579
21;1;0.00703125;1.72444;3.55977;-86.4653;4.92954;;;-1.44263;-87.3975;0.650311
22;1;0.00703125;2.15494;3.47197;-90.7415;4.92954;;;-1.80424;-90.92;-0.172198
23;1;0.00703125;1.93222;3.3814;-93.6732;4.92954;;;-1.61716;-94.0773;0.089088
24;1;0.00703125;3.40753;3.38285;-99.6932;4.92954;;;-2.85642;-99.6542;-0.590126
25;1;0.00703125;1.70698;3.29465;-101.483;4.92954;;;-1.42795;-102.442;0.680223
26;1;0.00703125;2.15121;3.23747;-105.786;4.92954;;;-1.80111;-105.959;-0.177694
27;1;0.00703125;1.90637;3.17409;-108.665;4.92954;;;-1.59544;-109.073;0.0979376
28;1;0.00703125;3.33903;3.18159;-114.571;4.92954;;;-2.79888;-114.538;-0.573064
29;1;0.00703125;1.7201;3.11804;-116.419;4.92954;;;-1.43897;-117.347;0.647573
30;1;0.00703125;2.09788;3.07554;-120.586;4.92954;;;-1.75631;-120.776;-0.151113
31;1;0.00703125;1.9019;3.02859;-123.495;4.92954;;;-1.59169;-123.884;0.0783912
32;1;0.00703125;3.3925;3.04259;-129.484;4.92954;;;-2.8438;-129.436;-0.596242
33;1;0.00703125;1.73057;2.99399;-131.315;4.92954;;;-1.44777;-132.263;0.664776
34;1;0.00703125;2.1131;2.96253;-135.526;4.92954;;;-1.7691;-135.717;-0.153013
35;1;0.00703125;2.00757;2.9296;-138.628;4.92954;;;-1.68045;-138.998;0.0422132
36;1;0.00703125;3.47082;2.94764;-144.702;4.92954;;;-2.90958;-144.678;-0.5853
37;1;0.00703125;1.83254;2.91167;-146.718;4.92954;;;-1.53343;-147.672;0.655309
38;1;0.00703125;2.14797;2.88781;-150.96;4.92954;;;-1.79839;-151.183;-0.126171
39;1;0.00703125;2.03064;2.86183;-154.124;4.92954;;;-1.69983;-154.502;0.0469324
40;1;0.00703125;3.50315;2.88069;-160.258;4.92954;;;-2.93674;-160.235;-0.589004
41;1;0.00703125;1.77744;2.84917;-162.158;4.92954;;;-1.48714;-163.139;0.690286
42;1;0.00703125;2.15892;2.83;-166.469;4.92954;;;-1.80759;-166.668;-0.152594
43;1;0.00703125;1.91567;2.80529;-169.388;4.92954;;;-1.60326;-169.798;0.0973004
44;1;0.00703125;3.60619;2.82636;-175.794;4.92954;;;-3.02329;-175.701;-0.676207
45;1;0.00703125;1.78148;2.79957;-177.59;4.92954;;;-1.49053;-178.611;0.729885
46;1;0.00703125;2.1762;2.78399;-181.972;4.92954;;;-1.8221;-182.168;-0.15789
47;1;0.00703125;2.04262;2.76591;-185.121;4.92954;;;-1.70989;-185.507;0.0534324
48;1;0.00703125;3.57553;2.78518;-191.394;4.92954;;;-2.99754;-191.359;-0.613166
49;1;0.00703125;1.84002;2.7632;-193.371;4.92954;;;-1.53971;-194.365;0.694204
50;1;0.00703125;2.28033;2.75223;-197.899;4.92954;;;-1.90957;-198.093;-0.176122
51;1;0.00703125;2.12243;2.73823;-201.154;4.92954;;;-1.77693;-201.563;0.0631604
52;1;0.00703125;3.72291;2.75964;-207.695;4.92954;;;-3.12134;-207.657;-0.640192
53;1;0.00703125;1.89573;2.74126;-209.714;4.92954;;;-1.58651;-210.754;0.730869
54;1;0.00703125;2.28144;2.73168;-214.267;4.92954;;;-1.9105;-214.484;-0.154283
55;1;0.00703125;2.14169;2.71964;-217.581;4.92954;;;-1.79312;-217.985;0.0558988
