PS100;PS80;PS60;PS40;PS20
1;0;0;0;0;
0.0416667;0.685417;0.272917;0;0;
1;0;0;0;0;
0.0229167;0.677083;0.3;0;0;
1;0;0;0;0;
0;0;0.825;0.175;0;
1;0;0;0;0;
0;0;0.670833;0.329167;0;
0.710417;0.289583;0;0;0;
0;0;0.172917;0.827083;0;
1;0;0;0;0;
0;0;0.1375;0.8625;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.135417;0.864583;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.2875;0.7125;0;
1;0;0;0;0;
0;0;0.0291667;0.970833;0;
1;0;0;0;0;
0;0;0.383333;0.616667;0;
1;0;0;0;0;
0;0;0.0541667;0.945833;0;
1;0;0;0;0;
0;0;0.214583;0.785417;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.18125;0.81875;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.620833;0.379167;0;
1;0;0;0;0;
0;0;0.5;0.5;0;
1;0;0;0;0;
0;0;0.75;0.25;0;
0.939583;0.0604167;0;0;0;
0;0;0.364583;0.635417;0;
1;0;0;0;0;
0;0;0.466667;0.533333;0;
1;0;0;0;0;
0;0;0;1;0;
1;0;0;0;0;
0;0;0.395833;0.604167;0;
1;0;0;0;0;
0;0;0.285417;0.714583;0;
1;0;0;0;0;
0;0;0.739583;0.260417;0;
1;0;0;0;0;
0;0;0.322917;0.677083;0;
1;0;0;0;0;
0;0;0.43125;0.56875;0;
1;0;0;0;0;
0;0;0.0583333;0.941667;0;
1;0;0;0;0;
0;0;0.614583;0.385417;0;
1;0;0;0;0;
0;0;0.447917;0.552083;0;
1;0;0;0;0;
0;0.10625;0.622917;0.270833;0;
0.989583;0.0104167;0;0;0;
0;0;0.397917;0.602083;0;
1;0;0;0;0;
0;0;0.660417;0.339583;0;
0.945833;0.0541667;0;0;0;
0;0;0.31875;0.68125;0;
1;0;0;0;0;
0;0;0.595833;0.404167;0;
1;0;0;0;0;
0;0;0.247917;0.752083;0;
1;0;0;0;0;
0;0;0.610417;0.389583;0;
1;0;0;0;0;
0;0;0.275;0.725;0;
1;0;0;0;0;
0;0;0.620833;0.379167;0;
1;0;0;0;0;
0;0;0.310417;0.689583;0;
1;0;0;0;0;
0;0;0.69375;0.30625;0;
1;0;0;0;0;
0;0;0.370833;0.629167;0;
1;0;0;0;0;
0;0;0.647917;0.352083;0;
1;0;0;0;0;
0;0;0.325;0.675;0;
1;0;0;0;0;
0;0;0.685417;0.314583;0;
1;0;0;0;0;
0;0;0.427083;0.572917;0;
1;0;0;0;0;
0;0;0.735417;0.264583;0;
0.964583;0.0354167;0;0;0;
0;0;0.4375;0.5625;0;
1;0;0;0;0;
0;0.00625;0.7;0.29375;0;
0.90625;0.09375;0;0;0;
0;0;0.38125;0.61875;0;
1;0;0;0;0;
0;0;0.564583;0.435417;0;
1;0;0;0;0;
0;0;0.204167;0.795833;0;
1;0;0;0;0;
0;0;0.616667;0.383333;0;
1;0;0;0;0;
0;0;0.427083;0.572917;0;
1;0;0;0;0;
0;0.00833333;0.704167;0.2875;0;
0.99375;0.00625;0;0;0;
0;0;0.366667;0.633333;0;
1;0;0;0;0;
0;0;0.725;0.275;0;
0.977083;0.0229167;0;0;0;
0;0;0.45625;0.54375;0;
1;0;0;0;0;
0;0;0.733333;0.266667;0;
