PS100;PS80;PS60;PS40;PS20
0;0;0;0;1;
0;0;0.999;0.001;0;
0;0;0;0;1;
0;0;0.786;0.214;0;
0;0;0;0;1;
0;0;0.273;0.727;0;
0;0;0;0;1;
0;0;0.277;0.723;0;
0;0;0;0;1;
0;0;0.27;0.73;0;
0;0;0;0;1;
0;0;0.696;0.304;0;
0;0;0;0;1;
0;0;0.704;0.296;0;
0;0;0;0;1;
0;0;0.836;0.164;0;
0;0;0;0;1;
0;0;0.59;0.41;0;
0;0;0;0;1;
0;0;0.662;0.338;0;
0;0;0;0;1;
0;0;0.511;0.489;0;
0;0;0;0;1;
0;0;0.726;0.274;0;
0;0;0;0;1;
0;0;0.605;0.395;0;
0;0;0;0;1;
0;0;0.726;0.274;0;
0;0;0;0;1;
0;0;0.482;0.518;0;
0;0;0;0;1;
0;0;0.588;0.412;0;
0;0;0;0;1;
0;0;0.343;0.657;0;
0;0;0;0;1;
0;0;0.556;0.444;0;
0;0;0;0;1;
0;0;0.471;0.529;0;
0;0;0;0;1;
0;0;0.612;0.388;0;
0;0;0;0;1;
0;0;0.417;0.583;0;
0;0;0;0;1;
0;0;0.603;0.397;0;
0;0;0;0;1;
0;0;0.446;0.554;0;
0;0;0;0;1;
0;0;0.601;0.399;0;
0;0;0;0;1;
0;0;0.357;0.643;0;
0;0;0;0;1;
0;0;0.507;0.493;0;
0;0;0;0;1;
0;0;0.382;0.618;0;
0;0;0;0;1;
0;0;0.651;0.349;0;
0;0;0;0;1;
0;0;0.538;0.462;0;
0;0;0;0;1;
0;0;0.681;0.319;0;
0;0;0;0;1;
0;0;0.427;0.573;0;
0;0;0;0;1;
0;0;0.568;0.432;0;
0;0;0;0;1;
0;0;0.425;0.575;0;
0;0;0;0;1;
0;0;0.601;0.399;0;
0;0;0;0;1;
0;0;0.501;0.499;0;
0;0;0;0;1;
0;0;0.59;0.41;0;
0;0;0;0;1;
0;0;0.392;0.608;0;
0;0;0;0;1;
0;0;0.575;0.425;0;
0;0;0;0;1;
0;0;0.451;0.549;0;
0;0;0;0;1;
0;0;0.677;0.323;0;
0;0;0;0;1;
0;0;0.465;0.535;0;
0;0;0;0;1;
0;0;0.63;0.37;0;
0;0;0;0;1;
0;0;0.489;0.511;0;
0;0;0;0;1;
0;0;0.676;0.324;0;
0;0;0;0;1;
0;0;0.523;0.477;0;
0;0;0;0;1;
0;0;0.656;0.344;0;
0;0;0;0;1;
0;0;0.514;0.486;0;
0;0;0;0;1;
0;0;0.707;0.293;0;
0;0;0;0;1;
0;0;0.591;0.409;0;
0;0;0;0;1;
0;0;0.752;0.248;0;
0;0;0;0;1;
0;0;0.581;0.419;0;
0;0;0;0;1;
0;0;0.681;0.319;0;
0;0;0;0;1;
0;0;0.46;0.54;0;
0;0;0;0;1;
0;0;0.612;0.388;0;
0;0;0;0;1;
0;0;0.475;0.525;0;
0;0;0;0;1;
0;0;0.64;0.36;0;
0;0;0;0;1;
0;0;0.51;0.49;0;
0;0;0;0;1;
0;0;0.671;0.329;0;
0;0;0;0;1;
0;0;0.469;0.531;0;
0;0;0;0;1;
0;0;0.64;0.36;0;
