PS100;PS80;PS60;PS40;PS20
0;0;0.890909;0.109091;0;
0;0;0.754545;0.245455;0;
0;0;0.822727;0.177273;0;
0;0.368182;0.631818;0;0;
0;0.859091;0.140909;0;0;
0;0;0.959091;0.0409091;0;
0.0590909;0.940909;0;0;0;
0;0.154545;0.845455;0;0;
0.0772727;0.922727;0;0;0;
0;0.0318182;0.968182;0;0;
0.363636;0.636364;0;0;0;
0;0;0.595455;0.404545;0;
0;0.45;0.55;0;0;
0;0;0.663636;0.336364;0;
0;0.372727;0.627273;0;0;
0;0.663636;0.336364;0;0;
0.2;0.8;0;0;0;
0;0;0.8;0.2;0;
0.0727273;0.927273;0;0;0;
0;0.163636;0.836364;0;0;
0.0818182;0.918182;0;0;0;
0;0;0.818182;0.181818;0;
0.0272727;0.972727;0;0;0;
0;0.109091;0.890909;0;0;
0.0318182;0.968182;0;0;0;
0;0;0.990909;0.00909091;0;
0.3;0.7;0;0;0;
0;0;0.431818;0.568182;0;
0;0.145455;0.854545;0;0;
0;0;0.540909;0.459091;0;
0;0;0.945455;0.0545455;0;
0;0.668182;0.331818;0;0;
0.204545;0.795455;0;0;0;
0;0;0.995455;0.00454545;0;
0.4;0.6;0;0;0;
0;0;0.254545;0.745455;0;
0;0;0.909091;0.0909091;0;
0;0;0.386364;0.613636;0;
0;0;0.504545;0.495455;0;
0;0.372727;0.627273;0;0;
0.0136364;0.986364;0;0;0;
0;0.0136364;0.986364;0;0;
0.268182;0.731818;0;0;0;
0;0;0.454545;0.545455;0;
0;0.218182;0.781818;0;0;
0;0;0.545455;0.454545;0;
0;0;0.95;0.05;0;
0;0.727273;0.272727;0;0;
0.127273;0.872727;0;0;0;
0;0.109091;0.890909;0;0;
0.327273;0.672727;0;0;0;
0;0;0.45;0.55;0;
0;0.159091;0.840909;0;0;
0;0;0.504545;0.495455;0;
0;0;0.790909;0.209091;0;
0;0.681818;0.318182;0;0;
0.0681818;0.931818;0;0;0;
0;0.0590909;0.940909;0;0;
0.259091;0.740909;0;0;0;
0;0;0.713636;0.286364;0;
0;0.563636;0.436364;0;0;
0;0;0.540909;0.459091;0;
0;0.186364;0.813636;0;0;
0;0.640909;0.359091;0;0;
0.127273;0.872727;0;0;0;
0;0;0.959091;0.0409091;0;
0.25;0.75;0;0;0;
0;0;0.454545;0.545455;0;
0;0.177273;0.822727;0;0;
0;0;0.563636;0.436364;0;
0;0;0.977273;0.0227273;0;
0;0.65;0.35;0;0;
0.127273;0.872727;0;0;0;
0;0.145455;0.854545;0;0;
0.322727;0.677273;0;0;0;
0;0;0.277273;0.722727;0;
0;0;0.809091;0.190909;0;
0;0;0.154545;0.845455;0;
0;0;0;0.868182;0.131818;
0;0.168182;0.831818;0;0;
0;0.645455;0.354545;0;0;
0;0;0.554545;0.445455;0;
0;0.213636;0.786364;0;0;
0;0.509091;0.490909;0;0;
0;0.927273;0.0727273;0;0;
0;0.136364;0.863636;0;0;
0.136364;0.863636;0;0;0;
0;0;0.636364;0.363636;0;
0;0.35;0.65;0;0;
0;0;0.422727;0.577273;0;
0;0;0.736364;0.263636;0;
0;0.495455;0.504545;0;0;
0;0.85;0.15;0;0;
0;0;0.8;0.2;0;
0;0.690909;0.309091;0;0;
0;0.113636;0.886364;0;0;
0;0.809091;0.190909;0;0;
0;0;0.640909;0.359091;0;
0;0.354545;0.645455;0;0;
0;0.309091;0.690909;0;0;
0;0.7;0.3;0;0;
0;0;0.672727;0.327273;0;
0;0.263636;0.736364;0;0;
0;0.359091;0.640909;0;0;
0;0.681818;0.318182;0;0;
0;0;0.595455;0.404545;0;
0;0.05;0.95;0;0;
0;0.745455;0.254545;0;0;
0;0.768182;0.231818;0;0;
0;0;0.890909;0.109091;0;
0;0.613636;0.386364;0;0;
0;0.272727;0.727273;0;0;
0;0.727273;0.272727;0;0;
0;0;0.759091;0.240909;0;
0;0.422727;0.577273;0;0;
0;0.422727;0.577273;0;0;
0;0.813636;0.186364;0;0;
0;0;0.863636;0.136364;0;
0;0.668182;0.331818;0;0;
0;0.327273;0.672727;0;0;
